,Unnamed: 0,latitude,longitude,d50,beach_slope_average,mstr,code,hs_mean,dir,tp,geometry,index_right,ID_Region,Descriptio,dataset
0,0,-23.423046338942083,150.8253459724627,0.13793,0.0369255837651821,5.216922760009766,3.0,0.5629490746126736,100.04293094461012,4.16231913247895,POINT (150.8253459724627 -23.423046338942083),2,1,North-eastern Coasts,Short (2022)
8,8,-24.1507232262667,151.81314680629254,0.15604,0.0451240658858136,3.008702039718628,3.0,1.1770518967044494,101.19429663324078,7.582173255258664,POINT (151.81314680629254 -24.1507232262667),2,1,North-eastern Coasts,Short (2022)
11,11,-23.642637188901823,151.24018612935996,0.16323,0.0441084542038731,3.6823151111602783,3.0,0.5629490746126736,100.04293094461012,4.16231913247895,POINT (151.24018612935996 -23.642637188901823),2,1,North-eastern Coasts,Short (2022)
12,12,-20.894133614418152,148.9652421812417,0.12414,0.0288449051864661,5.219789981842041,3.0,0.6969866550055864,108.79097812755502,4.201726288325948,POINT (148.9652421812417 -20.894133614418152),2,1,North-eastern Coasts,Short (2022)
13,13,-22.332704925043743,150.61689217701888,0.1785,0.0665966587154785,5.088342666625977,3.0,0.6871197815218191,108.43814549588896,4.9324269208168205,POINT (150.61689217701888 -22.332704925043743),2,1,North-eastern Coasts,Short (2022)
14,14,-22.414364493500663,150.69113246190113,0.1654,0.0587631818386576,4.877814769744873,3.0,0.6871197815218191,108.43814549588896,4.9324269208168205,POINT (150.69113246190113 -22.414364493500663),2,1,North-eastern Coasts,Short (2022)
15,15,-22.44176459518417,150.7148829538694,0.13528,0.0701610625202809,4.877814769744873,3.0,0.6871197815218191,108.43814549588896,4.9324269208168205,POINT (150.7148829538694 -22.44176459518417),2,1,North-eastern Coasts,Short (2022)
16,16,-20.00400530296348,148.26507579184153,0.158,0.0793754658531942,3.079708814620972,3.0,0.6824253817900758,105.905945905143,3.9264873587799807,POINT (148.26507579184153 -20.00400530296348),2,1,North-eastern Coasts,Short (2022)
19,19,-21.4432408472529,149.29365111536217,0.13631,0.0188432842958239,5.994174003601074,3.0,0.4452343298474356,108.96829665274348,3.202129528825211,POINT (149.29365111536217 -21.4432408472529),2,1,North-eastern Coasts,Short (2022)
27,27,-24.951873480784812,152.48655876560437,0.1426,0.0514574795682925,3.108826875686645,3.0,1.1416791693989168,99.22158490961006,7.536808532814525,POINT (152.48655876560437 -24.951873480784812),2,1,North-eastern Coasts,Short (2022)
39,39,-25.017917085283525,152.51275162802764,0.25935,0.0846808773534841,3.1576428413391118,3.0,1.1416791693989168,99.22158490961006,7.536808532814525,POINT (152.51275162802764 -25.017917085283525),2,1,North-eastern Coasts,Short (2022)
41,41,-22.22854311789733,150.10924842377906,0.23766,0.0654153988814999,6.490782260894775,3.0,0.5519760735282226,115.34724285803864,3.768180956041297,POINT (150.10924842377906 -22.22854311789733),2,1,North-eastern Coasts,Short (2022)
53,53,-20.0937097051926,148.52546564240237,0.26794,0.1289467668594573,3.143730401992798,3.0,0.6824253817900758,105.905945905143,3.9264873587799807,POINT (148.52546564240237 -20.0937097051926),2,1,North-eastern Coasts,Short (2022)
67,67,-17.259321411333303,145.9878654558579,0.34151,0.1244847801133145,2.661938190460205,3.0,0.9637387346648264,99.72220626437674,7.160687605996919,POINT (145.9878654558579 -17.259321411333303),2,1,North-eastern Coasts,Short (2022)
71,71,-15.493098115623583,145.27604235783485,0.27739,0.0607155713541347,2.5545542240142822,3.0,1.001037116207114,112.94866700462264,6.89565433171247,POINT (145.27604235783485 -15.493098115623583),2,1,North-eastern Coasts,Short (2022)
73,73,-24.18614915009259,151.89765537937825,0.31447,0.0906602197919502,2.9274981021881104,3.0,1.1770518967044494,101.19429663324078,7.582173255258664,POINT (151.89765537937825 -24.18614915009259),2,1,North-eastern Coasts,Short (2022)
74,74,-15.493098115623583,145.27604235783485,0.27739,0.0607155713541347,2.5545542240142822,3.0,1.001037116207114,112.94866700462264,6.89565433171247,POINT (145.27604235783485 -15.493098115623583),2,1,North-eastern Coasts,Short (2022)
75,75,-22.737303993674715,150.81904857372294,0.2844,0.0277619765010023,4.520545482635498,3.0,1.2194961922234338,109.86189231486564,7.193499954781634,POINT (150.81904857372294 -22.737303993674715),2,1,North-eastern Coasts,Short (2022)
91,91,-19.830768522055784,147.86090686397023,0.40613,0.0672416926918331,3.0033867359161377,3.0,0.7730102699337151,95.12212317873308,4.995723173646271,POINT (147.86090686397023 -19.830768522055784),2,1,North-eastern Coasts,Short (2022)
96,96,-20.089348243370303,148.49799626161072,0.44442,0.0778446197224045,3.143730401992798,3.0,0.6824253817900758,105.905945905143,3.9264873587799807,POINT (148.49799626161072 -20.089348243370303),2,1,North-eastern Coasts,Short (2022)
99,99,-20.78600819935181,148.83576804520317,0.44135,0.0453346113148312,5.228118896484375,3.0,0.6969866550055864,108.79097812755502,4.201726288325948,POINT (148.83576804520317 -20.78600819935181),2,1,North-eastern Coasts,Short (2022)
109,109,-20.78600819935181,148.83576804520317,0.44135,0.0453346113148312,5.228118896484375,3.0,0.6969866550055864,108.79097812755502,4.201726288325948,POINT (148.83576804520317 -20.78600819935181),2,1,North-eastern Coasts,Short (2022)
112,112,-19.830768522055784,147.86090686397023,0.40613,0.0672416926918331,3.0033867359161377,3.0,0.7730102699337151,95.12212317873308,4.995723173646271,POINT (147.86090686397023 -19.830768522055784),2,1,North-eastern Coasts,Short (2022)
