,latitude,longitude,d50,beach_slope_average,mstr,code,dataset,hs_mean,dir,tp
0,33.57605323066716,-117.84034034081772,0.250092961,0.07,2.485209,2.0,SC_Beach,0.6538082631661094,221.56709361621867,12.969021750107022
1,34.47024690057668,-120.23901844387711,0.186940882,0.125,2.44302,2.0,SC_Beach,0.4718788719001896,190.16311097107965,13.503772172553491
2,33.01197998252161,-117.27804413314084,0.203128261,0.055,2.473679,2.0,SC_Beach,0.8608328738923777,255.933207255794,13.742938497538248
3,34.394664676498365,-119.52366647800277,0.2515,0.07,2.507136,2.0,Barnard_Santa_Barbara,0.5425748957938505,226.68749771493188,11.985758500436637
4,34.41586346035107,-119.839854594961,0.2311,0.135,2.465291,2.0,Barnard_Santa_Barbara,0.3320948440811365,192.99458334286575,13.30171426384978
5,34.40953216000086,-119.85160531244104,0.1846,0.07,2.452912,2.0,Barnard_Santa_Barbara,0.4255127632702166,206.05423076983732,12.522129688461108
6,33.57605323066716,-117.84034034081772,0.206541184,0.07,2.485209,2.0,SC_Beach,0.6538082631661094,221.56709361621867,12.969021750107022
7,34.02749517500783,-118.51808224900336,0.202085608,0.075,2.498016,2.0,SC_Beach,0.6239166275646838,215.9352205157172,13.461906008421712
8,33.57605323066716,-117.84034034081772,0.239242093,0.07,2.485209,2.0,SC_Beach,0.6538082631661094,221.56709361621867,12.969021750107022
9,34.40953216000086,-119.85160531244104,0.206014832,0.07,2.452912,2.0,SC_Beach,0.4255127632702166,206.05423076983732,12.522129688461108
10,32.89899438641885,-117.25232509171656,0.202137301,0.045,2.474886,2.0,Yates_Oceanside,0.875411618559829,263.9537969620025,12.783584677826893
11,33.57605323066716,-117.84034034081772,0.249266283,0.07,2.485209,2.0,SC_Beach,0.6538082631661094,221.56709361621867,12.969021750107022
12,34.47024690057668,-120.23901844387711,0.210946828,0.125,2.44302,2.0,SC_Beach,0.4718788719001896,190.16311097107965,13.503772172553491
13,34.41106967139646,-119.87068657382956,0.2447,0.09,2.452912,2.0,Barnard_Santa_Barbara,0.4255127632702166,206.05423076983732,12.522129688461108
14,34.02749517500783,-118.51808224900336,0.21640272,0.075,2.498016,2.0,SC_Beach,0.6239166275646838,215.9352205157172,13.461906008421712
15,34.02749517500783,-118.51808224900336,0.23379363,0.075,2.498016,2.0,SC_Beach,0.6239166275646838,215.9352205157172,13.461906008421712
16,33.57605323066716,-117.84034034081772,0.203626701,0.07,2.485209,2.0,SC_Beach,0.6538082631661094,221.56709361621867,12.969021750107022
17,34.397175614721256,-119.5300456814935,0.2366,0.075,2.507136,2.0,Barnard_Santa_Barbara,0.4939072975871746,225.05454624402824,11.53648555185678
18,34.40953216000086,-119.85160531244104,0.224923549,0.07,2.452912,2.0,SC_Beach,0.4255127632702166,206.05423076983732,12.522129688461108
19,33.57605323066716,-117.84034034081772,0.248535071,0.07,2.485209,2.0,SC_Beach,0.6538082631661094,221.56709361621867,12.969021750107022
20,33.01197998252161,-117.27804413314084,0.205512531,0.055,2.473679,2.0,SC_Beach,0.8608328738923777,255.933207255794,13.742938497538248
21,34.40953216000086,-119.85160531244104,0.209973209,0.07,2.452912,2.0,SC_Beach,0.4255127632702166,206.05423076983732,12.522129688461108
22,33.15774067948491,-117.35142513964853,0.191716433,0.07,2.475991,2.0,SC_Beach,0.7976190850935458,228.9063458200643,14.04987084525144
23,34.38943435347549,-119.51454751613304,0.2517,0.055,2.517412,2.0,Barnard_Santa_Barbara,0.5921490649963396,222.3033105993561,12.042110460901368
24,33.01197998252161,-117.27804413314084,0.203460358,0.055,2.473679,2.0,SC_Beach,0.8608328738923777,255.933207255794,13.742938497538248
25,33.42096289604989,-117.6189614848279,0.409806393,0.065,2.480865,2.0,SC_Beach,0.765155219266517,227.99288448776957,13.72021995407334
26,34.42212093754576,-119.8943460955566,0.3896,0.065,2.453082,2.0,Barnard_Santa_Barbara,0.5775665779151838,229.33193555635623,11.952135380680584
27,34.39137049477894,-119.51840454204674,0.3306,0.065,2.517412,2.0,Barnard_Santa_Barbara,0.620335760547526,221.4563094959289,12.296680032183868
28,34.39784831701698,-119.53346301652157,0.2875,0.055,2.507136,2.0,Barnard_Santa_Barbara,0.4859309961237536,216.05812435889123,12.0741176712489
29,34.417718205729265,-119.88608666913916,0.3445,0.05,2.453082,2.0,Barnard_Santa_Barbara,0.6115573074435483,235.87343475733184,11.791101237919923
30,34.40953216000086,-119.85160531244104,0.33987329,0.07,2.452912,2.0,SC_Beach,0.4255127632702166,206.05423076983732,12.522129688461108
31,34.39799067438721,-119.53458505047698,0.3068,0.06,2.507136,2.0,Barnard_Santa_Barbara,0.4859309961237536,216.05812435889123,12.0741176712489
32,33.42096289604989,-117.6189614848279,0.441388004,0.065,2.480865,2.0,SC_Beach,0.765155219266517,227.99288448776957,13.72021995407334
33,34.40953216000086,-119.85160531244104,0.3525,0.07,2.452912,2.0,Barnard_Santa_Barbara,0.4255127632702166,206.05423076983732,12.522129688461108
34,33.42096289604989,-117.6189614848279,0.361944827,0.065,2.480865,2.0,SC_Beach,0.765155219266517,227.99288448776957,13.72021995407334
35,34.397653562701336,-119.53228784274408,0.289,0.07,2.507136,2.0,Barnard_Santa_Barbara,0.4963647258602845,227.80452559693185,12.43922147813291
36,34.39784831701698,-119.53346301652157,0.326,0.055,2.507136,2.0,Barnard_Santa_Barbara,0.4963647258602845,227.80452559693185,12.43922147813291
37,34.19938421259614,-119.24772556331338,0.2977,0.07,2.513485,2.0,Barnard_Santa_Barbara,0.8167408740252047,232.1079107430974,13.351300052367572
