,latitude,longitude,d50,beach_slope_average,mstr,code,hs_mean,dir,tp
39,-25.017917085283525,152.51275162802764,0.25935,0.08468087735348415,3.1576428413391113,3.0,1.1416791693989168,99.22158490961006,7.536808532814525
40,-27.055419252872422,153.18348719744137,0.23488,0.10069841124085259,2.1569039821624756,3.0,1.3723572516175777,106.32981364364137,8.103506225525901
41,-22.22854311789733,150.10924842377906,0.23766,0.06541539888149994,6.490782260894775,3.0,0.5519760735282226,115.34724285803863,3.7681809560412973
42,-10.697473254759556,142.5250821494103,0.26062,0.053638241652470685,4.412553787231445,3.0,0.6582314723207607,153.42182894342832,3.582528315119143
43,-33.74710144629303,151.30481239213861,0.2331,0.05517443528796716,1.7356716394424438,3.0,1.4340967057712257,131.46454218568243,8.956954446706074
44,-35.388756471044175,150.45419062540608,0.2696,0.057770850925126196,1.6618397235870361,3.0,1.7771442865702658,132.2892833446387,8.96398193267294
45,-29.477253637336954,153.36101032640616,0.187,0.053267387537331096,1.9291316270828247,3.0,1.5885657607544814,117.75991591334113,8.89716783575594
46,-35.979845418226645,150.15168157685807,0.2474,0.06954278111425277,1.6423344612121582,3.0,1.2089764137005155,120.25667647494433,8.645725015336325
47,-33.93206215857085,123.32482893407719,0.26794,0.059883650802027955,1.1395124197006226,3.0,2.1550735053773638,189.45807657175877,11.979806590002843
48,-31.45557893417623,152.9326529877071,0.2253,0.04663022265836157,1.858445644378662,3.0,1.5580883714344307,121.78934084378714,9.152285121221574
49,-35.979845418226645,150.15168157685807,0.2474,0.06954278111425277,1.6423344612121582,3.0,1.2089764137005155,120.25667647494433,8.645725015336325
50,-31.528639355979895,152.88170520791715,0.2038,0.054912980407647125,1.858445644378662,3.0,1.5580883714344307,121.78934084378714,9.152285121221574
51,-28.709881669836463,153.617391934592,0.2583,0.0566291790813288,1.9477856159210205,3.0,1.5856934194020575,117.72073247800145,9.064267031329418
52,-34.245745718352794,137.4995366716851,0.20306,0.025267824203499732,1.5291534662246704,3.0,0.8485467713695493,208.8064091847542,8.462415243883177
53,-20.0937097051926,148.52546564240237,0.26794,0.12894676685945738,3.143730401992798,3.0,0.6824253817900758,105.905945905143,3.9264873587799807
54,-16.4942435199385,122.89166060152122,0.23651,0.10333050126312615,7.247889518737793,3.0,0.45040648020385116,226.64608850753442,4.557661256080669
55,-38.67255736146841,145.6395909633233,0.18686,0.11313349600423649,2.8406713008880615,3.0,1.3251497645575236,228.60315658678908,12.156084517747603
56,-30.524634335987542,153.02813630945565,0.2672,0.05462652589980071,1.872347116470337,3.0,1.7683353592149118,120.07952190399946,9.331219139943462
57,-34.376750134721476,150.9229822427868,0.2188,0.04861373813787557,1.7099331617355347,3.0,1.6666094201586537,130.91704183084408,9.10431936624431
58,-30.770982382858843,152.9970805680811,0.2359,0.052154057151004546,1.8694431781768799,3.0,1.4752543809074745,116.50928660577054,9.15530055458056
59,-30.567936866581537,153.01787728228175,0.2411,0.05594789382367506,1.873110294342041,3.0,1.4752543809074745,116.50928660577054,9.15530055458056
60,-14.10364292220424,126.4987072497073,0.30145,0.12148664280023935,3.510416269302368,3.0,0.2925280083375086,196.59211897601185,2.8126700941892833
61,-36.5874386871962,150.04537894100127,0.2886,0.05641653003301987,1.6245988607406616,3.0,1.1670105699781936,124.57166059711771,8.516110103165266
62,-23.176973861163933,113.7669380032368,0.29525,0.08854861409710295,1.4719101190567017,3.0,2.0951352055135293,215.4464881210832,13.069788604614844
63,-28.85008812718928,153.60188619287803,0.2944,0.04703101168627429,1.944563388824463,3.0,1.5856934194020575,117.72073247800145,9.064267031329418
64,-32.32953829923555,152.53739159534285,0.2743,0.08046245334059429,1.8277947902679443,3.0,1.968312508947377,130.7428891695479,9.313291776417422
65,-34.062669455446795,137.55773920596764,0.28717,0.02647233554497399,1.5176888704299927,3.0,0.8485467713695493,208.8064091847542,8.462415243883177
66,-41.55123417227563,148.28617447807804,0.32086,0.07375193222320654,1.3730920553207397,3.0,1.5505483436959637,152.50325747933095,8.82167745807873
67,-17.259321411333303,145.9878654558579,0.34151,0.12448478011331453,2.661938190460205,3.0,0.9637387346648265,99.72220626437674,7.160687605996919
68,-32.35240319053649,152.5373088662442,0.3345,0.06263507338919469,1.822474718093872,3.0,1.968312508947377,130.7428891695479,9.313291776417422
69,-33.645373543002705,151.32888124519192,0.277,0.06246827509903189,1.744775652885437,3.0,1.4340967057712257,131.46454218568243,8.956954446706074
70,-27.58140574067936,153.48675532264684,0.27932,0.04764016220676791,1.9926892518997192,3.0,1.1393276672280073,105.53384222767657,8.728909793526125
71,-15.493098115623585,145.27604235783483,0.27739,0.06071557135413476,2.5545542240142822,3.0,1.0010371162071139,112.94866700462265,6.89565433171247
72,-30.241804771745006,153.14878252423478,0.3226,0.10092785861581993,1.8887872695922852,3.0,1.6351264182080314,117.6059020626407,8.9323807098709
73,-24.18614915009259,151.89765537937825,0.31447,0.09066021979195027,2.9274981021881104,3.0,1.1770518967044494,101.19429663324078,7.582173255258664
74,-15.493098115623585,145.27604235783483,0.27739,0.06071557135413476,2.5545542240142822,3.0,1.0010371162071139,112.94866700462265,6.89565433171247
75,-22.737303993674715,150.81904857372294,0.2844,0.027761976501002393,4.520545482635498,3.0,1.2194961922234338,109.86189231486563,7.193499954781634
76,-32.44434617409556,152.52842328112985,0.3209,0.05302747651120838,1.8142203092575073,3.0,1.968312508947377,130.7428891695479,9.313291776417422
77,-33.69278922310634,123.79358944755245,0.30993,0.0659090289912801,1.2059788703918457,3.0,2.2366781063581027,188.73245203615136,12.110741687382713
78,-36.09884152387326,150.13728384374852,0.3162,0.07072569542099139,1.6402859687805176,3.0,1.2089764137005155,120.25667647494433,8.645725015336325
79,-34.88778811792369,135.85431858227577,0.33448,0.060389433912678064,1.3398621082305908,3.0,2.2301079167568374,219.44547478382384,12.815570256352007
80,-33.315870217955364,151.5284973395937,0.2952,0.0718907909673643,1.7640659809112549,3.0,1.4340967057712257,131.46454218568243,8.956954446706074
81,-21.86984424854267,114.01039410422746,0.29321,0.0866593548418252,1.6520075798034668,3.0,1.4983286174505548,219.8579516293634,13.071502513428745
82,-35.262582951450526,150.51605831892667,0.2755,0.05832958158254574,1.6648530960083008,3.0,1.7771442865702658,132.2892833446387,8.96398193267294
83,-35.424159957723695,150.42209728576583,0.348,0.06569642025153237,1.6633272171020508,3.0,1.7771442865702658,132.2892833446387,8.96398193267294
84,-33.15141319062137,151.63206897560815,0.2738,0.062216450738478986,1.770847201347351,3.0,1.0837601818365374,135.5693746786204,8.297102824854582
85,-33.65414594872284,151.3240227962441,0.342,0.07553028080136932,1.744775652885437,3.0,1.4340967057712257,131.46454218568243,8.956954446706074
86,-38.29971038319427,144.38748559805964,0.30993,0.05303333258404987,2.5328590869903564,3.0,1.6598696845032743,220.88296196095962,12.03193654477836
87,-37.777913858537055,149.1997886553863,0.31208,0.08156219358557928,1.465582013130188,3.0,1.588016870734491,164.98466028469846,8.552663186124715
88,-35.149566689976744,136.91626715763508,0.31208,0.042047277258078636,1.2260098457336426,3.0,1.5173056677491816,226.71932338678582,12.433300030074244
89,-22.001334150501513,113.92978991191485,0.30145,0.08850059947950384,1.6023352146148682,3.0,1.4983286174505548,219.8579516293634,13.071502513428745
90,-34.36306938078357,135.35720011394463,0.36602,0.05944359046727664,1.436161756515503,3.0,1.6384865534898136,224.63451970311903,12.940095661004847
91,-19.830768522055784,147.86090686397023,0.40613,0.06724169269183311,3.0033867359161377,3.0,0.7730102699337151,95.12212317873309,4.995723173646271
92,-36.867349260589535,149.93478180955555,0.4161,0.08291531150227582,1.621299386024475,3.0,1.7136635028121476,129.01831678708805,8.706681241881789
93,-34.36306938078357,135.35720011394463,0.36602,0.05944359046727664,1.436161756515503,3.0,1.6384865534898136,224.63451970311903,12.940095661004847
94,-33.86712958965307,121.17084213144257,0.37113,0.03494564184527872,1.0671167373657227,3.0,2.117882590894594,197.41387086290098,12.433939860047397
95,-12.569047594733526,141.65250192733006,0.38156,0.05686212811650502,2.274075746536255,3.0,0.5836136847717633,186.41428699840571,4.197827259148133
96,-20.089348243370303,148.49799626161072,0.44442,0.07784461972240451,3.143730401992798,3.0,0.6824253817900758,105.905945905143,3.9264873587799807
97,-35.01463885808821,150.8170326414339,0.3693,0.06828653795525941,1.6899722814559937,3.0,1.7055055760492084,130.4576997757564,8.915941497395588
98,-37.77671316206981,149.34964685616242,0.374,0.058318787851587096,1.4885696172714233,3.0,1.8676284982662483,157.68964414629266,8.776856373018948
99,-20.786008199351812,148.83576804520317,0.44135,0.045334611314831276,5.228118896484375,3.0,0.6969866550055864,108.79097812755502,4.201726288325948
100,-33.91167596635046,137.63052410806966,0.40053,0.012151397583584725,1.6504261493682861,3.0,0.8485467713695493,208.8064091847542,8.462415243883177
101,-34.736277471521106,150.835193416307,0.3681,0.08059996638382937,1.7032071352005005,3.0,1.6666094201586537,130.91704183084408,9.10431936624431
102,-38.67398460496749,145.60014372703256,0.41466,0.08560380472866445,2.8406713008880615,3.0,1.3251497645575236,228.60315658678908,12.156084517747603
103,-37.18441129774312,139.7459776559469,0.38582,0.05619910739605695,1.1375175714492798,3.0,2.6523886562684473,230.4086308103106,12.788137592374559
104,-37.803414832498994,148.6775847140797,0.408,0.05297071513420104,1.434809684753418,3.0,1.3459217491489313,167.12410971248136,8.38488919202119
105,-33.412244995828296,151.46677964165912,0.3997,0.06644658337565112,1.7568620443344116,3.0,1.4340967057712257,131.46454218568243,8.956954446706074
106,-22.516873413556123,113.7068777512509,0.44751,0.08047466058597186,1.5280585289001465,3.0,2.091829094449655,214.43704245260844,13.060297712232531
107,-13.146141338070128,141.6296580402727,0.37893,0.07398948477805614,1.997118353843689,3.0,0.5603157995245841,191.9003630671393,4.23659538708217
108,-26.679504314695222,153.1221870591089,0.36602,0.061027032997690946,2.036008834838867,3.0,1.4986181608867088,108.67434455467757,8.532282651613174
109,-20.786008199351812,148.83576804520317,0.44135,0.045334611314831276,5.228118896484375,3.0,0.6969866550055864,108.79097812755502,4.201726288325948
110,-17.532592796643804,122.14714650204218,0.37631,0.12260323491338743,7.359438419342041,3.0,0.804634945341247,233.15183664261346,9.212585944440965
111,-31.846097439082786,115.75106795487567,0.37893,0.06106923416699379,0.7682378888130188,3.0,2.294686123798856,225.74004601317466,12.628869940828329
112,-19.830768522055784,147.86090686397023,0.40613,0.06724169269183311,3.0033867359161377,3.0,0.7730102699337151,95.12212317873309,4.995723173646271
113,-37.77671316206981,149.34964685616242,0.374,0.058318787851587096,1.4885696172714233,3.0,1.8676284982662483,157.68964414629266,8.776856373018948
114,-22.099681465347157,113.88690885653696,0.42045,0.10410620264256139,1.590869426727295,3.0,1.4983286174505548,219.8579516293634,13.071502513428745
115,-35.005445386109216,116.50833228794528,0.37371,0.048131064342765026,0.8626336455345154,3.0,2.6481506770683887,218.20405926528116,12.877691836677995
116,-22.099681465347157,113.88690885653696,0.42045,0.10410620264256139,1.590869426727295,3.0,1.4983286174505548,219.8579516293634,13.071502513428745
117,-24.86560764487259,152.4832870934004,0.38156,0.08135931558972555,2.9874303340911865,3.0,1.1416791693989168,99.22158490961006,7.536808532814525
118,-33.94975158253686,151.25748180957183,0.3789,0.06206647880121222,1.7310645580291748,3.0,1.676821437416869,132.87101236789593,9.115279952137215
119,-33.88896441197158,122.67218261811377,0.37113,0.05766902131287998,1.1304841041564941,3.0,1.740452097153419,196.28227838884797,10.857907510590113
120,-12.543359763211114,141.60322093009893,0.51406,0.06786907019748124,2.318375587463379,3.0,0.5836136847717633,186.41428699840571,4.197827259148133
121,-24.169492578121087,113.44408501361214,0.48297,0.10490625375330218,1.4039206504821777,3.0,1.595227940579955,217.22332450405875,13.007287756882874
122,-14.254917054139517,141.59568338040296,0.48633,0.06974528349830655,1.7932040691375732,3.0,0.5805337249940248,196.01185714884986,4.241737770958842
123,-13.994059163502286,125.98475500914549,0.45376,0.08552118632441598,5.698318004608154,3.0,0.39902787648552646,208.88521213294064,2.9908795560087107
124,-21.28411194840356,149.29544478433735,0.45692,0.041277365610459624,5.921849250793457,3.0,0.44523432984743566,108.96829665274349,3.202129528825211
125,-17.616897169024416,122.17616751174025,0.47963,0.08379238307349406,7.45783805847168,3.0,0.804634945341247,233.15183664261346,9.212585944440965
126,-23.34612089796905,113.78911137389376,0.47303,0.09059256943241731,1.4629392623901367,3.0,1.71872351934948,217.33540998276754,12.906707488021635
127,-33.96917877391547,114.98360301622179,0.46009,0.053658554138255175,0.8478540778160095,3.0,2.4009476406506454,224.9381369032337,12.790937962693256
128,-12.458146854623118,141.63672480379276,0.51406,0.11106511192479165,2.3525588512420654,3.0,0.5836136847717633,186.41428699840571,4.197827259148133
129,-33.96917877391547,114.98360301622179,0.46009,0.053658554138255175,0.8478540778160095,3.0,2.4009476406506454,224.9381369032337,12.790937962693256
130,-23.34612089796905,113.78911137389376,0.47303,0.09059256943241731,1.4629392623901367,3.0,1.71872351934948,217.33540998276754,12.906707488021635
131,-21.28411194840356,149.29544478433735,0.45692,0.041277365610459624,5.921849250793457,3.0,0.44523432984743566,108.96829665274349,3.202129528825211
132,-23.34612089796905,113.78911137389376,0.47303,0.09059256943241731,1.4629392623901367,3.0,1.71872351934948,217.33540998276754,12.906707488021635
133,-10.926016976733697,142.17199606896028,0.47303,0.05056449804180791,3.242623805999756,3.0,0.6552692137754846,159.7501428405721,4.353381740730291
134,-33.8779889615054,120.82546343631044,0.53589,0.06730706458260359,1.0553324222564697,3.0,2.117882590894594,197.41387086290098,12.433939860047397
135,-21.28411194840356,149.29544478433735,0.45692,0.041277365610459624,5.921849250793457,3.0,0.44523432984743566,108.96829665274349,3.202129528825211
136,-22.231689171845183,113.84107506459361,0.46652,0.10130657246466049,1.5621094703674316,3.0,1.4983286174505548,219.8579516293634,13.071502513428745
137,-17.10206053552746,145.9215021189549,0.47369,0.0917362727597089,2.636295795440674,3.0,0.9637387346648265,99.72220626437674,7.160687605996919
138,-14.254917054139517,141.59568338040296,0.48633,0.06974528349830655,1.7932040691375732,3.0,0.5805337249940248,196.01185714884986,4.241737770958842
139,-24.379490575987656,113.40341054926732,0.48633,0.07058363966196715,1.4077632427215576,3.0,1.595227940579955,217.22332450405875,13.007287756882874
140,-12.543359763211114,141.60322093009893,0.51406,0.06786907019748124,2.318375587463379,3.0,0.5836136847717633,186.41428699840571,4.197827259148133
141,-17.964595195392814,146.09375825035445,0.5,0.05278911045122031,2.927269697189331,3.0,0.8928539223478066,97.74936847830601,6.352697565181081
142,-14.800583301250532,128.40950559966168,0.45692,0.06983375817893456,7.004926681518555,3.0,0.5594826787063631,207.00987214062653,4.065778978601814
143,-17.10206053552746,145.9215021189549,0.47369,0.0917362727597089,2.636295795440674,3.0,0.9637387346648265,99.72220626437674,7.160687605996919
144,-22.231689171845183,113.84107506459361,0.46652,0.10130657246466049,1.5621094703674316,3.0,1.4983286174505548,219.8579516293634,13.071502513428745
145,-35.80418551733988,150.2268435505201,0.5396,0.06846253810566118,1.651980996131897,3.0,1.2089764137005155,120.25667647494433,8.645725015336325
146,-10.926016976733697,142.17199606896028,0.47303,0.05056449804180791,3.242623805999756,3.0,0.6552692137754846,159.7501428405721,4.353381740730291
147,-14.800583301250532,128.40950559966168,0.45692,0.06983375817893456,7.004926681518555,3.0,0.5594826787063631,207.00987214062653,4.065778978601814
148,-33.81816683016889,121.38101596104474,0.49312,0.03695383730621233,1.0731027126312256,3.0,2.1630469436531214,202.60608955539573,12.638337615892608
149,-10.926016976733697,142.17199606896028,0.47303,0.05056449804180791,3.242623805999756,3.0,0.6552692137754846,159.7501428405721,4.353381740730291
150,-17.809249666791548,146.09874982139235,0.62851,0.09051552796595003,2.8318381309509277,3.0,0.8928539223478066,97.74936847830601,6.352697565181081
151,-38.375082251248,144.27364096492593,0.55095,0.044343424613481786,2.493212938308716,3.0,1.6598696845032743,220.88296196095962,12.03193654477836
152,-35.021346777935086,116.78195060905603,0.57834,0.030671476233410724,0.8869099617004395,3.0,2.6481506770683887,218.20405926528116,12.877691836677995
153,-15.86156845759897,145.36684459764018,0.56253,0.09785990109075307,2.534379720687866,3.0,0.9710249189022468,107.10153722489599,7.063767201089953
154,-33.10105816060676,151.6548913333111,0.5716,0.05068679882652054,1.774580955505371,3.0,1.0837601818365374,135.5693746786204,8.297102824854582
155,-15.86156845759897,145.36684459764018,0.56253,0.09785990109075307,2.534379720687866,3.0,0.9710249189022468,107.10153722489599,7.063767201089953
156,-15.86156845759897,145.36684459764018,0.56253,0.09785990109075307,2.534379720687866,3.0,0.9710249189022468,107.10153722489599,7.063767201089953
157,-38.28495225971591,144.45049633560205,0.6029,0.049976017528705875,2.5328590869903564,3.0,1.6598696845032743,220.88296196095962,12.03193654477836
158,-14.199048165061624,126.23984735892883,0.6029,0.08367086646023743,4.398869514465332,3.0,0.39902787648552646,208.88521213294064,2.9908795560087107
159,-14.146220385617651,126.55616923308456,0.61132,0.1321841076496485,3.4921135902404785,3.0,0.2925280083375086,196.59211897601185,2.8126700941892833
160,-14.18145331359832,126.61356233767052,0.61985,0.15085203809160844,3.4921135902404785,3.0,0.2925280083375086,196.59211897601185,2.8126700941892833
161,-15.86156845759897,145.36684459764018,0.56253,0.09785990109075307,2.534379720687866,3.0,0.9710249189022468,107.10153722489599,7.063767201089953
162,-33.10105816060676,151.6548913333111,0.5716,0.05068679882652054,1.774580955505371,3.0,1.0837601818365374,135.5693746786204,8.297102824854582
163,-15.86156845759897,145.36684459764018,0.56253,0.09785990109075307,2.534379720687866,3.0,0.9710249189022468,107.10153722489599,7.063767201089953
164,-19.61759752984338,147.5772640582968,0.55478,0.05403572505989677,3.01521635055542,3.0,0.8209895661742607,94.41248998850826,5.034104658364837
165,-22.141328919232446,150.06327912679316,0.58642,0.11892771738803272,6.674457550048828,3.0,0.5519760735282226,115.34724285803863,3.7681809560412973
166,-28.40202382112007,114.44127542399424,0.59874,0.05735135279160736,0.8318844437599182,3.0,1.7470381968223732,211.90433847698608,12.084757881783332
167,-31.85993929054167,115.75194513749716,0.61557,0.07115585299694645,0.7682378888130188,3.0,2.294686123798856,225.74004601317466,12.628869940828329
168,-16.917302299333894,145.93574280135218,0.62546,0.07719648295475304,2.6294875144958496,3.0,0.9637387346648265,99.72220626437674,7.160687605996919
169,-24.126160283678594,113.43630920032562,0.5905,0.07643084784945095,1.4046651124954224,3.0,1.595227940579955,217.22332450405875,13.007287756882874
170,-19.61759752984338,147.5772640582968,0.55478,0.05403572505989677,3.01521635055542,3.0,0.8209895661742607,94.41248998850826,5.034104658364837
171,-17.809249666791548,146.09874982139235,0.62851,0.09051552796595003,2.8318381309509277,3.0,0.8928539223478066,97.74936847830601,6.352697565181081
172,-23.050372536588803,150.76741079399997,0.6071,0.030336680566243678,4.7223711013793945,3.0,0.9120887691678043,100.8946032763054,6.316728396977952
173,-17.809249666791548,146.09874982139235,0.62851,0.09051552796595003,2.8318381309509277,3.0,0.8928539223478066,97.74936847830601,6.352697565181081
174,-33.10105816060676,151.6548913333111,0.5716,0.05068679882652054,1.774580955505371,3.0,1.0837601818365374,135.5693746786204,8.297102824854582
175,-19.61759752984338,147.5772640582968,0.55478,0.05403572505989677,3.01521635055542,3.0,0.8209895661742607,94.41248998850826,5.034104658364837
176,-34.41236677416658,115.53960791498903,0.54715,0.030828428699201382,0.9210171699523926,3.0,2.7912352838173744,220.36397018185198,12.916895161959516
177,-34.34861614937156,115.42918916647204,0.6029,0.039599512841115986,0.9223286509513855,3.0,2.7912352838173744,220.36397018185198,12.916895161959516
178,-28.40202382112007,114.44127542399424,0.59874,0.05735135279160736,0.8318844437599182,3.0,1.7470381968223732,211.90433847698608,12.084757881783332
179,-34.31639527216057,115.29480085132563,0.6029,0.04323025851282297,0.9172024726867676,3.0,2.7912352838173744,220.36397018185198,12.916895161959516
180,-19.708699848978664,147.7542309022107,0.69737,0.09311790428115849,3.0242748260498047,3.0,0.9725352287060991,104.15243436315332,5.117475119907286
181,-38.64464144312823,145.5578608922486,0.70222,0.07679061103223425,2.8229928016662598,3.0,1.3251497645575236,228.60315658678908,12.156084517747603
182,-22.30295018011592,150.1574013242971,0.69737,0.04836125900490011,6.460272312164307,3.0,0.5519760735282226,115.34724285803863,3.7681809560412973
183,-33.530366078170324,151.3667096502005,0.6797,0.07428865435947447,1.749924659729004,3.0,1.4340967057712257,131.46454218568243,8.956954446706074
184,-17.787793086397414,146.09844595675202,0.71203,0.10364041363278559,2.8318381309509277,3.0,0.8928539223478066,97.74936847830601,6.352697565181081
185,-32.06494458041889,152.54428803404315,0.6498,0.06739289006637449,1.8377457857131958,3.0,1.8495890317044716,127.30615811068559,9.316288346659853
186,-22.132420653607745,150.05072361595305,0.64171,0.09581641854775595,6.674457550048828,3.0,0.5519760735282226,115.34724285803863,3.7681809560412973
187,-30.25334392603417,153.14157197465002,0.6475,0.11547749651457892,1.8887872695922852,3.0,1.6351264182080314,117.6059020626407,8.9323807098709
188,-18.69758337769249,146.30594398125294,0.68302,0.10926141301021267,3.2250754833221436,3.0,0.7905940132858678,88.44395532275898,6.574773210655213
189,-19.708699848978664,147.7542309022107,0.69737,0.09311790428115849,3.0242748260498047,3.0,0.9725352287060991,104.15243436315332,5.117475119907286
190,-38.64044703894434,145.55540273337002,0.70222,0.05466882188276528,2.8229928016662598,3.0,1.3251497645575236,228.60315658678908,12.156084517747603
191,-38.64464144312823,145.5578608922486,0.70222,0.07679061103223425,2.8229928016662598,3.0,1.3251497645575236,228.60315658678908,12.156084517747603
192,-17.983676865360007,122.21953849953628,0.66896,0.076005189370542,8.446423530578613,3.0,0.7552840442569917,234.91208973749605,8.270731419346472
193,-22.132420653607745,150.05072361595305,0.64171,0.09581641854775595,6.674457550048828,3.0,0.5519760735282226,115.34724285803863,3.7681809560412973
194,-32.06494458041889,152.54428803404315,0.6498,0.06739289006637449,1.8377457857131958,3.0,1.8495890317044716,127.30615811068559,9.316288346659853
195,-18.69758337769249,146.30594398125294,0.68302,0.10926141301021267,3.2250754833221436,3.0,0.7905940132858678,88.44395532275898,6.574773210655213
196,-20.668177512199186,116.70128130819867,0.66434,0.10586117780474202,4.0976667404174805,3.0,0.8290983680648115,201.6275348787712,5.097199156795085
