,hs_max,hs_mean,dir,tp,d50,beach_slope_average,dataset,mstr,latitude,longitude
121,0.7223644836972101,0.6204012681383656,75.0685407072079,8.036664212342586,0.559037962,0.0965948275862068,rossi,1.3000760078430176,27.22150794852765,-80.16023628052503
122,0.7345467171310014,0.597359842181844,144.68986532448238,7.592237696830477,0.59725415,0.0506392694063927,"McFall, 2022",1.6678824424743652,34.54662415073639,-77.27451142742851
123,0.8809529445217391,0.7255852700628806,88.937432281623,8.380413590182977,0.582250148,0.065505617977528,"McFall, 2022",1.3584672212600708,35.67191463474536,-75.47217930027824
124,0.6495381091771704,0.5618537251260445,86.18452297098833,7.704213030948553,0.515491553,0.0793715846994535,rossi,1.463911533355713,28.05660374563083,-80.53885912004827
125,1.048334047353491,0.8910086978532785,69.04470787859582,7.591386221397252,0.58,0.11370757180156657,Briggs (2022),1.1856229305267334,26.896268645070965,-80.02218557967015
126,0.7892838512287211,0.689179061449653,82.28026782577199,8.460179376656988,0.518717338,0.08685,rossi,1.525213599205017,28.631534723684524,-80.58416847370458
127,0.7345467171310014,0.597359842181844,144.68986532448238,7.592237696830477,0.59725415,0.0374295774647887,"McFall, 2022",1.6995309591293335,34.40051108683767,-77.50464524001254
128,0.7223644836972101,0.6204012681383656,75.0685407072079,8.036664212342586,0.48130484,0.0965948275862068,rossi,1.3000760078430176,27.221304061731992,-80.16012800567526
129,0.8617819041896333,0.697826680823821,147.47842548542272,7.455170681520323,0.59725415,0.0551052631578947,"McFall, 2022",1.6814781427383425,34.5144552949508,-77.30458626450883
130,0.505503646240051,0.390445282363263,173.00315687535632,6.088408955100411,0.621131371,0.039584487534626,"McFall, 2022",2.037958860397339,33.83809524756687,-78.3450515001827
131,1.0006992626877214,0.8474980075990654,70.705740359853,7.39976746787438,0.58,0.11370757180156657,Briggs (2022),1.1856229305267334,26.82938321313197,-80.0221231256302
132,0.7223644836972101,0.6204012681383656,75.0685407072079,8.036664212342586,0.559037962,0.0965948275862068,rossi,1.3000760078430176,27.222321936806964,-80.16067304285784
133,0.8990692700539583,0.7323941718243875,81.75798945769014,8.182744283337204,0.543330732,0.0955,"McFall, 2022",1.3930243253707886,35.97956116241747,-75.62986036004352
134,0.7223644836972101,0.6204012681383656,75.0685407072079,8.036664212342586,0.484316695,0.0965948275862068,rossi,1.3000760078430176,27.221918406789342,-80.1604465335241
135,0.8361319206966435,0.6803207254078744,142.79481544229003,7.491352190947458,0.59725415,0.0506392694063927,"McFall, 2022",1.6678824424743652,34.481366201406175,-77.37238873125074
136,1.048334047353491,0.8910086978532785,69.04470787859582,7.591386221397252,0.58,0.11370757180156657,Briggs (2022),1.1856229305267334,26.89604981813197,-80.0221231256302
137,1.048334047353491,0.8910086978532785,69.04470787859582,7.591386221397252,0.58,0.11370757180156657,Briggs (2022),1.1856229305267334,26.896932218698968,-80.02233579740187
138,0.8617819041896333,0.697826680823821,147.47842548542272,7.455170681520323,0.59725415,0.0525912408759123,"McFall, 2022",1.6987600326538086,34.371808987820216,-77.49488225004598
139,0.8405057036334797,0.6730769358409574,153.7893482988826,7.330767466314545,0.59725415,0.0551052631578947,"McFall, 2022",1.6814781427383425,34.54766774777251,-77.23815152754402
140,0.6495381091771704,0.5618537251260445,86.18452297098833,7.704213030948553,0.515491553,0.0793715846994535,rossi,1.463911533355713,28.055351890663168,-80.53827798578132
141,0.7408851428338762,0.5953240447289335,150.69225645704432,7.437079338641836,0.59725415,0.0551052631578947,"McFall, 2022",1.6814781427383425,34.5478946708879,-77.2710133038219
142,0.7096488409951848,0.5600430946884294,158.21487933360572,6.622928293969268,0.621131371,0.0736092715231788,"McFall, 2022",1.754650592803955,33.87138661549737,-78.14315942248722
143,0.6438315207137799,0.5098618366766747,157.36563925254356,6.647003655203795,0.621131371,0.0736092715231788,"McFall, 2022",1.754650592803955,33.870499334595834,-78.17664942091012
144,0.8238556632435916,0.670783190922957,133.99751950969411,7.56982077409064,0.59725415,0.0525912408759123,"McFall, 2022",1.6987600326538086,34.23847387282021,-77.72821583504599
145,0.7914426505932588,0.6445672660970118,127.54985925831186,7.56946678368673,0.59725415,0.0525912408759123,"McFall, 2022",1.6987600326538086,34.17331940645642,-77.79369804060119
146,0.7892838512287211,0.689179061449653,82.28026782577199,8.460179376656988,0.518717338,0.08685,rossi,1.525213599205017,28.631534723684524,-80.58416847370458
147,0.600969474919983,0.4766085295643676,154.92607836651752,6.717245365718594,0.621131371,0.0306428571428571,"McFall, 2022",2.0169217586517334,33.85611347971707,-78.5202385738757
