,latitude,longitude,d50,beach_slope_average,mstr,hs_max,hs_mean,dir,tp
803,-22.755022967730795,113.75076020650727,0.40053,0.10519977437786006,1.4992502927780151,4.360408489568029,2.0951352055135293,215.4464881210832,13.069788604614844
804,-22.6450470025142,113.677536167873,0.2973,0.09444856114323172,1.510636329650879,4.5428771202087965,2.091829094449655,214.43704245260844,13.060297712232531
805,-22.516873413556123,113.7068777512509,0.44751,0.08047466058597186,1.5280585289001465,4.5428771202087965,2.091829094449655,214.43704245260844,13.060297712232531
806,-22.48560521480109,113.7298988720412,0.35601,0.08898653993116443,1.5280585289001465,4.5428771202087965,2.091829094449655,214.43704245260844,13.060297712232531
807,-22.442808706442257,113.74677762920999,0.35601,0.09951123455622637,1.5367165803909302,4.5428771202087965,2.091829094449655,214.43704245260844,13.060297712232531
808,-22.28796665209816,113.82604737236738,0.30779,0.11811272833698121,1.5621094703674316,4.5428771202087965,2.091829094449655,214.43704245260844,13.060297712232531
809,-22.231689171845183,113.84107506459361,0.46652,0.10130657246466049,1.5621094703674316,4.260123080326653,1.4983286174505548,219.8579516293634,13.071502513428745
810,-22.200125640690775,113.85300611283701,0.32086,0.10470055463794531,1.5718148946762085,4.260123080326653,1.4983286174505548,219.8579516293634,13.071502513428745
811,-22.099681465347157,113.88690885653696,0.42045,0.10410620264256139,1.590869426727295,4.260123080326653,1.4983286174505548,219.8579516293634,13.071502513428745
812,-22.022126930555558,113.92072819381177,0.30145,0.11312313054851914,1.6023352146148682,4.260123080326653,1.4983286174505548,219.8579516293634,13.071502513428745
813,-22.001334150501513,113.92978991191485,0.30145,0.08850059947950384,1.6023352146148682,4.260123080326653,1.4983286174505548,219.8579516293634,13.071502513428745
814,-21.98312923959796,113.93374120587585,0.25349,0.08281411220092484,1.6196932792663574,4.260123080326653,1.4983286174505548,219.8579516293634,13.071502513428745
816,-21.86984424854267,114.01039410422746,0.29321,0.0866593548418252,1.6520075798034668,4.260123080326653,1.4983286174505548,219.8579516293634,13.071502513428745
817,-21.812641850367488,114.10001174128205,0.27357,0.105699608240245,1.8885730504989624,4.260123080326653,1.4983286174505548,219.8579516293634,13.071502513428745
818,-21.814879805721315,114.17212736607647,0.76313,0.10969178052831927,1.9960614442825317,4.260123080326653,1.4983286174505548,219.8579516293634,13.071502513428745
819,-21.907508765486554,114.14367799848085,0.67362,0.08370679058366597,2.125734567642212,4.260123080326653,1.4983286174505548,219.8579516293634,13.071502513428745
820,-22.189324131467906,114.08732420154959,0.19211,0.07506195214603174,2.6456775665283203,4.260123080326653,1.4983286174505548,219.8579516293634,13.071502513428745
1267,-32.01288674049655,115.504804734498,0.18816,0.05732934415660699,0.7642795443534851,5.844186840289597,2.294686123798856,225.74004601317466,12.628869940828329
1276,-32.00536120897348,115.55637860997268,0.28917,0.06046347840552377,0.7653276324272156,5.844186840289597,2.294686123798856,225.74004601317466,12.628869940828329
