,latitude,longitude,d50,beach_slope_average,mstr,code,hs_mean,dir,tp
0,-17.905608924130103,146.09822102668178,0.15789,0.07454796124239478,2.8683090209960938,3.0,0.8928539223478066,97.74936847830601,6.352697565181081
1,-18.213677045169476,146.2301966934378,0.14509,0.04257248142842678,2.979377508163452,3.0,0.8928539223478066,97.74936847830601,6.352697565181081
2,-38.04574537403142,140.79077281891446,0.13584,0.020710692883581912,1.1527223587036133,3.0,2.443827345291703,229.17500719777811,12.52256823720956
3,-22.332704925043743,150.61689217701888,0.1785,0.06659665871547851,5.088342666625977,3.0,0.6871197815218191,108.43814549588896,4.9324269208168205
4,-23.261493401198674,150.82938053976983,0.15866,0.06925820839021225,4.943026065826416,3.0,0.5629490746126736,100.04293094461013,4.16231913247895
5,-37.44336014717841,139.95916723326764,0.16586,0.039554345763568886,1.1543360948562622,3.0,2.976242972551434,230.87196007521797,12.961769107905
6,-22.69145645934823,150.82895010430113,0.16794,0.04703417506581307,4.520545482635498,3.0,1.2194961922234338,109.86189231486563,7.193499954781634
7,-22.492576780689248,150.7321127137839,0.14112,0.036065909113134835,4.750118255615234,3.0,0.6871197815218191,108.43814549588896,4.9324269208168205
8,-15.947807746685019,141.3894632661881,0.17434,0.028492664641932418,2.544355869293213,3.0,0.3653618181748215,216.2412881473525,3.9275532089688507
9,-40.89047245930358,144.6951542452418,0.17678,0.04034050118906516,1.1603097915649414,3.0,2.7551103879566163,241.7742356962478,12.326085356469251
10,-38.719088734138566,145.8156371804051,0.18175,0.056042783361274995,2.8512842655181885,3.0,1.8029840728781177,229.44799962211462,11.401887029655667
11,-40.86009336179852,145.41268753133966,0.15177,0.06663222125723331,3.0492806434631348,3.0,1.4033720667331107,230.70149557788343,9.965802519682143
12,-30.063280164127608,153.2023461374623,0.1575,0.051842021940376945,1.8936657905578613,3.0,1.6351264182080314,117.6059020626407,8.9323807098709
13,-33.87645546287317,123.0834486583128,0.15713,0.05635015985477058,1.1412023305892944,3.0,1.740452097153419,196.28227838884797,10.857907510590113
14,-38.018766303639396,140.57150279975016,0.11826,0.033872094616948394,1.154625654220581,3.0,2.7206740886236807,230.8881955519273,12.943602733670083
15,-33.93684782733345,122.54290087150753,0.15713,0.04843471178686032,1.122778296470642,3.0,1.740452097153419,196.28227838884797,10.857907510590113
16,-13.97470821543793,126.75855272620637,0.17924,0.10590377798283908,3.4296276569366455,3.0,0.2925280083375086,196.59211897601185,2.8126700941892833
17,-33.24614564250226,124.079145961943,0.16267,0.06244323622243853,1.2709019184112549,3.0,1.1649993765638875,156.62183109336468,8.785630849850484
18,-22.69145645934823,150.82895010430113,0.16794,0.04703417506581307,4.520545482635498,3.0,1.2194961922234338,109.86189231486563,7.193499954781634
19,-22.254474155308895,150.14415035717266,0.17556,0.12667705293375844,6.490782260894775,3.0,0.5519760735282226,115.34724285803863,3.7681809560412973
20,-32.2932787902159,126.80782594169114,0.12674,0.04680963520290152,1.3048698902130127,3.0,1.9909854140265484,187.98103711812107,11.901646205154726
21,-16.106952852059987,145.46290222252935,0.1295,0.028429480170773982,2.567009210586548,3.0,0.9710249189022468,107.10153722489599,7.063767201089953
22,-14.882730460793038,141.60191760430124,0.14459,0.048271611825453434,2.044705867767334,3.0,0.4983643426120981,198.3731671526109,3.929721395486339
23,-37.44336014717841,139.95916723326764,0.16586,0.039554345763568886,1.1543360948562622,3.0,2.976242972551434,230.87196007521797,12.961769107905
24,-22.33804197802282,150.63616732073044,0.14886,0.028366495941097383,5.088342666625977,3.0,0.6871197815218191,108.43814549588896,4.9324269208168205
25,-34.039491408829534,151.17343224841264,0.1811,0.05818766163049573,1.7240967750549316,3.0,1.676821437416869,132.87101236789593,9.115279952137215
26,-22.152577510317414,150.06831905689194,0.11455,0.04411208109129479,6.674457550048828,3.0,0.5519760735282226,115.34724285803863,3.7681809560412973
27,-38.0528048297101,140.7230855577622,0.15604,0.028066526504642156,1.1527223587036133,3.0,2.7206740886236807,230.8881955519273,12.943602733670083
28,-16.507936916653385,145.47005216616935,0.17665,0.04378469983409503,2.6467647552490234,3.0,0.7884993231968228,98.43845833915736,6.820582212470882
29,-23.247755667498986,150.82541023092296,0.14063,0.0628923333116033,4.943026065826416,3.0,0.9120887691678043,100.8946032763054,6.316728396977952
30,-38.45290689113076,144.86299312160813,0.26794,0.07700007395290019,2.6226089000701904,3.0,1.6673898149240196,229.01521154152576,12.25918118229375
31,-36.91609874683515,149.90884697755806,0.2018,0.07091155377120162,1.6221908330917358,3.0,1.7136635028121476,129.01831678708805,8.706681241881789
32,-37.72561290753279,149.5674870599055,0.24656,0.05889637215821224,1.5194851160049438,3.0,1.8676284982662483,157.68964414629266,8.776856373018948
33,-15.93955342063036,145.39354036696656,0.18441,0.05832548908364024,2.5331454277038574,3.0,0.9710249189022468,107.10153722489599,7.063767201089953
34,-37.73667757101629,149.52854282604133,0.22531,0.08367353522965625,1.5194851160049438,3.0,1.8676284982662483,157.68964414629266,8.776856373018948
35,-41.28366695403529,148.3548905568553,0.20027,0.05791509132255804,1.4025640487670898,3.0,1.5505483436959637,152.50325747933095,8.82167745807873
36,-34.58600109840828,150.87420313908194,0.2519,0.09813428458445694,1.7039649486541748,3.0,1.6666094201586537,130.91704183084408,9.10431936624431
37,-31.528639355979895,152.88170520791715,0.2038,0.054912980407647125,1.858445644378662,3.0,1.5580883714344307,121.78934084378714,9.152285121221574
38,-23.73621767841632,151.30007350302753,0.25244,0.07018385359893287,3.6325881481170654,3.0,0.8629039715635488,102.71811039405317,5.99504409533516
