,latitude,longitude,d50,beach_slope_average,mstr,hs_max,hs_mean,dir,tp
0,-25.854331607418633,153.07834667538964,0.29525,0.060145064509829406,2.0689961910247803,4.75442418325127,1.5658131594865534,112.55503627003527,8.71928459868135
1,-25.93275295030099,153.1341032650546,0.29525,0.08270853061638594,2.0689961910247803,4.75442418325127,1.5658131594865534,112.55503627003527,8.71928459868135
2,-26.008686371814036,153.1531491964557,0.27168,0.06002715294931887,2.0585741996765137,4.75442418325127,1.5658131594865534,112.55503627003527,8.71928459868135
3,-26.157749752806264,153.09728602031376,0.27168,0.05401191583103746,2.0501468181610107,4.75442418325127,1.5658131594865534,112.55503627003527,8.71928459868135
4,-26.311675525508807,153.068418904105,0.27168,0.049932473905710366,2.045488119125366,4.75442418325127,1.5658131594865534,112.55503627003527,8.71928459868135
5,-26.38504926166532,153.11603863433865,0.23261,0.06198150571590904,2.0423130989074707,5.2658168839560275,1.4986181608867088,108.67434455467757,8.532282651613174
6,-26.385566328706126,153.0902275252315,0.20863,0.0748360122757189,2.0423130989074707,5.2658168839560275,1.4986181608867088,108.67434455467757,8.532282651613174
7,-26.456591803425155,153.10340646456348,0.23651,0.05786954062679616,2.038982629776001,5.2658168839560275,1.4986181608867088,108.67434455467757,8.532282651613174
8,-26.597765001945312,153.10028954715975,0.95264,0.06076925221239459,2.0360805988311768,5.2658168839560275,1.4986181608867088,108.67434455467757,8.532282651613174
9,-26.679504314695222,153.1221870591089,0.36602,0.061027032997690946,2.036008834838867,5.2658168839560275,1.4986181608867088,108.67434455467757,8.532282651613174
10,-26.777642726934868,153.13892020897924,0.33102,0.06815409711859707,2.0427658557891846,5.32546105039503,1.3723572516175777,106.32981364364137,8.103506225525901
12,-26.80457949081011,153.14122645535383,0.28322,0.08111927725555351,2.0508649349212646,5.32546105039503,1.3723572516175777,106.32981364364137,8.103506225525901
13,-26.894513728769905,153.1395299919376,0.23488,0.06747947110815036,2.066697359085083,5.32546105039503,1.3723572516175777,106.32981364364137,8.103506225525901
14,-27.055419252872422,153.18348719744137,0.23488,0.10069841124085259,2.1569039821624756,5.32546105039503,1.3723572516175777,106.32981364364137,8.103506225525901
15,-27.42455261453857,153.52456835332762,0.18175,0.05164619180891467,1.988240361213684,4.1635596692119154,1.1393276672280073,105.53384222767657,8.728909793526125
16,-27.58140574067936,153.48675532264684,0.27932,0.04764016220676791,1.9926892518997192,4.1635596692119154,1.1393276672280073,105.53384222767657,8.728909793526125
17,-27.83115461063155,153.43480299664446,0.26425,0.04482013796054796,1.9840892553329468,4.1635596692119154,1.1393276672280073,105.53384222767657,8.728909793526125
18,-28.129138310052138,153.4882514486848,0.23261,0.051823204633634094,1.972838282585144,3.8907865455706583,1.040591027365662,99.50049476659058,8.295622109919831
19,-28.164664562700494,153.54352006532554,0.2469,0.04776140729707805,1.9649531841278076,3.8907865455706583,1.040591027365662,99.50049476659058,8.295622109919831
20,-28.167108149860912,153.55231666293452,0.2167,0.05001918226463088,1.9649531841278076,3.8907865455706583,1.040591027365662,99.50049476659058,8.295622109919831
21,-28.34799288164805,153.5747221383849,0.2118,0.04936954794680521,1.948361873626709,3.8907865455706583,1.040591027365662,99.50049476659058,8.295622109919831
22,-28.374776204361822,153.5734135403181,0.2558,0.05228671887451975,1.948361873626709,3.8907865455706583,1.040591027365662,99.50049476659058,8.295622109919831
23,-28.4623666159434,153.55638262860617,0.2337,0.04715853558976718,1.9427363872528076,3.8907865455706583,1.040591027365662,99.50049476659058,8.295622109919831
24,-28.594268664343375,153.57600126019415,0.2092,0.054303012425539546,1.9460744857788086,5.803936313953789,1.710445167264946,118.54819396869925,8.900982037121777
25,-28.634153639085707,153.63715067058754,0.2025,0.06249007274596746,1.9457354545593262,5.803936313953789,1.710445167264946,118.54819396869925,8.900982037121777
26,-28.636536388884014,153.63330750192173,0.1926,0.05979291387644775,1.9457354545593262,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
27,-28.64086960544749,153.62178254989865,0.2101,0.05471464105748743,1.9457354545593262,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
28,-28.673454678660132,153.62148258189666,0.1801,0.04751592705448009,1.9477856159210205,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
29,-28.709881669836463,153.617391934592,0.2583,0.0566291790813288,1.9477856159210205,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
30,-28.7170803377312,153.6161454558259,0.2488,0.04248636088676258,1.9477856159210205,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
31,-28.723978843054745,153.6164344512248,0.2126,0.0649181349533975,1.948135495185852,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
32,-28.76406614608964,153.60114940464928,0.2538,0.05065614641750098,1.948135495185852,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
33,-28.819025781690012,153.60478396209274,0.3655,0.07179827250421324,1.9457820653915405,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
34,-28.837396296483426,153.6051337358803,0.1978,0.04913205976552005,1.9457820653915405,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
35,-28.85008812718928,153.60188619287803,0.2944,0.04703101168627429,1.944563388824463,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
36,-28.863656906872507,153.59522044058295,0.2624,0.05268312235660521,1.944563388824463,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
