,latitude,longitude,d50,beach_slope_average,mstr,hs_max,hs_mean,dir,tp
342,-38.39641389187042,142.49003827739165,0.21464,0.03489589058721968,1.170426607131958,5.6612797960169,2.359513190582047,226.79135210635613,12.283198563767455
343,-38.38740787430097,142.44737848094445,0.274,0.030744180462131367,1.169628381729126,5.6612797960169,2.359513190582047,226.79135210635613,12.283198563767455
344,-38.36051014226758,142.3933901538088,0.274,0.029207830185967253,1.165705680847168,5.6612797960169,2.359513190582047,226.79135210635613,12.283198563767455
345,-38.35379797312619,142.33768190340834,0.17076,0.03386410008809038,1.164797306060791,5.6612797960169,2.359513190582047,226.79135210635613,12.283198563767455
346,-38.35867435887422,142.32220783254525,0.18946,0.025048004243032152,1.164797306060791,5.6612797960169,2.359513190582047,226.79135210635613,12.283198563767455
347,-38.3697961312581,142.25993617476044,0.19211,0.026143896184494083,1.164797306060791,5.6612797960169,2.359513190582047,226.79135210635613,12.283198563767455
348,-38.39273129001902,142.23280959030586,0.18946,0.022476844087542542,1.1650490760803223,5.987652984736654,2.501486238130919,227.6810749776009,12.429312396078757
350,-38.258702929338575,141.77077104807407,0.13679,0.029321397379066794,1.1632198095321655,5.987652984736654,2.501486238130919,227.6810749776009,12.429312396078757
353,-38.374677424328304,141.48883872400128,0.149,0.021753152549055514,1.1510663032531738,6.852559724871046,2.782859447771529,229.7810538316855,12.699024530702461
354,-38.364852843426746,141.4200318126257,0.18946,0.028443701974839208,1.1510663032531738,6.852559724871046,2.782859447771529,229.7810538316855,12.699024530702461
355,-38.26457956809686,141.34122576475002,0.312,0.028358315406478575,1.1523703336715698,6.852559724871046,2.782859447771529,229.7810538316855,12.699024530702461
356,-38.15197479774107,141.19069842263602,0.312,0.03467907316140779,1.1533715724945068,5.823431361593014,2.443827345291703,229.17500719777811,12.52256823720956
357,-38.08028196805853,141.0446503517866,0.19751,0.030840484481770285,1.1528117656707764,5.823431361593014,2.443827345291703,229.17500719777811,12.52256823720956
358,-38.05317470605154,140.9298116028305,0.18175,0.028361850974426464,1.1532564163208008,5.823431361593014,2.443827345291703,229.17500719777811,12.52256823720956
359,-38.04574537403142,140.79077281891446,0.13584,0.020710692883581912,1.1527223587036133,5.823431361593014,2.443827345291703,229.17500719777811,12.52256823720956
360,-38.0528048297101,140.7230855577622,0.15604,0.028066526504642156,1.1527223587036133,6.757687525062743,2.7206740886236807,230.8881955519273,12.943602733670083
361,-38.018766303639396,140.57150279975016,0.11826,0.033872094616948394,1.154625654220581,6.757687525062743,2.7206740886236807,230.8881955519273,12.943602733670083
362,-37.97312137763534,140.50066671168304,0.13397,0.03378258486487468,1.1560615301132202,6.757687525062743,2.7206740886236807,230.8881955519273,12.943602733670083
372,-37.51174853996083,140.08498504327616,0.24316,0.03498495966602485,1.1635119915008545,7.579739790190663,3.0293792987994124,231.46607253625817,12.988987098626232
373,-37.491336679005634,140.01374563369572,0.24316,0.05712262394181836,1.1607565879821777,7.579739790190663,3.0293792987994124,231.46607253625817,12.988987098626232
378,-38.02733766821526,140.605525708461,0.11826,0.06020479139458489,1.1539584398269653,6.757687525062743,2.7206740886236807,230.8881955519273,12.943602733670083
380,-37.44336014717841,139.95916723326764,0.16586,0.039554345763568886,1.1543360948562622,7.345024180494514,2.976242972551434,230.87196007521797,12.961769107905
381,-37.343943084680035,139.86899931362606,0.18946,0.033411257209297475,1.14460027217865,7.345024180494514,2.976242972551434,230.87196007521797,12.961769107905
382,-37.32354103809901,139.84868807406454,0.13966,0.04807682128979427,1.1364727020263672,7.345024180494514,2.976242972551434,230.87196007521797,12.961769107905
385,-37.261497190151324,139.7996420616814,0.22052,0.04437667730335974,1.133467435836792,7.345024180494514,2.976242972551434,230.87196007521797,12.961769107905
386,-37.248878319677715,139.79268340787777,0.18725,0.03702527628164393,1.133467435836792,7.345024180494514,2.976242972551434,230.87196007521797,12.961769107905
390,-37.19792708970516,139.76007306003345,0.308,0.043373165679004656,1.133467435836792,6.5077951664785125,2.6523886562684473,230.4086308103106,12.788137592374559
391,-37.18441129774312,139.7459776559469,0.38582,0.05619910739605695,1.1375175714492798,6.5077951664785125,2.6523886562684473,230.4086308103106,12.788137592374559
409,-35.233968318487996,138.46916557669027,0.19888,0.07829825050102052,2.4207406044006348,3.343543683173479,0.8021711623577716,201.64850728955588,8.796167763684037
410,-35.20095543061506,138.46970752924636,0.19211,0.038945981364258864,2.4708640575408936,3.343543683173479,0.8021711623577716,201.64850728955588,8.796167763684037
411,-35.17526858730007,138.4660807092364,0.19211,0.05916738721123442,2.4708640575408936,3.343543683173479,0.8021711623577716,201.64850728955588,8.796167763684037
412,-35.15501745977159,138.46840999647625,0.20027,0.06003056301842311,2.4708640575408936,3.343543683173479,0.8021711623577716,201.64850728955588,8.796167763684037
413,-35.13130055666163,138.4689781717169,0.26794,0.07571212828916124,2.5307743549346924,3.343543683173479,0.8021711623577716,201.64850728955588,8.796167763684037
426,-35.250246497514524,136.97647748794068,0.26609,0.05491737986125444,1.2332969903945923,4.757339800037455,1.5173056677491816,226.71932338678582,12.433300030074244
