,latitude,longitude,d50,beach_slope_average,mstr,hs_max,hs_mean,dir,tp
934,-17.196908118454225,140.92825274524475,0.36349,0.04264475678063236,3.235929489135742,2.11998052835017,0.4634087547147488,202.96896415391157,3.3189917872737555
936,-17.014478822285938,140.95448626242836,0.18946,0.02793247731897112,3.137380361557007,2.11998052835017,0.4634087547147488,202.96896415391157,3.3189917872737555
937,-16.924829455234427,141.02227401214586,0.25882,0.04389864693328765,3.0552473068237305,2.11998052835017,0.4634087547147488,202.96896415391157,3.3189917872737555
938,-16.865345410916888,141.06693482059106,0.25882,0.02922901302136116,3.011953830718994,2.11998052835017,0.4634087547147488,202.96896415391157,3.3189917872737555
939,-16.832545456412838,141.07609620411122,0.25882,0.03695697991021021,3.011953830718994,2.11998052835017,0.4634087547147488,202.96896415391157,3.3189917872737555
940,-16.812497624882468,141.08044750081518,0.25703,0.04523796012576905,3.011953830718994,2.11998052835017,0.4634087547147488,202.96896415391157,3.3189917872737555
941,-16.807964345304644,141.0956945424921,0.22846,0.02638725887401489,3.011953830718994,2.11998052835017,0.4634087547147488,202.96896415391157,3.3189917872737555
942,-16.785761534384594,141.11922149367342,0.22846,0.06254408295890314,3.011953830718994,2.11998052835017,0.4634087547147488,202.96896415391157,3.3189917872737555
943,-16.755449991008376,141.1540829903885,0.22846,0.04216076857472649,2.953902244567871,2.11998052835017,0.4634087547147488,202.96896415391157,3.3189917872737555
944,-16.72861502066817,141.1773565742255,0.22846,0.07192855310395486,2.953902244567871,2.171138707762064,0.47038062627876454,199.21498853930294,3.515715124885329
945,-16.694609205775674,141.20153672930914,0.22846,0.05005451228263295,2.9185631275177,2.171138707762064,0.47038062627876454,199.21498853930294,3.515715124885329
946,-16.36068767423933,141.31251868964608,0.24316,0.08123586979902467,2.759080171585083,2.171138707762064,0.47038062627876454,199.21498853930294,3.515715124885329
947,-16.310227255610155,141.33086297107374,0.24316,0.029878947055665434,2.759080171585083,2.451501430593522,0.3653618181748215,216.2412881473525,3.9275532089688507
948,-16.116553353996455,141.41438904008425,0.16724,0.08993383272824101,2.651792526245117,2.451501430593522,0.3653618181748215,216.2412881473525,3.9275532089688507
949,-16.016392464058185,141.40849745940315,0.34869,0.03285977987213765,2.5876967906951904,2.451501430593522,0.3653618181748215,216.2412881473525,3.9275532089688507
950,-15.993082077933378,141.40228170511799,0.34869,0.02720121023450932,2.5876967906951904,2.451501430593522,0.3653618181748215,216.2412881473525,3.9275532089688507
951,-15.972808823059628,141.39703894542,0.34869,0.031857658037356754,2.5876967906951904,2.451501430593522,0.3653618181748215,216.2412881473525,3.9275532089688507
952,-15.947807746685019,141.3894632661881,0.17434,0.028492664641932418,2.544355869293213,2.451501430593522,0.3653618181748215,216.2412881473525,3.9275532089688507
953,-15.914587492584179,141.3868758648279,0.17434,0.11971980989036816,2.544355869293213,2.451501430593522,0.3653618181748215,216.2412881473525,3.9275532089688507
954,-15.848850408424406,141.41127624247528,0.18428,0.055836441894266474,2.501749277114868,2.451501430593522,0.3653618181748215,216.2412881473525,3.9275532089688507
955,-15.752085447387616,141.42275714139794,0.24316,0.04598784949377515,2.4192893505096436,2.451501430593522,0.3653618181748215,216.2412881473525,3.9275532089688507
956,-15.685978835435716,141.43206270361557,0.37113,0.0517098598338507,2.3793365955352783,2.3634512374503616,0.37318781691618974,201.6377887318656,3.5392833401105737
957,-15.579539212552376,141.45753211378235,0.37113,0.06280839990034436,2.299114465713501,2.3634512374503616,0.37318781691618974,201.6377887318656,3.5392833401105737
958,-15.431865251957936,141.5140543485355,0.25,0.048974033681072705,2.2075705528259277,2.3634512374503616,0.37318781691618974,201.6377887318656,3.5392833401105737
959,-15.347765678899702,141.54049498376472,0.16267,0.06230583450742199,2.2075705528259277,2.3634512374503616,0.37318781691618974,201.6377887318656,3.5392833401105737
960,-15.320525010247582,141.55461724515044,0.16267,0.046973327871027815,2.186677932739258,2.3634512374503616,0.37318781691618974,201.6377887318656,3.5392833401105737
962,-14.882730460793038,141.60191760430124,0.14459,0.048271611825453434,2.044705867767334,3.2912228278990945,0.4983643426120981,198.3731671526109,3.929721395486339
963,-14.812448840673575,141.58409803768038,0.17678,0.088404872438497,2.0113086700439453,3.2912228278990945,0.4983643426120981,198.3731671526109,3.929721395486339
964,-14.639100080372424,141.55648386668236,0.17801,0.07332104287239166,1.9368820190429688,3.765939583343423,0.5805337249940248,196.01185714884986,4.241737770958842
965,-14.447011060854512,141.5355392873143,0.17801,0.11712282612222563,1.8370349407196045,3.765939583343423,0.5805337249940248,196.01185714884986,4.241737770958842
968,-14.254917054139517,141.59568338040296,0.48633,0.06974528349830655,1.7932040691375732,3.765939583343423,0.5805337249940248,196.01185714884986,4.241737770958842
973,-13.426754159429281,141.6057615111792,0.15822,0.03874214180380283,1.9043926000595093,3.857655495838591,0.5658343577995332,196.3568312220508,4.288999309114941
974,-13.288282715382365,141.6833162793388,0.17194,0.03789822675011543,1.9669592380523682,3.857655495838591,0.5658343577995332,196.3568312220508,4.288999309114941
975,-13.179471619165962,141.64752977055463,0.37893,0.03890205067387894,1.9859620332717896,3.7957321165491,0.5603157995245841,191.9003630671393,4.23659538708217
976,-13.146141338070128,141.6296580402727,0.37893,0.07398948477805614,1.997118353843689,3.7957321165491,0.5603157995245841,191.9003630671393,4.23659538708217
977,-13.090081927001606,141.61973145930898,0.28322,0.06812631849088377,1.997118353843689,3.7957321165491,0.5603157995245841,191.9003630671393,4.23659538708217
