,beach_id,beach_slope_average,width_ci_average,quality_flag,mstr,hsig_median,prc_mstr_obs,min_tide_obs,max_tide_obs,sl_points_average,beach_length,coastal_region,primary_comp_id,secondary_comp_id,d50,distance_to_sample,latitude,longitude,hs_mean,hs_max,tp,dir,Wdir_weighted_mean,geometry
0,aus0337,0.07091155377120162,0.0138,High,1.6221908330917358,0.7780000567436218,93.58,-0.5790509977933787,0.9390215357722647,434.0,5905.364422913637,Southern NSW,NSW02.06,NSW02.06.07,0.2018,0.0,-36.91609874683515,149.90884697755806,1.7136635028121476,5.730785612415463,8.706681241881789,129.01831678708805,143.25178008069804,"LINESTRING (149.92212909999998 -36.894814199999715, 149.92202325256295 -36.894843926278455, 149.92191740504964 -36.894873652458834, 149.9218115574599 -36.89490337854076, 149.92170570979388 -36.894933104524334, 149.92159986205158 -36.89496283040952, 149.92149401423296 -36.89499255619631, 149.92143190000002 -36.895009999999765, 149.92132348106963 -36.89503298343862, 149.92121506208073 -36.89505596677536, 149.92110664303323 -36.89507895000993, 149.92099822392717 -36.895101933142215, 149.92088980476262 -36.89512491617239, 149.9207813855395 -36.89514789910036, 149.92067296625785 -36.89517088192611, 149.92056454691763 -36.89519386464969, 149.9204561275189 -36.89521684727107, 149.92042379999995 -36.89522369999972, 149.9203232794645 -36.89526361082244, 149.92022275882866 -36.89530352155484, 149.92012223809263 -36.89534343219703, 149.92002171725628 -36.89538334274897, 149.9199211963197 -36.89542325321059, 149.91982067528278 -36.895463163582, 149.91972015414566 -36.89550307386314, 149.91961963290822 -36.895542984053975, 149.9195191115705 -36.895582894154614, 149.91941859013255 -36.895622804164915, 149.91931806859435 -36.895662714085, 149.91921754695585 -36.895702623914836, 149.91911702521705 -36.89574253365436, 149.91901650337797 -36.89578244330363, 149.9189159814387 -36.89582235286262, 149.91881545939913 -36.895862262331406, 149.91871493725927 -36.89590217170988, 149.91861441501914 -36.89594208099807, 149.91851389267873 -36.895981990196056, 149.918431 -36.896014899999685, 149.9183377732104 -36.896064945885236, 149.91824454630182 -36.89611499169143, 149.9181513192741 -36.89616503741841, 149.9180580921273 -36.8962150830661, 149.91796486486152 -36.89626512863451, 149.91787163747662 -36.89631517412369, 149.91777840997264 -36.896365219533536, 149.91768518234963 -36.896415264864146, 149.9175919546075 -36.896465310115495, 149.91749872674635 -36.896515355287555, 149.91740549876616 -36.89656540038036, 149.91731227066683 -36.89661544539388, 149.9172190424485 -36.89666549032812, 149.91712581411102 -36.89671553518312, 149.9170325856545 -36.89676557995878, 149.91693935707897 -36.89681562465521, 149.91684612838438 -36.89686566927236, 149.9168185 -36.89688049999976, 149.9167406930639 -36.89694535338268, 149.91666288599558 -36.89701020670789, 149.91658507879507 -36.89707505997539, 149.9165072714623 -36.89713991318514, 149.91642946399736 -36.897204766337126, 149.91635165640025 -36.897269619431405, 149.91627384867095 -36.8973344724679, 149.91619604080944 -36.89739932544666, 149.91611823281573 -36.89746417836774, 149.91604042468984 -36.89752903123101, 149.9159626164317 -36.897593884036574, 149.91588480804143 -36.897658736784344, 149.9158069995189 -36.897723589474445, 149.9157291908642 -36.89778844210672, 149.91565138207727 -36.897853294681305, 149.91557357315813 -36.89791814719814, 149.9154957641068 -36.89798299965719, 149.9154179549233 -36.898047852058546, 149.91534014560753 -36.89811270440214, 149.91526233615969 -36.89817755668797, 149.91518452657954 -36.898242408916104, 149.91510671686717 -36.89830726108649, 149.91502890702264 -36.898372113199045, 149.91495109704587 -36.898436965253914, 149.9148732869369 -36.898501817251, 149.91479547669576 -36.89856666919038, 149.9147176663224 -36.898631521071955, 149.91463985581686 -36.89869637289584, 149.91456204517905 -36.898761224662, 149.91448423440912 -36.898826076370334, 149.91440642350685 -36.898890928020954, 149.91432861247245 -36.89895577961386, 149.91425080130585 -36.89902063114895, 149.91417299000702 -36.89908548262628, 149.91409517857602 -36.89915033404591, 149.91401736701275 -36.89921518540778, 149.91393955531726 -36.89928003671189, 149.91386174348958 -36.89934488795824, 149.9137839315297 -36.89940973914687, 149.9137715 -36.899420099999716, 149.91370409541483 -36.89949207590504, 149.91363669070068 -36.89956405176542, 149.91356928585765 -36.89963602758086, 149.91350188088563 -36.89970800335137, 149.91343447578464 -36.89977997907706, 149.9133670705547 -36.89985195475772, 149.9132996651959 -36.899923930393534, 149.91323225970805 -36.89999590598441, 149.91316485409124 -36.900067881530354, 149.91309744834552 -36.90013985703142, 149.9130300424708 -36.900211832487514, 149.91296263646723 -36.90028380789877, 149.9128952303347 -36.90035578326501, 149.91282782407316 -36.90042775858639, 149.91276041768268 -36.90049973386285, 149.9126930111632 -36.90057170909438, 149.91262560451477 -36.900643684281015, 149.91255819773744 -36.900715659422694, 149.91249079083113 -36.90078763451944, 149.91242338379587 -36.90085960957133, 149.91235597663166 -36.900931584578224, 149.9122885693385 -36.90100355954028, 149.9122211619163 -36.9010755344573, 149.9121537543652 -36.9011475093295, 149.9120863466852 -36.90121948415674, 149.91201893887614 -36.90129145893909, 149.91195153093815 -36.90136343367648, 149.91193920000003 -36.90137659999972, 149.91188093950876 -36.90145355336427, 149.91182267889684 -36.901530506693874, 149.91176441816418 -36.901607459988625, 149.9117061573108 -36.90168441324842, 149.91164789633672 -36.90176136647335, 149.91158963524188 -36.90183831966343, 149.9115313740263 -36.9019152728186, 149.91147311269003 -36.901992225938855, 149.911414851233 -36.90206917902425, 149.91135658965527 -36.902146132074705, 149.91129832795684 -36.9022230850903, 149.91124006613768 -36.902300038071026, 149.91118180419772 -36.902376991016794, 149.91112354213718 -36.902453943927725, 149.91106527995578 -36.902530896803725, 149.91100701765367 -36.90260784964481, 149.91094875523086 -36.90268480245104, 149.91089049268734 -36.90276175522236, 149.91083223002303 -36.90283870795874, 149.91077396723801 -36.902915660660284, 149.91071570433226 -36.90299261332693, 149.9106574413058 -36.90306956595871, 149.91059917815863 -36.90314651855554, 149.91054091489065 -36.903223471117464, 149.91048265150198 -36.9033004236445, 149.91042438799258 -36.90337737613663, 149.9104143 -36.90339069999972, 149.91036416457453 -36.9034712602266, 149.91031402903877 -36.90355182042654, 149.91026389339288 -36.90363238059935, 149.91021375763688 -36.903712940745166, 149.9101636217706 -36.90379350086404, 149.91011348579426 -36.90387406095588, 149.91006334970768 -36.90395462102066, 149.9100132135109 -36.904035181058475, 149.9099630772039 -36.90411574106921, 149.90991294078682 -36.904196301053005, 149.90986280425955 -36.90427686100979, 149.90981266762205 -36.90435742093952, 149.90976253087436 -36.90443798084223, 149.90971239401654 -36.90451854071793, 149.90966225704852 -36.90459910056666, 149.9096121199703 -36.90467966038834, 149.90956198278198 -36.90476022018299, 149.90951184548337 -36.90484077995063, 149.90946170807456 -36.90492133969128, 149.90941157055562 -36.905001899404894, 149.9093614329265 -36.90508245909146, 149.90931129518722 -36.905163018751054, 149.9092611573377 -36.905243578383654, 149.90921101937803 -36.90532413798918, 149.90916088130808 -36.905404697567725, 149.90911074312805 -36.905485257119224, 149.90906060483783 -36.905565816643765, 149.90901046643737 -36.90564637614123, 149.90896032792674 -36.905726935611675, 149.90891018930597 -36.90580749505516, 149.9088600505749 -36.905888054471575, 149.90880991173367 -36.905968613860985, 149.90875977278225 -36.90604917322336, 149.90870963372072 -36.906129732558746, 149.90865949454894 -36.90621029186708, 149.9086093552669 -36.90629085114842, 149.90855921587473 -36.90637141040274, 149.90850907637235 -36.90645196963006, 149.90845893675979 -36.90653252883034, 149.90840879703703 -36.906613088003596, 149.90835865720405 -36.90669364714982, 149.90830851726088 -36.906774206269056, 149.90825837720755 -36.906854765361274, 149.90820823704397 -36.906935324426435, 149.90815809677028 -36.90701588346458, 149.9081079563863 -36.90709644247576, 149.9080578158921 -36.90717700145986, 149.9080076752878 -36.90725756041693, 149.9080018 -36.90726699999972, 149.90796241756675 -36.907351325855466, 149.90792303504088 -36.90743565169309, 149.90788365242244 -36.9075199775126, 149.90784426971143 -36.90760430331399, 149.90780488690785 -36.907688629097265, 149.90776550401168 -36.907772954862374, 149.90772612102288 -36.90785728060942, 149.90768673794156 -36.90794160633826, 149.9076473547677 -36.908025932049114, 149.90760797150116 -36.90811025774178, 149.90756858814206 -36.908194583416304, 149.90752920469038 -36.908278909072706, 149.90748982114602 -36.908363234710976, 149.9074504375092 -36.90844756033116, 149.90741105377978 -36.908531885933215, 149.90737166995774 -36.90861621151716, 149.90733228604313 -36.90870053708296, 149.9072929020359 -36.908784862630675, 149.90725351793606 -36.90886918816022, 149.90721413374365 -36.90895351367162, 149.90717474945868 -36.909037839165, 149.9071353650811 -36.90912216464018, 149.9070959806109 -36.909206490097255, 149.9070565960481 -36.90929081553619, 149.90701721139277 -36.90937514095704, 149.9069778266448 -36.90945946635971, 149.90693844180424 -36.9095437917443, 149.90689905687114 -36.90962811711074, 149.90685967184538 -36.90971244245907, 149.90682028672703 -36.90979676778931, 149.90678090151613 -36.90988109310138, 149.90674151621258 -36.90996541839536, 149.90670213081648 -36.9100497436712, 149.90666274532768 -36.91013406892887, 149.90662335974636 -36.910218394168474, 149.90658397407245 -36.91030271938992, 149.90654458830593 -36.910387044593286, 149.90650520244682 -36.91047136977851, 149.90646581649506 -36.9105556949456, 149.9064264304507 -36.91064002009455, 149.90638704431382 -36.910724345225375, 149.90634765808426 -36.910808670338106, 149.90630827176216 -36.910892995432704, 149.9062688853474 -36.910977320509126, 149.90622949884002 -36.911061645567514, 149.90619011224013 -36.91114597060773, 149.9061507255476 -36.911230295629835, 149.9061113387624 -36.911314620633796, 149.90607195188466 -36.9113989456196, 149.9060325649143 -36.911483270587276, 149.9059931778513 -36.91156759553688, 149.9059609 -36.91163669999976, 149.9059380664415 -36.911724875084936, 149.90591523282347 -36.91181305016217, 149.9058923991457 -36.91190122523144, 149.9058695654083 -36.91198940029282, 149.90584673161123 -36.912077575346174, 149.90582389775454 -36.91216575039155, 149.90580106383825 -36.91225392542908, 149.90577822986228 -36.912342100458574, 149.90575539582667 -36.91243027548014, 149.9057325617314 -36.912518450493764, 149.9057097275765 -36.9126066254994, 149.90568689336192 -36.912694800497135, 149.9056640590877 -36.91278297548689, 149.90564122475388 -36.91287115046868, 149.90561839036042 -36.912959325442536, 149.90559555590724 -36.91304750040844, 149.90557272139444 -36.913135675366355, 149.90554988682203 -36.91322385031634, 149.90552705218994 -36.91331202525835, 149.90550421749825 -36.913400200192434, 149.90548138274684 -36.91348837511856, 149.90545854793578 -36.913576550036694, 149.90543571306506 -36.913664724946884, 149.9054128781347 -36.91375289984919, 149.90539004314473 -36.91384107474343, 149.9053672080951 -36.913929249629845, 149.90534437298584 -36.914017424508245, 149.90532153781692 -36.914105599378686, 149.90529870258828 -36.91419377424116, 149.90527586730005 -36.91428194909565, 149.90525303195213 -36.91437012394224, 149.90523019654464 -36.914458298780865, 149.90520736107743 -36.914546473611566, 149.90518452555057 -36.91463464843426, 149.90516168996402 -36.91472282324903, 149.90513885431784 -36.91481099805583, 149.905116018612 -36.91489917285465, 149.9050931828465 -36.91498734764557, 149.9050703470214 -36.915075522428474, 149.90504751113656 -36.915163697203475, 149.9050246751921 -36.91525187197051, 149.90500183918806 -36.91534004672956, 149.90497900312428 -36.91542822148071, 149.9049561670009 -36.915516396223836, 149.90493333081776 -36.91560457095907, 149.90491049457503 -36.91569274568632, 149.90488765827263 -36.91578092040558, 149.90486482191062 -36.91586909511696, 149.90484198548887 -36.91595726982036, 149.90483829999997 -36.9159714999997, 149.90482419652434 -36.916060846349694, 149.90481009300834 -36.91615019269535, 149.904795989452 -36.91623953903657, 149.90478188585533 -36.9163288853735, 149.90476778221839 -36.91641823170608, 149.90475367854103 -36.916507578034235, 149.90473957482334 -36.91659692435811, 149.90472547106535 -36.916686270677616, 149.90471136726688 -36.91677561699279, 149.90469726342823 -36.91686496330359, 149.90468315954917 -36.91695430961005, 149.90466905562977 -36.91704365591213, 149.90465495167007 -36.91713300220983, 149.90464084766998 -36.91722234850326, 149.90462674362954 -36.917311694792296, 149.90461263954882 -36.91740104107697, 149.90459853542777 -36.91749038735731, 149.90458443126624 -36.91757973363321, 149.90457032706453 -36.91766907990488, 149.90455622282235 -36.91775842617213, 149.90454211853998 -36.91784777243504, 149.90452801421716 -36.91793711869362, 149.904513909854 -36.918026464947836, 149.90449980545054 -36.918115811197666, 149.90448570100665 -36.91820515744316, 149.90447159652246 -36.91829450368434, 149.90445749199793 -36.91838384992111, 149.9044433874331 -36.9184731961536, 149.90442928282783 -36.91856254238168, 149.90441517818232 -36.918651888605396, 149.9044010734964 -36.91874123482478, 149.90438696877015 -36.918830581039835, 149.90437286400356 -36.91891992725052, 149.9043587591966 -36.91900927345681, 149.90434465434936 -36.919098619658804, 149.90433054946175 -36.9191879658564, 149.90431644453378 -36.919277312049694, 149.90430233956545 -36.91936665823857, 149.90428823455676 -36.91945600442317, 149.90427412950774 -36.91954535060336, 149.90426002441836 -36.91963469677921, 149.90424591928866 -36.91972404295066, 149.9042443 -36.919734299999725, 149.9042438416255 -36.91982436034353, 149.90424338324235 -36.91991442068608, 149.90424292485045 -36.92000448102738, 149.90424246644983 -36.92009454136754, 149.90424200804063 -36.92018460170645, 149.90424154962264 -36.92027466204409, 149.904241091196 -36.92036472238056, 149.9042406327606 -36.920454782715815, 149.90424017431658 -36.92054484304982, 149.9042397158638 -36.92063490338263, 149.90423925740234 -36.920724963714186, 149.90423879893223 -36.92081502404455, 149.90423834045342 -36.920905084373686, 149.90423788196586 -36.92099514470164, 149.90423742346962 -36.92108520502832, 149.90423696496475 -36.92117526535379, 149.90423650645116 -36.92126532567803, 149.9042360479288 -36.9213553860011, 149.9042355893978 -36.92144544632289, 149.90423513085813 -36.92153550664349, 149.9042346723097 -36.92162556696286, 149.90423421375266 -36.92171562728101, 149.90423375518685 -36.92180568759797, 149.90423329661238 -36.92189574791367, 149.90423283802915 -36.921985808228186, 149.9042323794373 -36.92207586854148, 149.90423192083674 -36.92216592885352, 149.90423146222741 -36.92225598916431, 149.90423100360954 -36.922346049473965, 149.90423054498282 -36.922436109782346, 149.90423008634744 -36.92252617008954, 149.90422962770342 -36.9226162303955, 149.90422916905064 -36.92270629070021, 149.90422871038922 -36.92279635100373, 149.90422825171905 -36.92288641130603, 149.9042277930403 -36.922976471607114, 149.9042273343527 -36.92306653190696, 149.90422687565652 -36.92315659220561, 149.9042264169516 -36.92324665250304, 149.90422595823796 -36.923336712799205, 149.90422549951566 -36.92342677309417, 149.90422504078458 -36.92351683338797, 149.90422458204492 -36.923606893680486, 149.90422412329653 -36.92369695397181, 149.90422366453942 -36.92378701426189, 149.90422320577358 -36.92387707455076, 149.90422290000004 -36.92393709999975, 149.9042365353882 -36.92402649319034, 149.90425017080085 -36.92411588637964, 149.9042638062381 -36.92420527956771, 149.9042774416998 -36.92429467275456, 149.904291077186 -36.92438406594014, 149.9043047126967 -36.924473459124464, 149.9043183482319 -36.92456285230759, 149.90433198379162 -36.924652245489455, 149.9043456193759 -36.92474163867002, 149.9043592549847 -36.92483103184942, 149.90437289061794 -36.92492042502753, 149.90438652627566 -36.925009818204444, 149.90440016195794 -36.92509921138007, 149.90441379766472 -36.925188604554435, 149.90442743339605 -36.92527799772759, 149.90444106915183 -36.9253673908995, 149.90445470493216 -36.92545678407018, 149.904468340737 -36.9255461772396, 149.90448197656633 -36.92563557040776, 149.90449561242016 -36.925724963574694, 149.90450924829852 -36.925814356740354, 149.90452288420138 -36.92590374990477, 149.90453652012872 -36.925993143068, 149.90455015608066 -36.92608253622994, 149.90456379205702 -36.92617192939065, 149.90457742805796 -36.92626132255012, 149.90459106408335 -36.92635071570838, 149.90460470013335 -36.92644010886531, 149.90461833620776 -36.926529502021076, 149.9046319723067 -36.92661889517554, 149.9046456084302 -36.92670828832882, 149.90465924457814 -36.926797681480785, 149.90467288075064 -36.926887074631566, 149.90468651694766 -36.92697646778107, 149.9047001531692 -36.927065860929325, 149.90471378941518 -36.92715525407637, 149.90472742568576 -36.927244647222125, 149.9047410619808 -36.927334040366645, 149.9047546983004 -36.92742343350992, 149.9047593 -36.92745359999973, 149.904774669078 -36.92754281176831, 149.90479003818456 -36.92763202353536, 149.9048054073197 -36.92772123530098, 149.90482077648338 -36.92781044706512, 149.90483614567563 -36.92789965882778, 149.9048515148965 -36.92798887058891, 149.90486688414586 -36.928078082348634, 149.90488225342375 -36.92816729410681, 149.90489762273026 -36.92825650586357, 149.90491299206522 -36.92834571761882, 149.90492836142883 -36.928434929372564, 149.90494373082097 -36.92852414112489, 149.90495910024174 -36.92861335287566, 149.90497446969096 -36.92870256462499, 149.9049898391688 -36.92879177637284, 149.9050052086752 -36.928880988119204, 149.90502057821013 -36.92897019986411, 149.90503594777365 -36.92905941160753, 149.90505131736572 -36.92914862334947, 149.90506668698632 -36.929237835089886, 149.90508205663545 -36.92932704682884, 149.9050974263132 -36.92941625856635, 149.90511279601955 -36.929505470302324, 149.90512816575438 -36.929594682036864, 149.90514353551782 -36.92968389376995, 149.90515890530986 -36.9297731055015, 149.90517427513038 -36.92986231723159, 149.90518964497952 -36.92995152896019, 149.90520501485713 -36.93004074068732, 149.90522038476334 -36.93012995241294, 149.9052357546982 -36.930219164137114, 149.90525112466156 -36.93030837585982, 149.90525280000003 -36.930318099999745, 149.90527717519208 -36.93040600935889, 149.90530155043328 -36.9304939187145, 149.9053259257238 -36.9305818280666, 149.90535030106338 -36.9306697374151, 149.90537467645217 -36.93075764676013, 149.90539905189024 -36.93084555610159, 149.90542342737743 -36.930933465439566, 149.90544780291384 -36.931021374774005, 149.90547217849945 -36.93110928410488, 149.90549655413423 -36.9311971934322, 149.90552092981824 -36.93128510275605, 149.9055453055514 -36.93137301207634, 149.90556968133384 -36.93146092139305, 149.90559405716542 -36.93154883070629, 149.9056184330462 -36.93163674001597, 149.90564280897618 -36.931724649322135, 149.9056671849554 -36.93181255862477, 149.90569156098374 -36.931900467923846, 149.9057159370613 -36.93198837721939, 149.9057403131881 -36.932076286511375, 149.90576468936408 -36.932164195799864, 149.90578906558926 -36.9322521050848, 149.9058134418636 -36.93234001436625, 149.90583781818725 -36.93242792364413, 149.90586219456003 -36.93251583291848, 149.90588657098195 -36.93260374218926, 149.90591094745315 -36.93269165145658, 149.90593532397355 -36.93277956072033, 149.90595970054312 -36.93286746998057, 149.90598407716183 -36.932955379237264, 149.9060084538299 -36.933043288490396, 149.90603283054713 -36.933131197739975, 149.9060572073135 -36.933219106986044, 149.9060815841291 -36.93330701622863, 149.9061059609939 -36.933394925467624, 149.90613033790794 -36.93348283470311, 149.90615471487115 -36.933570743935036, 149.90617549999996 -36.93364569999974, 149.90620755287665 -36.93373200696928, 149.9062396058193 -36.933818313932406, 149.90627165882808 -36.93390462088912, 149.90630371190284 -36.93399092783944, 149.90633576504365 -36.93407723478344, 149.90636781825052 -36.93416354172098, 149.90639987152346 -36.93424984865217, 149.90643192486243 -36.93433615557688, 149.90646397826745 -36.93442246249524, 149.90649603173856 -36.93450876940722, 149.90652808527568 -36.934595076312874, 149.90656013887892 -36.934681383212045, 149.90659219254815 -36.934767690104835, 149.9066242462835 -36.93485399699122, 149.9066563000848 -36.934940303871194, 149.90668835395223 -36.93502661074481, 149.90672040788573 -36.935112917612074, 149.90675246188525 -36.93519922447288, 149.90676820000002 -36.93524159999971, 149.90680566480864 -36.935326490970304, 149.90684312969466 -36.93541138193186, 149.90688059465802 -36.935496272884414, 149.9069180596987 -36.93558116382788, 149.90695552481677 -36.935666054762336, 149.9069929900122 -36.93575094568774, 149.90703045528494 -36.935835836604184, 149.9070679206351 -36.935920727511544, 149.90710538606257 -36.93600561840986, 149.90714285156736 -36.93609050929914, 149.90718031714954 -36.936175400179415, 149.90721778280903 -36.93626029105064, 149.9072552485459 -36.93634518191284, 149.90729271436015 -36.936430072765994, 149.90733018025176 -36.93651496361008, 149.90736764622068 -36.93659985444519, 149.907405112267 -36.93668474527125, 149.90744257839066 -36.936769636088286, 149.90748004459167 -36.936854526896234, 149.90751751087006 -36.93693941769522, 149.90755497722583 -36.937024308485135, 149.90757019999998 -36.93705879999973, 149.9076164058403 -36.937140868508244, 149.9076626117748 -36.9372229370023, 149.90770881780352 -36.937305005482, 149.90775502392648 -36.937387073947356, 149.90780123014383 -36.9374691423982, 149.90784743645534 -36.93755121083475, 149.90789364286113 -36.93763327925682, 149.90793984936116 -36.937715347664536, 149.9079860559554 -36.93779741605788, 149.90803226264393 -36.93787948443678, 149.90807846942678 -36.93796155280131, 149.90812467630383 -36.93804362115143, 149.90817088327515 -36.938125689487144, 149.9082170903407 -36.93820775780848, 149.9082632975006 -36.93828982611544, 149.90830950475467 -36.938371894407936, 149.908355712103 -36.93845396268604, 149.90840191954564 -36.938536030949784, 149.9084481270825 -36.938618099199104, 149.90849433471365 -36.938700167434085, 149.90854054243908 -36.938782235654585, 149.90858675025873 -36.93886430386073, 149.90863295817266 -36.93894637205246, 149.90867916618086 -36.9390284402298, 149.9087253742833 -36.93911050839273, 149.90877158248009 -36.939192576541295, 149.90881779077102 -36.93927464467538, 149.90886399915635 -36.939356712795124, 149.90891020763587 -36.93943878090051, 149.90895641620963 -36.93952084899142, 149.9089998 -36.939597899999704, 149.9090542489774 -36.93967664465788, 149.9091086980631 -36.93975538929528, 149.9091631472571 -36.93983413391199, 149.90921759655922 -36.93991287850794, 149.9092720459696 -36.93999162308319, 149.90932649548824 -36.94007036763766, 149.90938094511517 -36.94014911217147, 149.90943539485022 -36.940227856684565, 149.9094898446936 -36.9403066011769, 149.9095442946453 -36.94038534564856, 149.9095987447051 -36.94046409009941, 149.90965319487327 -36.94054283452961, 149.90970764514955 -36.940621578939094, 149.9097620955342 -36.940700323327796, 149.90981654602706 -36.94077906769576, 149.90987099662817 -36.940857812043085, 149.9099254473375 -36.9409365563696, 149.9099798981551 -36.941015300675424, 149.91003434908097 -36.941094044960515, 149.91008880011506 -36.94117278922488, 149.91014325125747 -36.94125153346854, 149.910197702508 -36.94133027769141, 149.91025215386685 -36.94140902189364, 149.91030660533394 -36.94148776607512, 149.91036105690935 -36.94156651023578, 149.910415508593 -36.941645254375814, 149.91046996038483 -36.941723998495114)"
1,aus0323,0.0739244844441743,0.024,High,1.6285721063613892,0.9120000600814819,89.98,-0.5805411511964895,0.884826860580048,478.5,901.4339721687784,Southern NSW,NSW02.06,NSW02.06.05,0.29,0.052425141925550166,-36.4921764255931,150.05483508717282,1.1670105699781936,4.177950986411505,8.516110103165266,124.57166059711771,132.35954693743156,"LINESTRING (150.05484593978363 -36.48810950753396, 150.054818 -36.48812049999974, 150.05481501148054 -36.48821054245118, 150.05481202294698 -36.48830058490107, 150.0548090343992 -36.488390627349425, 150.0548060458372 -36.48848066979619, 150.05480305726113 -36.48857071224137, 150.05480006867086 -36.488660754684965, 150.05479708006638 -36.488750797127, 150.05479409144777 -36.48884083956747, 150.05479110281502 -36.48893088200637, 150.05478811416805 -36.4890209244437, 150.05478512550698 -36.4891109668795, 150.05478213683173 -36.489201009313675, 150.05477914814227 -36.489291051746264, 150.05477615943863 -36.48938109417737, 150.05477317072086 -36.48947113660685, 150.05477018198897 -36.489561179034766, 150.05476719324278 -36.489651221461095, 150.05476420448252 -36.4897412638859, 150.0547612157081 -36.48983130630914, 150.05475822691952 -36.48992134873075, 150.05475523811668 -36.49001139115081, 150.05475224929975 -36.490101433569286, 150.05474926046867 -36.49019147598623, 150.05474627162334 -36.490281518401595, 150.05474328276395 -36.49037156081533, 150.05474029389023 -36.49046160322757, 150.0547373050025 -36.490551645638234, 150.0547343161005 -36.49064168804732, 150.0547313271845 -36.490731730454826, 150.05472833825414 -36.490821772860755, 150.0547253493097 -36.49091181526512, 150.05472236035112 -36.49100185766793, 150.0547193713783 -36.49109190006912, 150.05471638239132 -36.49118194246881, 150.0547133933902 -36.491271984866906, 150.0547104043749 -36.49136202726343, 150.05470741534543 -36.491452069658365, 150.0547044263018 -36.49154211205174, 150.05470143724406 -36.49163215444355, 150.05469844817205 -36.4917221968338, 150.05469545908585 -36.49181223922246, 150.0546924699856 -36.491902281609576, 150.05468948087113 -36.49199232399507, 150.0546864917425 -36.492082366379066, 150.0546835025997 -36.492172408761434, 150.0546805134427 -36.492262451142274, 150.05467752427157 -36.49235249352149, 150.05467453508626 -36.49244253589917, 150.05467154588675 -36.492532578275274, 150.0546685566731 -36.49262262064984, 150.05466556744528 -36.49271266302279, 150.054663 -36.49278999999972, 150.05467702643952 -36.49287935988529, 150.05469105290427 -36.49296871976952, 150.05470507939435 -36.49305807965237, 150.0547191059097 -36.49314743953385, 150.05473313245022 -36.49323679941399, 150.05474715901607 -36.49332615929278, 150.054752 -36.493356999999705, 150.05475580375315 -36.49344702233537, 150.05475960750786 -36.49353704467013, 150.0547634112642 -36.49362706700394, 150.05476721502205 -36.49371708933684, 150.05477101878154 -36.4938071116689, 150.05477482254258 -36.493897134, 150.0547786263053 -36.49398715633023, 150.05478243006954 -36.494077178659516, 150.05478623383542 -36.49416720098796, 150.05479003760286 -36.49425722331548, 150.054791 -36.494279999999726, 150.05481419758647 -36.494368105810565, 150.054837395219 -36.494456211618136, 150.05486059289757 -36.49454431742241, 150.05488379062214 -36.49463242322337, 150.0549069883927 -36.49472052902119, 150.05493018620933 -36.49480863481561, 150.05495338407198 -36.494896740606826, 150.05497658198067 -36.494984846394765, 150.05499977993534 -36.49507295217943, 150.055022977936 -36.49516105796087, 150.05504617598274 -36.49524916373896, 150.05506937407552 -36.495337269513854, 150.0550925722143 -36.49542537528546, 150.055093 -36.49542699999972, 150.05515720098407 -36.49550066450086, 150.0552214020876 -36.495574328972125, 150.05528560331044 -36.4956479934135, 150.05534980465265 -36.49572165782494, 150.05541400611423 -36.49579532220653, 150.055439 -36.49582399999972, 150.05551841452342 -36.495887262621416, 150.0555978291763 -36.49595052519544, 150.05567724395877 -36.49601378772178)"
2,aus0328,0.059525462502404675,0.013,High,1.6233471632003784,1.1019999980926514,95.23,-0.5804184056509191,0.9655220875435725,902.0,3048.561564618828,Southern NSW,NSW02.06,NSW02.06.06,0.3463,4.171253270362923,-36.656256803959536,150.00572230559175,1.1670105699781936,4.177950986411505,8.516110103165266,124.57166059711771,132.35954693743156,"LINESTRING (150.01445068330406 -36.64522406118673, 150.01351665841548 -36.64520201966264, 150.01274746144838 -36.645885303976534, 150.01178596523957 -36.64696532165788, 150.01082446903072 -36.64844205601625, 150.0100278007434 -36.64938979598476, 150.0093135464168 -36.650800364106914, 150.00835205020798 -36.652056629587385, 150.0076652672016 -36.65329083536366, 150.00645652911044 -36.65481152599098, 150.00590710270546 -36.655759187568364, 150.00554997554215 -36.65648645482162, 150.00458847933325 -36.65756632382713, 150.0030500853991 -36.65974805376491, 150.0021984744713 -36.66100417325672, 150.0015941054257 -36.66188564838049, 150.0010721503409 -36.66285525935801, 150.000110654132 -36.66453001318713, 149.99964364168775 -36.665455519406464, 149.99931398584468 -36.66649119174237, 149.99931398584468 -36.667592955523595, 149.9991491579232 -36.66889301649828)"
3,aus0365,0.07228741507633593,0.027,Medium,1.5313621759414673,1.1040000915527344,94.19,-0.5701753945558441,0.872283184486968,720.5,1179.862759835329,Gippsland,VIC01.01,VIC01.01.01,0.40332,0.0,-37.69923501259355,149.62115079211821,1.8676284982662483,5.672305043143324,8.776856373018948,157.68964414629266,185.7818981281616,"LINESTRING (149.62728706523455 -37.69757124846161, 149.6264903969472 -37.6976690633993, 149.62559757903892 -37.69772340497559, 149.62480091075167 -37.69802771706692, 149.62433389830724 -37.698408105424456, 149.62393556416365 -37.69857112840881, 149.62312516021618 -37.69857112840878, 149.6220949857067 -37.69875588735773, 149.62100986855668 -37.69900585461442, 149.61951954943305 -37.699484050496345, 149.61809104077983 -37.70017960263632, 149.61715701589125 -37.70070126245858, 149.6162504623229 -37.70107076927833, 149.61515160951276 -37.70150548082582)"
