/* DATA DESCRIPTION:
11	1468	P3.Dune	Dune	2007-04-03	BERNA	Hand-Collecting	36.9974	-7.9781	0.30	99.40	0.30	1.234	0.566	0.031	1.073	1.247	
12	1469	P3.Upper Beach	Upper Beach	2007-04-03	BERNA	Hand-Collecting	36.9983	-7.9771	4.80	94.90	0.30	0.856	0.795	-0.208	1.360	0.747	
13	1470	P3.Beach Face	Beach face	2007-04-03	BERNA	Hand-Collecting	36.9978	-7.9777	4.80	94.80	0.50	0.651	1.047	0.087	0.987	0.247	
14	1471	P3.Tidal Flat	Tidal flat	2007-04-03	BERNA	Hand-Collecting	36.9979	-7.9776	2.20	93.80	4.00	1.314	1.139	0.206	1.212	0.747	2.737
15	1472	P3.Sand.Spit	Sand spit	2007-04-03	BERNA	Hand-Collecting	36.9983	-7.9772	2.20	93.80	3.90	1.305	1.049	0.130	1.297	1.247	
16	1697	P3.Dune	Dune	2008-03-20	BERNA	Hand-Collecting	36.9974	-7.9781	1.30	98.40	0.30	1.161	0.650	-0.046	1.147	1.247	
17	1698	P3.Upper Beach	Upper Beach	2008-03-20	BERNA	Hand-Collecting	36.9983	-7.9771	0.10	99.50	0.40	1.224	0.506	0.061	0.978	1.247	
18	1699	P3.Beach Face	Beach face	2008-03-20	BERNA	Hand-Collecting	36.9978	-7.9777	3.30	96.40	0.30	0.494	0.661	-0.152	1.197	0.747	
19	1700	P3.Tidal Flat	Tidal flat	2008-03-20	BERNA	Hand-Collecting	36.9979	-7.9776	10.50	88.00	1.50	-0.124	0.898	0.045	1.745	-0.243	
20	1701	P3.Sand.Spit	Sand spit	2008-03-20	BERNA	Hand-Collecting	36.9983	-7.9772	0.90	97.90	1.20	1.091	0.774	-0.089	1.121	1.247	
