/* DATA DESCRIPTION:
Citation:	BAYBEACH Project Members (2012): Sediment characterization of embayed beaches along the south and west coast of Portugal within the frame of the BAYBEACH project. PANGAEA, https://doi.org/10.1594/PANGAEA.883092, 
	In supplement to: Costas, Susana; Ramires, Margarida; de Sousa, Luisa B; Mendes, Isabel Maria de Paiva Pinto; Ferreira, Óscar (2018): Surficial sediment texture database for the south-western Iberian Atlantic margin. Earth System Science Data, 10(2), 1185-1195, https://doi.org/10.5194/essd-10-1185-2018
Related to:	Loureiro, Carlos (2012): Geomorphology and morphodynamics of embayed beaches in contrasting environments. Faculty of Science and Technology, University of Algarve, https://sapientia.ualg.pt/handle/10400.1/3470
Original version:	Original data of surficial sediment texture from the Iberian Atlantic Margin Sediments Database (IBAM-Sed) (URI: https://store.pangaea.de/Publications/Coasta-etal_2017/PLOSscripts.zip)
Further details:	Costas, Susana; Ramires, Margarida; de Sousa, Luisa B; Mendes, Isabel Maria de Paiva Pinto; Ferreira, Óscar (2018): Shape files of surficial sediment texture from the Iberian Atlantic Margin Sediments Database (IBAM-Sed). PANGAEA, https://doi.org/10.1594/PANGAEA.890946
Coverage:	MEDIAN LATITUDE: 37.223312 * MEDIAN LONGITUDE: -8.836156 * SOUTH-BOUND LATITUDE: 37.055005 * WEST-BOUND LONGITUDE: -8.875492 * NORTH-BOUND LATITUDE: 37.355320 * EAST-BOUND LONGITUDE: -8.792811
	DATE/TIME START: 2007-09-26T00:00:00 * DATE/TIME END: 2012-10-11T00:00:00
	MINIMUM ELEVATION: -21.37 m a.s.l. * MAXIMUM ELEVATION: 9.04 m a.s.l.
Event(s):	IBAM-Sed_BAYBEACH * LATITUDE: 37.221000 * LONGITUDE: -8.821000 * DATE/TIME START: 2007-09-26T00:00:00 * DATE/TIME END: 2012-10-11T00:00:00 * METHOD/DEVICE: Sampling by hand (HAND)
Comment:	BAYBEACH (2012). Evolution and Managment of Embayed Beaches in Contrasting Environments
Parameter(s):	Sample ID (Sample ID) * PI: BAYBEACH Project Members * COMMENT: Sample number
	Sample ID (Sample ID) * PI: BAYBEACH Project Members * COMMENT: Acess number from laboratory
	Sample ID (Sample ID) * PI: BAYBEACH Project Members * COMMENT: Reference sample in the collect
	Sample comment (Sample comment) * PI: BAYBEACH Project Members
	DATE/TIME (Date/Time) * GEOCODE * PI: BAYBEACH Project Members * COMMENT: of collecting
	Project (Project) * PI: BAYBEACH Project Members
	Sample method (Sample method) * PI: BAYBEACH Project Members
	LATITUDE (Latitude) * GEOCODE * PI: BAYBEACH Project Members * COMMENT: WGS1984
	LONGITUDE (Longitude) * GEOCODE * PI: BAYBEACH Project Members * COMMENT: WGS1984
	ELEVATION [m a.s.l.] (Elevation) * GEOCODE * PI: BAYBEACH Project Members * COMMENT: Relative to mean sea level (m)
	Gravel [%] (Gravel) * PI: BAYBEACH Project Members * METHOD/DEVICE: Grain size, sieving
	Sandstone [%] (Sdst) * PI: BAYBEACH Project Members * METHOD/DEVICE: Grain size, sieving
	Mudstone [%] (Mudstone) * PI: BAYBEACH Project Members * METHOD/DEVICE: Grain size, sieving
	Grain size, mean [phi] (Grain size mean) * PI: BAYBEACH Project Members * METHOD/DEVICE: Grain size, sieving, Folk and Ward method
	Standard deviation [±] (Std dev) * PI: BAYBEACH Project Members * METHOD/DEVICE: Grain size, sieving, Folk and Ward method * COMMENT: Of sample value
	Skewness (Skew) * PI: BAYBEACH Project Members * METHOD/DEVICE: Grain size, sieving, Folk and Ward method
	Kurtosis (Kurt) * PI: BAYBEACH Project Members * METHOD/DEVICE: Grain size, sieving, Folk and Ward method
	Mode, grain size [phi] (Mode) * PI: BAYBEACH Project Members * METHOD/DEVICE: Grain size, sieving, Folk and Ward method * COMMENT: 1st Mode sample value
	Mode, grain size [phi] (Mode) * PI: BAYBEACH Project Members * METHOD/DEVICE: Grain size, sieving, Folk and Ward method * COMMENT: 2nd Mode sample value
	Mode, grain size [phi] (Mode) * PI: BAYBEACH Project Members * METHOD/DEVICE: Grain size, sieving, Folk and Ward method * COMMENT: 3rd Mode sample value
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	5647 data points
*/
Sample ID (Sample number)	Sample ID (Acess number from laboratory)	Sample ID (Reference sample in the collect)	Sample comment	Date/Time (of collecting)	Project	Sample method	Latitude (WGS1984)	Longitude (WGS1984)	Elevation [m a.s.l.] (Relative to mean sea level (m))	Gravel [%] (Grain size, sieving)	Sdst [%] (Grain size, sieving)	Mudstone [%] (Grain size, sieving)	Grain size mean [phi] (Grain size, sieving, Folk and...)	Std dev [±] (Of sample value, Grain size, ...)	Skew (Grain size, sieving, Folk and...)	Kurt (Grain size, sieving, Folk and...)	Mode [phi] (1st Mode sample value, Grain ...)	Mode [phi] (2nd Mode sample value, Grain ...)	Mode [phi] (3rd Mode sample value, Grain ...)
54	1530	BREfacepraia	Beach face	2007-09-26	BayBeach	Hand-Collecting	37.066182	-8.808423	3.65	0.00	100.00	0.00	1.591	0.457	-0.059	0.996	1.747		
55	1522	BREbasefacepraia	Beach face toe	2007-09-26	BayBeach	Hand-Collecting	37.066035	-8.808374	1.77	0.00	100.00	0.00	1.929	0.420	0.084	1.029	1.747		
56	1523	BREterraco	Low tide terrace	2007-09-26	BayBeach	Hand-Collecting	37.065964	-8.808355	1.23	0.00	100.00	0.00	1.888	0.421	0.035	0.999	1.747		
57	1684	BRWfacepraia	Beach face	2008-03-10	BayBeach	Hand-Collecting	37.066226	-8.809656	4.64	0.10	99.90	0.00	1.500	0.393	-0.158	0.896	1.750		
58	1685	BRCfacepraia	Beach face	2008-03-10	BayBeach	Hand-Collecting	37.066353	-8.809013	4.52	3.90	96.10	0.00	1.158	0.803	-0.344	1.254	1.247		
59	1686	BRCfacepraiabaixa	Lower Beach face	2008-03-10	BayBeach	Hand-Collecting	37.066179	-8.808962	2.38	0.00	100.00	0.00	1.488	0.382	-0.133	0.875	1.747		
60	1687	BRCterraco	Low tide terrace	2008-03-10	BayBeach	Hand-Collecting	37.066031	-8.808904	1.15	0.60	99.40	0.00	1.614	0.433	-0.221	1.302	1.747		
61	1688	BREfacepraia	Beach face	2008-03-10	BayBeach	Hand-Collecting	37.066383	-8.808478	3.31	2.10	97.90	0.00	1.421	0.519	-0.281	1.112	1.747		
62	1689	BREterracoalto	Low tide terrace	2008-03-10	BayBeach	Hand-Collecting	37.066206	-8.808426	1.98	0.00	100.00	0.00	1.623	0.349	-0.108	1.058	1.747		
63	1690	BREterraco	Low tide terrace	2008-03-10	BayBeach	Hand-Collecting	37.066035	-8.808369	1.22	2.90	97.10	0.00	1.046	0.745	-0.237	1.200	1.247		
64	1783	BRWaltapraia	Upper Beach	2008-09-03	BayBeach	Hand-Collecting	37.066213	-8.809655	4.37	0.50	99.50	0.00	1.112	0.523	-0.097	1.051	1.250		
65	1784	BRCfacepraia	Beach face	2008-09-03	BayBeach	Hand-Collecting	37.066228	-8.808977	2.20	16.10	83.90	0.00	0.297	1.332	-0.501	1.625	0.750		
66	1788	BREfacepraia	Beach face	2008-09-03	BayBeach	Hand-Collecting	37.066287	-8.808452	2.06	8.90	91.10	0.00	0.567	0.879	-0.384	1.580	0.750		
67	1787	BREfacepraiaalta	Upper Beach face	2008-09-03	BayBeach	Hand-Collecting	37.066372	-8.808477	2.88	0.50	99.50	0.00	1.199	0.533	-0.098	0.972	1.250		
68	1789	BREfacepraiabaixa	Lower Beach face	2008-09-03	BayBeach	Hand-Collecting	37.066270	-8.808447	1.81	55.90	44.10	0.00	-1.269	1.160	-0.289	1.395	-0.740	-4.243	
69	1785	BRaltapraiaRibeira	Upper Beach	2008-09-03	BayBeach	Hand-Collecting	37.066561	-8.808327	4.51	10.60	89.40	0.00	0.747	1.130	-0.503	1.719	1.250		
70	1881	BRWfacepraia	Beach face	2009-03-12	BayBeach	Hand-Collecting	37.065922	-8.809554	1.48	0.00	100.00	0.00	1.615	0.387	-0.072	0.988	1.747		
71	1882	BRWterraco	Low tide terrace	2009-03-12	BayBeach	Hand-Collecting	37.065768	-8.809482	0.92	0.00	100.00	0.00	1.693	0.387	-0.027	1.090	1.747		
72	1879	BRCfacepraia	Beach face	2009-03-12	BayBeach	Hand-Collecting	37.066246	-8.808984	2.65	0.00	100.00	0.00	1.453	0.395	0.036	0.925	1.247		
73	1880	BRCterraco	Low tide terrace	2009-03-12	BayBeach	Hand-Collecting	37.065836	-8.808871	0.92	0.10	99.90	0.00	1.536	0.413	-0.066	0.966	1.747		
74	1877	BREfacepraia	Beach face	2009-03-12	BayBeach	Hand-Collecting	37.066342	-8.808464	2.46	0.20	99.80	0.00	1.434	0.419	0.016	0.973	1.247		
75	1878	BREterraco	Low tide terrace	2009-03-12	BayBeach	Hand-Collecting	37.065875	-8.808326	0.87	0.00	100.00	0.00	1.709	0.399	-0.018	1.096	1.747		
76	2182	BRWberma	Berm	2009-07-23	BayBeach	Hand-Collecting	37.066226	-8.809636	4.44	0.10	99.90	0.00	1.344	0.414	0.030	1.041	1.247		
77	2183	BRWfacealta	Upper Beach face	2009-07-23	BayBeach	Hand-Collecting	37.066156	-8.809632	3.81	0.10	99.90	0.00	1.532	0.402	0.004	0.921	1.747		
78	2184	BRWfacebaixa	Lower Beach face	2009-07-23	BayBeach	Hand-Collecting	37.066077	-8.809563	2.63	0.50	99.50	0.00	1.339	0.450	-0.037	1.015	1.247		
79	2185	BRCfacealta	Upper Beach face	2009-07-23	BayBeach	Hand-Collecting	37.066320	-8.809017	3.77	0.00	100.00	0.00	1.470	0.356	0.043	0.808	1.247		
80	2186	BRCfacebaixa	Lower Beach face	2009-07-23	BayBeach	Hand-Collecting	37.066202	-8.808970	1.98	5.40	94.50	0.00	0.569	0.657	-0.297	1.455	0.747		
81	2187	BREfacealta	Upper Beach face	2009-07-23	BayBeach	Hand-Collecting	37.066373	-8.808476	3.05	0.10	99.90	0.00	1.453	0.440	0.022	1.002	1.247		
82	2188	BREfacebaixa	Lower Beach face	2009-07-23	BayBeach	Hand-Collecting	37.066269	-8.808446	1.93	3.80	96.10	0.00	0.737	0.601	-0.215	1.798	0.747		
83	2611	BRWBerma	Berm	2012-10-11	BayBeach	Hand-Collecting	37.065922	-8.809554	1.48	0.00	100.00	0.00	1.654	0.394	-0.083	1.090	1.750		
84	2612	BRWFace Praia	Beach face	2012-10-11	BayBeach	Hand-Collecting	37.065768	-8.809482	0.92	0.00	100.00	0.00	1.858	0.389	0.042	1.026	1.750		
85	2615	BRCFace Praia	Beach face	2012-10-11	BayBeach	Hand-Collecting	37.066246	-8.808984	2.65	0.00	100.00	0.00	1.696	0.401	-0.024	1.110	1.747		
86	2613	BRCTerraÃ§o	Low tide terrace	2012-10-11	BayBeach	Hand-Collecting	37.065836	-8.808871	0.92	0.40	99.60	0.00	1.680	0.496	-0.087	1.126	1.747		
87	2618	BREFace Praia	Beach face	2012-10-11	BayBeach	Hand-Collecting	37.066342	-8.808464	2.46	0.00	100.00	0.00	1.762	0.407	0.004	1.146	1.747		
88	2616	BRETerraÃ§o	Low tide terrace	2012-10-11	BayBeach	Hand-Collecting	37.065875	-8.808326	0.87	0.50	99.50	0.00	1.545	0.470	-0.077	1.057	1.747		
89	1542	SLWaltapraia	Upper Beach	2007-09-27	BayBeach	Hand-Collecting	37.064760	-8.825965	4.42	0.00	100.00	0.00	1.744	0.390	-0.013	1.181	1.747		
90	1540	SLWberma	Berm	2007-09-27	BayBeach	Hand-Collecting	37.064575	-8.825871	4.55	0.00	100.00	0.00	1.872	0.376	0.025	0.983	1.747		
91	1541	SLWfacepraia	Beach face	2007-09-27	BayBeach	Hand-Collecting	37.064391	-8.825787	2.83	0.00	100.00	0.00	1.651	0.443	-0.033	0.961	1.747		
92	1539	SLWterraco	Low tide terrace	2007-09-27	BayBeach	Hand-Collecting	37.064182	-8.825568	0.92	0.00	100.00	0.00	1.670	0.401	-0.019	1.024	1.747		
93	1538	SLCaltapraia	Upper Beach	2007-09-27	BayBeach	Hand-Collecting	37.065364	-8.823973	5.04	0.40	99.60	0.00	1.440	0.467	-0.037	1.005	1.247		
94	1537	SLCberma	Berm	2007-09-27	BayBeach	Hand-Collecting	37.065174	-8.823908	4.50	0.00	100.00	0.00	1.830	0.371	0.046	1.108	1.747		
95	1536	SLCfacepraia	Beach face	2007-09-27	BayBeach	Hand-Collecting	37.065038	-8.823861	3.28	0.00	100.00	0.00	1.739	0.405	-0.021	1.146	1.747		
96	1535	SLCterraco	Low tide terrace	2007-09-27	BayBeach	Hand-Collecting	37.064835	-8.823790	1.22	0.10	99.90	0.00	1.814	0.430	-0.031	1.007	1.747		
97	1531	SLEacumulacaoeolica	Aeolian accretion	2007-09-27	BayBeach	Hand-Collecting	37.065682	-8.821720	6.16	0.00	99.90	0.10	1.526	0.437	-0.076	1.000	1.747		
98	1532	SLEfacepraiaalta	Upper Beach face	2007-09-27	BayBeach	Hand-Collecting	37.065557	-8.821650	4.23	0.00	100.00	0.00	1.976	0.365	-0.134	0.852	2.237		
99	1533	SLEfacepraiabaixa	Lower Beach face	2007-09-27	BayBeach	Hand-Collecting	37.065330	-8.821616	2.45	0.50	99.50	0.00	1.589	0.574	-0.118	0.997	1.747		
100	1534	SLEterraco	Low tide terrace	2007-09-27	BayBeach	Hand-Collecting	37.065143	-8.821568	1.13	0.40	99.60	0.00	1.567	0.561	-0.028	0.938	1.747		
101	1680	SLWfacepraia	Beach face	2008-03-10	BayBeach	Hand-Collecting	37.064601	-8.825887	2.99	0.00	100.00	0.00	1.514	0.348	-0.087	0.773	1.747		
102	1679	SLWberma	Berm	2008-03-10	BayBeach	Hand-Collecting	37.064745	-8.825969	4.74	0.00	100.00	0.00	1.807	0.354	0.058	1.250	1.747		
103	1681	SLWrunnel	Runnel	2008-03-10	BayBeach	Hand-Collecting	37.064511	-8.825834	2.08	0.10	99.90	0.00	1.503	0.447	-0.095	1.017	1.747		
104	1682	SLWridge	Ridge	2008-03-10	BayBeach	Hand-Collecting	37.064430	-8.825795	2.22	0.00	100.00	0.00	1.504	0.449	-0.072	1.003	1.747		
105	1683	SLWterraco	Low tide terrace	2008-03-10	BayBeach	Hand-Collecting	37.064263	-8.825701	1.18	0.00	100.00	0.00	1.854	0.376	0.043	1.031	1.747		
106	1674	SLCberma	Berm	2008-03-10	BayBeach	Hand-Collecting	37.065371	-8.823962	4.72	0.00	100.00	0.00	1.538	0.350	-0.018	0.815	1.747		
107	1675	SLCfacepraia	Beach face	2008-03-10	BayBeach	Hand-Collecting	37.065262	-8.823946	3.62	0.00	100.00	0.00	1.680	0.337	-0.094	1.289	1.747		
108	1676	SLCrunnel	Runnel	2008-03-10	BayBeach	Hand-Collecting	37.065140	-8.823904	2.46	0.00	100.00	0.00	1.617	0.396	-0.061	0.981	1.747		
109	1677	SLCridge	Ridge	2008-03-10	BayBeach	Hand-Collecting	37.065091	-8.823894	2.37	0.00	100.00	0.00	1.607	0.409	-0.042	0.952	1.747		
110	1678	SLCterraco	Low tide terrace	2008-03-10	BayBeach	Hand-Collecting	37.064816	-8.823814	1.28	0.00	100.00	0.00	1.833	0.351	0.074	1.187	1.747		
111	1672	SLEfacepraia	Beach face	2008-03-10	BayBeach	Hand-Collecting	37.065484	-8.821693	2.48	0.00	100.00	0.00	1.675	0.403	-0.032	1.059	1.750		
112	1673	SLEterraco	Low tide terrace	2008-03-10	BayBeach	Hand-Collecting	37.065317	-8.821674	1.21	0.00	100.00	0.00	1.828	0.404	0.044	1.102	1.750		
113	1780	SLWaltapraia	Upper Beach	2008-09-03	BayBeach	Hand-Collecting	37.064709	-8.825945	4.45	0.00	100.00	0.00	1.536	0.409	-0.132	0.978	1.747		
114	1781	SLWberma	Berm	2008-09-03	BayBeach	Hand-Collecting	37.064593	-8.825882	4.33	0.00	100.00	0.00	1.794	0.382	0.022	1.198	1.747		
115	1782	SLWfacepraia	Beach face	2008-09-03	BayBeach	Hand-Collecting	37.064463	-8.825824	2.83	0.00	100.00	0.00	1.701	0.354	-0.059	1.255	1.747		
116	1777	SLCaltapraia	Upper Beach	2008-09-03	BayBeach	Hand-Collecting	37.065351	-8.823962	4.31	0.80	99.20	0.00	1.380	0.448	-0.075	0.937	1.247		
117	1778	SLCberma	Berm	2008-09-03	BayBeach	Hand-Collecting	37.065135	-8.823898	4.08	0.00	100.00	0.00	1.896	0.365	0.048	0.958	1.747		
118	1779	SLCfacepraia	Beach face	2008-09-03	BayBeach	Hand-Collecting	37.065000	-8.823855	2.71	0.00	100.00	0.00	1.847	0.366	0.065	1.109	1.747		
119	1773	AcumulaÃ§Ã£o EÃ³lica	Aeolian accretion	2008-09-03	BayBeach	Hand-Collecting	37.065676	-8.821724	5.58	0.00	100.00	0.00	1.623	0.355	-0.109	1.066	1.747		
120	1774	Alta Praia	Upper Beach	2008-09-03	BayBeach	Hand-Collecting	37.065622	-8.821715	4.22	1.00	99.90	0.00	1.684	0.356	-0.091	1.269	1.747		
121	1775	Berma	Berm	2008-09-03	BayBeach	Hand-Collecting	37.065575	-8.821706	4.07	0.00	100.00	0.00	1.758	0.367	0.001	1.247	1.747		
122	1776	Face Praia	Beach face	2008-09-03	BayBeach	Hand-Collecting	37.065443	-8.821686	2.82	0.00	100.00	0.00	1.830	0.355	0.072	1.249	1.747		
123	1874	SLWberma	Berm	2009-03-12	BayBeach	Hand-Collecting	37.064736	-8.825957	3.72	0.00	100.00	0.00	1.578	0.368	-0.045	0.909	1.747		
124	1875	SLWfacepraia	Beach face	2009-03-12	BayBeach	Hand-Collecting	37.064591	-8.825886	2.60	0.00	100.00	0.00	1.618	0.384	-0.074	0.994	1.747		
125	1876	SLWfacepraiabaixa	Lower Beach face	2009-03-12	BayBeach	Hand-Collecting	37.064506	-8.825845	1.82	0.00	100.00	0.00	1.833	0.363	0.056	1.118	1.747		
126	1871	SLCberma	Berm	2009-03-12	BayBeach	Hand-Collecting	37.065385	-8.823974	4.71	0.00	100.00	0.00	1.627	0.353	-0.080	1.034	1.750		
127	1872	SLCfacepraia	Beach face	2009-03-12	BayBeach	Hand-Collecting	37.065166	-8.823910	3.02	0.00	100.00	0.00	1.633	0.339	-0.105	1.082	1.750		
128	1873	SLCfacepraiabaixa	Lower Beach face	2009-03-12	BayBeach	Hand-Collecting	37.064982	-8.823861	1.57	0.00	100.00	0.00	1.729	0.385	-0.020	1.162	1.750		
129	1867	SLEacumulacaoeolica	Aeolian accretion	2009-03-12	BayBeach	Hand-Collecting	37.065690	-8.821714	6.25	0.10	99.90	0.00	1.805	0.329	0.066	1.277	1.750		
130	1868	SLEberma	Berm	2009-03-12	BayBeach	Hand-Collecting	37.065655	-8.821713	4.72	0.00	100.00	0.00	1.794	0.357	0.042	1.218	1.750		
131	1869	SLEfacepraia	Beach face	2009-03-12	BayBeach	Hand-Collecting	37.065450	-8.821689	2.83	0.00	100.00	0.00	1.635	0.362	-0.071	1.044	1.750		
132	1870	SLEfacepraiabaixa	Lower Beach face	2009-03-12	BayBeach	Hand-Collecting	37.065249	-8.821661	1.33	0.00	100.00	0.00	1.888	0.350	0.061	0.962	1.750		
133	2189	SLWaltapraia	Upper Beach	2009-07-23	BayBeach	Hand-Collecting	37.064726	-8.825940	4.18	0.00	100.00	0.00	1.443	0.366	0.050	0.877	1.247		
134	2190	SLWberma	Berm	2009-07-23	BayBeach	Hand-Collecting	37.064628	-8.825909	4.32	0.00	100.00	0.00	1.518	0.361	0.004	0.811	1.747		
135	2191	SLWfacepraia	Beach face	2009-07-23	BayBeach	Hand-Collecting	37.064486	-8.825829	2.61	0.00	100.00	0.00	1.541	0.349	0.002	0.823	1.747		
136	2192	SLCaltapraia	Upper Beach	2009-07-23	BayBeach	Hand-Collecting	37.065362	-8.823958	4.30	0.30	99.70	0.00	1.573	0.382	-0.047	0.915	1.750		
137	2193	SLCberma	Berm	2009-07-23	BayBeach	Hand-Collecting	37.065281	-8.823937	4.08	0.00	100.00	0.00	1.486	0.397	-0.014	0.919	1.750		
138	2194	SLCfacepraia	Beach face	2009-07-23	BayBeach	Hand-Collecting	37.065139	-8.823905	2.50	0.00	100.00	0.00	1.713	0.356	-0.039	1.234	1.750		
139	2195	SLWaltapraia	Upper Beach	2009-09-04	BayBeach	Hand-Collecting	37.064726	-8.825940	4.36	0.40	99.60	0.00	1.456	0.429	-0.025	0.993	1.750		
140	2196	SLWberma	Berm	2009-09-04	BayBeach	Hand-Collecting	37.064628	-8.825909	4.59	0.20	99.80	0.00	1.516	0.432	-0.111	1.011	1.750		
141	2197	SLWfacepraia	Beach face	2009-09-04	BayBeach	Hand-Collecting	37.064486	-8.825829	2.76	0.90	99.10	0.00	1.730	0.465	-0.068	1.010	1.750		
142	2198	SLCaltapraia	Upper Beach	2009-09-04	BayBeach	Hand-Collecting	37.065362	-8.823958	4.37	0.20	99.80	0.00	1.547	0.431	-0.097	1.012	1.750		
143	2199	SLCberma	Berm	2009-09-04	BayBeach	Hand-Collecting	37.065281	-8.823937	4.26	0.00	100.00	0.00	1.734	0.409	-0.013	1.136	1.750		
144	2200	SLCfacepraia	Beach face	2009-09-04	BayBeach	Hand-Collecting	37.065139	-8.823905	2.62	0.00	100.00	0.00	1.660	0.368	-0.077	1.167	1.750		
145	2606	SLWBerma	Berm	2012-10-11	BayBeach	Hand-Collecting	37.064736	-8.825957	3.72	0.50	99.50	0.00	1.548	0.427	-0.120	1.020	1.750		
146	2607	SLWFace Praia	Beach face	2012-10-11	BayBeach	Hand-Collecting	37.064591	-8.825886	2.60	0.00	100.00	0.00	1.834	0.374	0.039	1.146	1.750		
147	2608	SLCBerma	Berm	2012-10-11	BayBeach	Hand-Collecting	37.065385	-8.823974	4.71	0.00	100.00	0.00	1.831	0.357	0.065	1.187	1.750		
148	2609	SLCFace Praia	Beach face	2012-10-11	BayBeach	Hand-Collecting	37.065166	-8.823910	3.02	0.00	100.00	0.00	1.671	0.326	-0.108	1.270	1.750		
149	2610	SLEFace Praia	Beach face	2012-10-11	BayBeach	Hand-Collecting	37.065450	-8.821689	2.83	0.00	100.00	0.00	1.591	0.336	-0.121	0.899	1.750		
150	1554	ARNaltapraia	Upper Beach	2007-09-28	BayBeach	Hand-Collecting	37.294523	-8.865812	5.03	0.00	99.80	0.00	1.814	0.365	0.034	1.282	1.747		
151	1553	ARNberma	Berm	2007-09-28	BayBeach	Hand-Collecting	37.294470	-8.865935	4.66	0.00	100.00	0.00	1.899	0.374	-0.016	0.963	1.747		
152	1552	ARNfacepraia	Beach face	2007-09-28	BayBeach	Hand-Collecting	37.294384	-8.866156	2.79	0.00	100.00	0.00	2.020	0.357	-0.213	0.851	2.237		
153	1551	ARNterraco	Low tide terrace	2007-09-28	BayBeach	Hand-Collecting	37.294253	-8.866523	1.84	0.50	99.50	0.00	1.773	0.545	-0.213	1.271	1.747		
154	1550	ARCberma	Berm	2007-09-28	BayBeach	Hand-Collecting	37.292609	-8.864856	4.23	0.00	100.00	0.00	1.822	0.337	0.070	1.246	1.747		
155	1549	ARCfacepraia	Beach face	2007-09-28	BayBeach	Hand-Collecting	37.292573	-8.865046	3.29	0.00	100.00	0.00	1.848	0.386	0.027	1.035	1.747		
156	1548	ARCterraco	Low tide terrace	2007-09-28	BayBeach	Hand-Collecting	37.292462	-8.865578	1.77	0.00	100.00	0.00	1.904	0.370	0.015	0.966	1.747		
157	1547	ARSacumulacaoeolica	Aeolian accretion	2007-09-28	BayBeach	Hand-Collecting	37.291020	-8.864056	8.68	0.00	100.00	0.00	1.879	0.364	0.041	1.007	1.747		
158	1546	ARSberma	Berm	2007-09-28	BayBeach	Hand-Collecting	37.291005	-8.864174	5.39	0.00	100.00	0.00	1.964	0.307	0.069	0.744	1.747		
159	1545	ARSfacepraia	Beach face	2007-09-28	BayBeach	Hand-Collecting	37.290969	-8.864710	2.30	0.00	100.00	0.00	1.964	0.358	-0.049	0.838	1.747		
160	1544	ARSrunnel	Runnel	2007-09-28	BayBeach	Hand-Collecting	37.290956	-8.864883	1.78	0.00	100.00	0.00	1.891	0.387	0.002	0.986	1.747		
161	1543	ARSridge	Ridge	2007-09-28	BayBeach	Hand-Collecting	37.290992	-8.865120	1.61	0.00	100.00	0.00	1.978	0.338	-0.033	0.770	2.237		
162	1634	ARNfacepraia	Beach face	2008-03-08	BayBeach	Hand-Collecting	37.294445	-8.866003	3.68	0.00	100.00	0.00	1.943	0.313	0.103	0.753	1.747		
163	1633	ARNberma	Berm	2008-03-08	BayBeach	Hand-Collecting	37.294515	-8.865832	4.80	0.00	100.00	0.00	2.007	0.314	-0.077	0.741	2.237		
164	1635	ARNterraco	Low tide terrace	2008-03-08	BayBeach	Hand-Collecting	37.294062	-8.866954	0.92	0.00	100.00	0.00	1.922	0.363	0.027	0.905	1.747		
165	1637	ARCfacepraia	Beach face	2008-03-08	BayBeach	Hand-Collecting	37.292599	-8.864902	3.20	0.00	100.00	0.00	1.933	0.316	0.146	0.769	1.747		
166	1636	ARCberma	Berm	2008-03-08	BayBeach	Hand-Collecting	37.292639	-8.864690	5.22	0.00	100.00	0.00	1.926	0.321	0.101	0.791	1.747		
167	1638	ARCterraco	Low tide terrace	2008-03-08	BayBeach	Hand-Collecting	37.292439	-8.865696	0.84	0.50	99.50	0.00	1.711	0.437	-0.081	1.256	1.747		
168	1639	ARSacumulacaoeolica	Aeolian accretion	2008-03-08	BayBeach	Hand-Collecting	37.291031	-8.864036	6.94	0.00	100.00	0.00	1.822	0.313	0.091	1.250	1.747		
169	1640	ARSfacepraia	Beach face	2008-03-08	BayBeach	Hand-Collecting	37.291004	-8.864340	3.41	0.00	100.00	0.00	1.956	0.312	0.072	0.745	1.747		
170	1641	ARSterraco	Low tide terrace	2008-03-08	BayBeach	Hand-Collecting	37.290910	-8.865261	1.07	0.00	100.00	0.00	1.894	0.407	-0.050	0.998	1.747		
171	1742	arnaltapraia	Upper Beach	2008-09-01	BayBeach	Hand-Collecting	37.294518	-8.865838	4.96	0.00	100.00	0.00	1.809	0.315	0.072	1.298	1.747		
172	1743	arnberma	Berm	2008-09-01	BayBeach	Hand-Collecting	37.294429	-8.866062	4.21	0.00	100.00	0.00	1.788	0.419	-0.046	1.116	1.747		
173	1744	arnfacepraia	Beach face	2008-09-01	BayBeach	Hand-Collecting	37.294373	-8.866198	2.96	0.00	100.00	0.00	1.935	0.321	0.101	0.768	1.747		
174	1745	arnfacepraiabaixa	Lower Beach face	2008-09-01	BayBeach	Hand-Collecting	37.294234	-8.866542	1.00	0.00	100.00	0.00	1.934	0.357	0.014	0.875	1.750		
175	1746	arcaltapraia	Upper Beach	2008-09-01	BayBeach	Hand-Collecting	37.292640	-8.864718	4.98	0.00	100.00	0.00	1.825	0.331	0.074	1.282	1.747		
176	1747	arcberma	Berm	2008-09-01	BayBeach	Hand-Collecting	37.292604	-8.864900	4.05	0.00	100.00	0.00	1.767	0.341	0.019	1.280	1.747		
177	1748	arcfacepraia	Beach face	2008-09-01	BayBeach	Hand-Collecting	37.292563	-8.865046	2.95	0.00	100.00	0.00	1.711	0.329	-0.058	1.296	1.747		
178	1749	arcterraco	Low tide terrace	2008-09-01	BayBeach	Hand-Collecting	37.292429	-8.865733	0.92	0.00	100.00	0.00	1.816	0.355	0.071	1.228	1.747		
179	1750	arsacumulacaoeolica	Aeolian accretion	2008-09-01	BayBeach	Hand-Collecting	37.291027	-8.864045	6.59	0.00	100.00	0.00	1.866	0.325	0.126	1.065	1.750		
180	1752	arsberma	Berm	2008-09-01	BayBeach	Hand-Collecting	37.291006	-8.864294	3.97	0.00	100.00	0.00	2.011	0.309	-0.082	0.742	2.237		
181	1753	arsfacepraia	Beach face	2008-09-01	BayBeach	Hand-Collecting	37.290990	-8.864458	2.93	0.00	100.00	0.00	1.908	0.322	0.139	0.842	1.747		
