,latitude,longitude,d50,beach_slope_average,mstr,code,Hs_max,Hs_mean,Wdir_mean,Tp_mean
0,-38.522419288536916,142.72154220956898,0.37631,0.022450041104262786,0.7809790891704481,0.0,5.6612797960169,2.359513190582047,226.79135210635613,12.283198563767455
1,-35.01110606837347,117.99513631968924,0.21764,0.06009227238941741,0.9233321411874611,0.0,7.932093398038718,3.095554635054092,213.89008825827685,12.880477983024644
2,-38.29286958492225,144.4057648296502,0.21022,0.07889882264022793,2.1116797203015794,0.0,4.251204796230812,1.6598696845032743,220.88296196095962,12.03193654477836
3,-38.05317470605154,140.9298116028305,0.18175,0.028361850974426464,0.764050870926148,0.0,5.823431361593014,2.443827345291703,229.17500719777811,12.52256823720956
4,-38.505407020034575,145.25547219511472,0.18049,0.050128369300386,2.368315263613669,0.0,3.42421360189627,1.3251497645575236,228.60315658678908,12.156084517747603
5,-20.77296571844749,148.79873016632877,0.18946,0.026641303222850583,4.669244589836605,0.0,2.755845477178127,0.6969866550055864,108.79097812755502,4.201726288325948
6,-30.259774605575466,153.1393866269073,0.6475,0.09725311667057876,1.7445551736612126,0.0,5.7869051619815055,1.7683353592149118,120.07952190399946,9.331219139943462
7,-33.156251866036364,124.11233950537704,0.16267,0.05705343660046997,0.8264696147298474,0.0,2.9365257930645017,1.1649993765638875,156.62183109336468,8.785630849850484
8,-20.303627389941994,118.61445893325147,0.51051,0.09868390108940488,4.797975010994405,0.0,4.748342418468328,0.6998415242900239,210.94260774505503,6.132937801222443
9,-33.286366395447125,151.57122561292056,0.2117,0.07116642549270642,1.6404957337497876,0.0,5.5133183808455275,1.4340967057712257,131.46454218568243,8.956954446706074
10,-16.255131423332088,145.47850769332007,0.70711,0.04418110211103788,2.169285649740608,0.0,2.279237768719061,0.9710249189022468,107.10153722489599,7.063767201089953
11,-33.15141319062137,151.63206897560815,0.2738,0.062216450738478986,1.6448429425412683,0.0,4.247263607829948,1.0837601818365374,135.5693746786204,8.297102824854582
12,-23.176973861163933,113.7669380032368,0.29525,0.08854861409710295,1.1327019067153798,0.0,4.360408489568029,2.0951352055135293,215.4464881210832,13.069788604614844
13,-22.516873413556123,113.7068777512509,0.44751,0.08047466058597186,1.162293188795336,0.0,4.5428771202087965,2.091829094449655,214.43704245260844,13.060297712232531
14,-35.522727659440136,150.40251875488374,0.2466,0.060961544948061434,1.554738501595591,0.0,5.00685599406982,1.4944167689137557,125.2582968720027,8.861750193388744
15,-24.79482260805533,152.44144657747916,0.17949,0.07528252926533514,2.6074234973949517,0.0,3.553708339900603,1.1416791693989168,99.22158490961006,7.536808532814525
16,-35.233968318487996,138.46916557669027,0.19888,0.07829825050102052,1.4492965557770523,0.0,3.343543683173479,0.8021711623577716,201.64850728955588,8.796167763684037
17,-32.97349669163376,151.73085493404488,0.3197,0.06393738288835298,1.6421862814269488,0.0,4.247263607829948,1.0837601818365374,135.5693746786204,8.297102824854582
18,-30.989433892724108,153.0513168220839,0.2706,0.049909601379086246,1.7259762551833127,0.0,5.365983629621923,1.4752543809074745,116.50928660577054,9.15530055458056
19,-15.347765678899702,141.54049498376472,0.16267,0.06230583450742199,2.195354127607484,0.0,2.3634512374503616,0.37318781691618974,201.6377887318656,3.5392833401105737
20,-13.94172497878774,126.56552943183785,0.32309,0.08887042700162838,2.707281327734367,0.0,1.1419120278837769,0.2925280083375086,196.59211897601185,2.8126700941892833
21,-21.4432408472529,149.29365111536217,0.13631,0.018843284295823954,4.961176910171671,0.0,1.6478483938602195,0.44523432984743566,108.96829665274349,3.202129528825211
22,-35.70344792965694,150.2810279753944,0.2274,0.0884208042551309,1.555329039337784,0.0,5.00685599406982,1.4944167689137557,125.2582968720027,8.861750193388744
23,-32.00536120897348,115.55637860997268,0.28917,0.06046347840552377,0.7863270056279124,0.0,5.844186840289597,2.294686123798856,225.74004601317466,12.628869940828329
24,-26.597765001945312,153.10028954715975,0.95264,0.06076925221239459,1.8184719009086818,0.0,5.2658168839560275,1.4986181608867088,108.67434455467757,8.532282651613174
25,-19.316448831974707,147.05544558109924,0.10266,0.018091595656675213,2.6213490997354203,0.0,4.13223075284505,0.8333753351471547,85.46724618610108,5.839207050922262
26,-37.77671316206981,149.34964685616242,0.374,0.058318787851587096,1.3330931428880946,0.0,5.672305043143324,1.8676284982662483,157.68964414629266,8.776856373018948
27,-20.48160484233468,148.88779862100532,0.10323,0.014229489834276335,4.152527576365054,0.0,2.755845477178127,0.6969866550055864,108.79097812755502,4.201726288325948
28,-35.13130055666163,138.4689781717169,0.26794,0.07571212828916124,1.4787705278717063,0.0,3.343543683173479,0.8021711623577716,201.64850728955588,8.796167763684037
29,-23.158290464606303,150.77161977185432,1.87905,0.0799297593304513,4.290256946022204,0.0,3.2135346465642365,0.9120887691678043,100.8946032763054,6.316728396977952
30,-31.95095221506379,132.69035048258527,0.36602,0.09836247447551928,1.1138084645813748,0.0,5.86794074218885,1.9866517936808774,208.31373181229336,12.9026570601561
31,-38.510399082174615,145.158413557862,0.36857,0.06898385192382478,2.325632795472148,0.0,4.14884357950964,1.6673898149240196,229.01521154152576,12.25918118229375
32,-15.669967234261092,124.38734865468271,0.64618,0.04587930681024666,6.886460681333894,0.0,1.4695966384239973,0.3103373272664015,229.89591091086365,3.0384378257085993
33,-22.099681465347157,113.88690885653696,0.42045,0.10410620264256139,1.205987725468772,0.0,4.260123080326653,1.4983286174505548,219.8579516293634,13.071502513428745
34,-33.63495877069446,151.33330182873618,0.2886,0.06692643655823667,1.6255496872347213,0.0,5.5133183808455275,1.4340967057712257,131.46454218568243,8.956954446706074
35,-33.59124669234836,151.32642564569713,0.4738,0.0766251668662674,1.570995048526008,0.0,5.5133183808455275,1.4340967057712257,131.46454218568243,8.956954446706074
