,latitude,longitude,d50,beach_slope_average,mstr,code,Hs_max,Hs_mean,Wdir_mean,Tp_mean
0,-37.602900441992205,149.726419089411,0.26243,0.06038345156570075,1.5012323104442022,0.0,5.53157660211484,1.781957135789637,141.07442880478658,8.642758482345796
1,-35.485617368894516,150.39023021108787,0.293,0.0706727001620068,1.5595974537262356,0.0,5.00685599406982,1.4944167689137557,125.2582968720027,8.861750193388744
2,-35.993437601194145,150.16074617636028,0.2382,0.09,1.5492050957175172,0.0,4.326420068458433,1.2089764137005155,120.25667647494433,8.645725015336325
3,-32.0287834013564,152.54979355667456,0.3042,0.05779953286262949,1.6924869043601862,0.0,6.14187314734869,1.8495890317044716,127.30615811068559,9.316288346659853
4,-31.464647409627098,152.93479916681568,0.2098,0.06132675644683682,1.7227832052506695,0.0,5.418742059871383,1.5580883714344307,121.78934084378714,9.152285121221574
5,-30.836310581519925,153.00753747177188,0.2025,0.05623904302466348,1.7295062865184274,0.0,5.365983629621923,1.4752543809074745,116.50928660577054,9.15530055458056
6,-29.794363757019784,153.29042444617153,0.2089,0.059747503768879585,1.7542070794683582,0.0,5.332248103953695,1.6351264182080314,117.6059020626407,8.9323807098709
7,-35.36803373143935,150.4792770759712,0.713,0.04300797340212245,1.5622621731338957,0.0,5.839160140391689,1.7771442865702658,132.2892833446387,8.96398193267294
8,-34.5514111288345,150.87070355539137,0.3484,0.057697700694732436,1.5946582134867786,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
9,-29.814295940160182,153.2898766252025,0.1907,0.04484426953437135,1.7542070794683582,0.0,5.332248103953695,1.6351264182080314,117.6059020626407,8.9323807098709
10,-35.522727659440136,150.40251875488374,0.2466,0.060961544948061434,1.554738501595591,0.0,5.00685599406982,1.4944167689137557,125.2582968720027,8.861750193388744
11,-35.262582951450526,150.51605831892667,0.2755,0.05832958158254574,1.560440861956014,0.0,5.839160140391689,1.7771442865702658,132.2892833446387,8.96398193267294
12,-34.376750134721476,150.9229822427868,0.2188,0.04861373813787557,1.6023721321315216,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
13,-36.5874386871962,150.04537894100127,0.2886,0.05641653003301987,1.5474020804752855,0.0,4.177950986411505,1.1670105699781936,124.57166059711771,8.516110103165266
14,-30.288645675023794,153.14049111015376,0.1951,0.06274093114556441,1.7248371575930757,0.0,5.7869051619815055,1.7683353592149118,120.07952190399946,9.331219139943462
15,-34.58600109840828,150.87420313908194,0.2519,0.09813428458445694,1.5890100328527053,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
16,-28.819025781690012,153.60478396209274,0.3655,0.07179827250421324,1.766041002151746,0.0,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
17,-35.793011584256796,150.2311810934957,0.3175,0.06880154619529205,1.5559069677487138,0.0,4.326420068458433,1.2089764137005155,120.25667647494433,8.645725015336325
18,-33.46406308248976,151.43732978782523,0.3169,0.0666500597642764,1.63487955073972,0.0,5.5133183808455275,1.4340967057712257,131.46454218568243,8.956954446706074
19,-35.37998684201088,150.46287597082173,0.2632,0.06186427208785208,1.5622621731338957,0.0,5.839160140391689,1.7771442865702658,132.2892833446387,8.96398193267294
20,-36.27728466289769,150.13784155336083,0.2574,0.06256194950143709,1.5451418600271716,0.0,4.177950986411505,1.1670105699781936,124.57166059711771,8.516110103165266
21,-29.539333398233346,153.3502362838402,0.197,0.0525607119506836,1.7675925227611469,0.0,5.190886394974395,1.5885657607544814,117.75991591334113,8.89716783575594
22,-30.61740492148553,153.0120961641133,0.2824,0.05726008365475548,1.7333052611816284,0.0,5.365983629621923,1.4752543809074745,116.50928660577054,9.15530055458056
23,-37.53995089382992,149.86511072680838,0.219,0.04325154657675019,1.492766401387568,0.0,5.53157660211484,1.781957135789637,141.07442880478658,8.642758482345796
24,-37.579523906694206,149.75027004783487,0.29118,0.05917062835769534,1.4826090453075826,0.0,5.53157660211484,1.781957135789637,141.07442880478658,8.642758482345796
25,-28.594268664343375,153.57600126019415,0.2092,0.054303012425539546,1.7055144439666354,0.0,5.803936313953789,1.710445167264946,118.54819396869925,8.900982037121777
26,-32.86357076064078,151.84190468579388,0.3012,0.070638218904912,1.601197690180575,0.0,5.719462648028411,1.6310581313075816,136.746304641811,9.197172409008422
27,-32.3894034553311,152.5224336897308,0.4147,0.0705347570714429,1.6769882341145002,0.0,6.695319810680947,1.968312508947377,130.7428891695479,9.313291776417422
28,-25.93275295030099,153.1341032650546,0.29525,0.08270853061638594,1.906273774562289,0.0,4.75442418325127,1.5658131594865534,112.55503627003527,8.71928459868135
29,-28.634153639085707,153.63715067058754,0.2025,0.06249007274596746,1.762961509647233,0.0,5.803936313953789,1.710445167264946,118.54819396869925,8.900982037121777
30,-36.473356331514026,150.06072953173546,0.3403,0.08128987082743343,1.5494083663373646,0.0,4.177950986411505,1.1670105699781936,124.57166059711771,8.516110103165266
31,-35.252206716723876,150.5324241775373,0.2132,0.05924228553841627,1.5657227493331878,0.0,5.789120424054467,1.7055055760492084,130.4576997757564,8.915941497395588
32,-32.2698136760809,152.53402936707647,0.2486,0.06788405754683638,1.6827291075055903,0.0,6.14187314734869,1.8495890317044716,127.30615811068559,9.316288346659853
33,-30.69896521747806,152.9950381406657,0.2261,0.0484173472023243,1.732108194751881,0.0,5.365983629621923,1.4752543809074745,116.50928660577054,9.15530055458056
34,-32.11974110738179,152.5179964803408,0.2432,0.0534704012031291,1.6912260740227496,0.0,6.14187314734869,1.8495890317044716,127.30615811068559,9.316288346659853
35,-32.32903837122221,152.5447682374942,0.3375,0.09705492573008899,1.6827291075055903,0.0,6.695319810680947,1.968312508947377,130.7428891695479,9.313291776417422
36,-36.065146763055644,150.1374206180387,0.2478,0.05034389166226927,1.5480161642515329,0.0,4.326420068458433,1.2089764137005155,120.25667647494433,8.645725015336325
37,-36.09098396057751,150.13468097637548,0.2201,0.07655553777193722,1.5480161642515329,0.0,4.326420068458433,1.2089764137005155,120.25667647494433,8.645725015336325
38,-34.34304699115875,150.92386562152166,0.3063,0.06441078210758729,1.6023721321315216,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
39,-37.59550812593103,149.73166558523914,0.23982,0.05745326660817338,1.5012323104442022,0.0,5.53157660211484,1.781957135789637,141.07442880478658,8.642758482345796
40,-32.190194464399994,152.5366600293343,0.2969,0.07551999475532473,1.6912260740227496,0.0,6.14187314734869,1.8495890317044716,127.30615811068559,9.316288346659853
41,-32.945208034604526,151.76258637310346,0.3691,0.06057224787160047,1.5916994353335636,0.0,5.719462648028411,1.6310581313075816,136.746304641811,9.197172409008422
42,-31.36956621736024,152.93551839730435,0.2545,0.05172086301418562,1.7215300245224145,0.0,5.418742059871383,1.5580883714344307,121.78934084378714,9.152285121221574
43,-35.92212688302743,150.15793395066987,0.2637,0.06484741103516335,1.4851651796938343,0.0,4.326420068458433,1.2089764137005155,120.25667647494433,8.645725015336325
44,-34.05560755565035,151.15526350882428,0.79,0.09,1.5859966443266245,0.0,6.2244763734477715,1.676821437416869,132.87101236789593,9.115279952137215
45,-31.13001626800095,153.00554232013639,0.22376,0.048540219350761034,1.7249406930576185,0.0,5.365983629621923,1.4752543809074745,116.50928660577054,9.15530055458056
46,-27.58140574067936,153.48675532264684,0.27932,0.04764016220676791,1.7691465062002178,0.0,4.1635596692119154,1.1393276672280073,105.53384222767657,8.728909793526125
47,-30.989433892724108,153.0513168220839,0.2706,0.049909601379086246,1.7259762551833127,0.0,5.365983629621923,1.4752543809074745,116.50928660577054,9.15530055458056
48,-28.64086960544749,153.62178254989865,0.2101,0.05471464105748743,1.7540629561878813,0.0,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
49,-29.58690727564036,153.33298550807032,0.1912,0.05506844589115058,1.7675925227611469,0.0,5.190886394974395,1.5885657607544814,117.75991591334113,8.89716783575594
50,-33.49473552465828,151.42893333558138,0.3209,0.06249672377286115,1.6288393813890565,0.0,5.5133183808455275,1.4340967057712257,131.46454218568243,8.956954446706074
51,-30.463526932877244,153.05090581633496,0.2217,0.05885530853752478,1.7331364773458413,0.0,5.7869051619815055,1.7683353592149118,120.07952190399946,9.331219139943462
52,-33.699142622963336,151.3098642095229,0.365,0.07483722095243396,1.6227475588621285,0.0,5.5133183808455275,1.4340967057712257,131.46454218568243,8.956954446706074
53,-30.902982082906174,153.08122895567317,0.2253,0.05186081602164534,1.7281992278780463,0.0,5.365983629621923,1.4752543809074745,116.50928660577054,9.15530055458056
54,-33.17222594539912,151.63205577116662,0.2657,0.053414403975981635,1.5925779686675479,0.0,4.247263607829948,1.0837601818365374,135.5693746786204,8.297102824854582
55,-36.91609874683515,149.90884697755806,0.2018,0.07091155377120162,1.5180725335656433,0.0,5.730785612415463,1.7136635028121476,129.01831678708805,8.706681241881789
56,-33.76995763014688,151.29624251554284,0.2838,0.06620622075236632,1.6180098290413154,0.0,6.2244763734477715,1.676821437416869,132.87101236789593,9.115279952137215
57,-35.63565928330808,150.31427198535764,0.2359,0.060777204739031886,1.55053593858083,0.0,5.00685599406982,1.4944167689137557,125.2582968720027,8.861750193388744
58,-36.244970006844035,150.1441399935406,0.2663,0.05448522202034954,1.4796490922571017,0.0,4.326420068458433,1.2089764137005155,120.25667647494433,8.645725015336325
59,-26.80457949081011,153.14122645535383,0.28322,0.08111927725555351,1.8311182791088445,0.0,5.32546105039503,1.3723572516175777,106.32981364364137,8.103506225525901
60,-34.30672090388036,150.93585234905538,0.3006,0.06486951696480307,1.6004439903661476,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
61,-33.79314998389217,151.28853660783258,0.31864,0.06612856108730791,1.610350332235104,0.0,6.2244763734477715,1.676821437416869,132.87101236789593,9.115279952137215
62,-26.311675525508807,153.068418904105,0.27168,0.049932473905710366,1.824487017830963,0.0,4.75442418325127,1.5658131594865534,112.55503627003527,8.71928459868135
63,-34.359750380698614,150.92172438313483,0.3253,0.05851088292907063,1.6023721321315216,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
64,-34.60409980885265,150.86811014732012,0.1987,0.04710013407875485,1.5919958539197197,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
65,-32.74208108814429,152.17567985459306,0.25174,0.08108872560918812,1.648117747350197,0.0,5.719462648028411,1.6310581313075816,136.746304641811,9.197172409008422
66,-35.81378293689436,150.22659597997435,0.2824,0.07623274202220029,1.5559069677487138,0.0,4.326420068458433,1.2089764137005155,120.25667647494433,8.645725015336325
67,-35.229146811097486,150.5320752585032,0.3869,0.07244475612119351,1.5657227493331878,0.0,5.789120424054467,1.7055055760492084,130.4576997757564,8.915941497395588
68,-30.091451745386152,153.20027879968978,0.1495,0.054330871965612634,1.7468496668481546,0.0,5.332248103953695,1.6351264182080314,117.6059020626407,8.9323807098709
69,-36.30476866853982,150.13577209913353,0.3067,0.05574940390447891,1.5373766018192137,0.0,4.177950986411505,1.1670105699781936,124.57166059711771,8.516110103165266
70,-36.71440322519674,149.9805313517902,0.2096,0.07833916567518558,1.5490210662126573,0.0,4.177950986411505,1.1670105699781936,124.57166059711771,8.516110103165266
71,-35.388756471044175,150.45419062540608,0.2696,0.057770850925126196,1.556993662581367,0.0,5.839160140391689,1.7771442865702658,132.2892833446387,8.96398193267294
72,-35.31076601418637,150.47237171123047,0.2066,0.05698314209503818,1.5513250246064838,0.0,5.839160140391689,1.7771442865702658,132.2892833446387,8.96398193267294
73,-33.53879840774079,151.35079029799297,0.2512,0.07206187390632832,1.574460606836284,0.0,5.5133183808455275,1.4340967057712257,131.46454218568243,8.956954446706074
74,-36.96101092930014,149.93328175646698,0.3536,0.08264245400697291,1.5501718611811,0.0,5.730785612415463,1.7136635028121476,129.01831678708805,8.706681241881789
75,-35.979845418226645,150.15168157685807,0.2474,0.06954278111425277,1.4841153858451137,0.0,4.326420068458433,1.2089764137005155,120.25667647494433,8.645725015336325
76,-34.23039330817016,150.9902569981787,0.4118,0.07523247193788025,1.6011061966646531,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
77,-31.429032426497866,152.91977454466752,0.1901,0.0515508248361358,1.7227832052506695,0.0,5.418742059871383,1.5580883714344307,121.78934084378714,9.152285121221574
78,-32.45430923189524,152.50879738850358,0.3231,0.06264154515383764,1.6307523572483396,0.0,6.695319810680947,1.968312508947377,130.7428891695479,9.313291776417422
79,-34.434046123307745,150.90281960872335,0.3472,0.07929518393109226,1.5966500779591626,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
80,-34.287547292600536,150.94956224372277,0.3125,0.050784065882265715,1.6004439903661476,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
81,-27.83115461063155,153.43480299664446,0.26425,0.04482013796054796,1.7641596006175564,0.0,4.1635596692119154,1.1393276672280073,105.53384222767657,8.728909793526125
82,-37.69923501259355,149.62115079211821,0.40332,0.07228741507633593,1.4424585790428122,0.0,5.672305043143324,1.8676284982662483,157.68964414629266,8.776856373018948
83,-30.021326806565494,153.20945056021017,0.1458,0.06415611181472095,1.746825104411846,0.0,5.332248103953695,1.6351264182080314,117.6059020626407,8.9323807098709
84,-32.93100924534373,151.78540910188036,0.2904,0.05489355951082404,1.6434793800666596,0.0,5.719462648028411,1.6310581313075816,136.746304641811,9.197172409008422
85,-32.42935581781878,152.5209947080206,0.2413,0.05394666182621552,1.6631636924573359,0.0,6.695319810680947,1.968312508947377,130.7428891695479,9.313291776417422
86,-33.61040288354492,151.3320137548005,0.278,0.0691389534809055,1.6255496872347213,0.0,5.5133183808455275,1.4340967057712257,131.46454218568243,8.956954446706074
87,-36.20619947207117,150.132079338042,0.2866,0.07552988509656688,1.5390534196483405,0.0,4.326420068458433,1.2089764137005155,120.25667647494433,8.645725015336325
88,-33.315870217955364,151.5284973395937,0.2952,0.0718907909673643,1.6404957337497876,0.0,5.5133183808455275,1.4340967057712257,131.46454218568243,8.956954446706074
89,-29.375064953480724,153.3706807991343,0.2145,0.05065706773302366,1.7693447439369772,0.0,5.190886394974395,1.5885657607544814,117.75991591334113,8.89716783575594
90,-30.07294933936978,153.20382514704798,0.1689,0.04414535016071704,1.7468496668481546,0.0,5.332248103953695,1.6351264182080314,117.6059020626407,8.9323807098709
91,-28.76406614608964,153.60114940464928,0.2538,0.05065614641750098,1.7669791162720856,0.0,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
92,-35.70454762496112,150.22399145781765,0.1488,0.07886584598426598,1.5485127005665031,0.0,4.326420068458433,1.2089764137005155,120.25667647494433,8.645725015336325
93,-30.91695944606863,153.08682597081815,0.1993,0.05324872744949108,1.7267748536037164,0.0,5.365983629621923,1.4752543809074745,116.50928660577054,9.15530055458056
94,-30.267025913139744,153.14042655651627,0.3432,0.07000208861772472,1.73356722530678,0.0,5.7869051619815055,1.7683353592149118,120.07952190399946,9.331219139943462
95,-29.943948346208145,153.2581803786838,0.2011,0.07955683755613431,1.745344342448874,0.0,5.332248103953695,1.6351264182080314,117.6059020626407,8.9323807098709
96,-34.65906775982612,150.85536180198528,0.3231,0.07410887081253746,1.591285200395684,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
97,-35.6479161429986,150.29950381146017,0.2491,0.05884011878467905,1.555329039337784,0.0,5.00685599406982,1.4944167689137557,125.2582968720027,8.861750193388744
98,-34.736277471521106,150.835193416307,0.3681,0.08059996638382937,1.5937539191333336,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
99,-28.85008812718928,153.60188619287803,0.2944,0.04703101168627429,1.765801507929837,0.0,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
100,-31.43223864469036,152.92410643213336,0.2039,0.05,1.7227832052506695,0.0,5.418742059871383,1.5580883714344307,121.78934084378714,9.152285121221574
101,-30.877842182167946,153.03275588097998,0.2075,0.05996901293955377,1.7281992278780463,0.0,5.365983629621923,1.4752543809074745,116.50928660577054,9.15530055458056
102,-34.29714536255419,150.94258770146664,0.2132,0.056483693386715626,1.6004439903661476,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
103,-36.07544693160237,150.1338550923767,0.2512,0.04864953206494599,1.4828301918729352,0.0,4.326420068458433,1.2089764137005155,120.25667647494433,8.645725015336325
104,-34.6211032340339,150.85725446532408,0.2073,0.05292637098385085,1.5919958539197197,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
105,-35.53636800555954,150.39310229824846,0.3114,0.057665133030168354,1.5535470841362362,0.0,5.00685599406982,1.4944167689137557,125.2582968720027,8.861750193388744
106,-33.63495877069446,151.33330182873618,0.2886,0.06692643655823667,1.6255496872347213,0.0,5.5133183808455275,1.4340967057712257,131.46454218568243,8.956954446706074
107,-33.90220374062384,151.26980081841472,0.5249,0.08631411385238581,1.6136722933601315,0.0,6.2244763734477715,1.676821437416869,132.87101236789593,9.115279952137215
108,-30.19344370267715,153.17210215039103,0.1189,0.05170629541156709,1.7450480667327213,0.0,5.332248103953695,1.6351264182080314,117.6059020626407,8.9323807098709
109,-35.82921776613964,150.19981588720069,0.1856,0.05497681310838439,1.5458133563425314,0.0,4.326420068458433,1.2089764137005155,120.25667647494433,8.645725015336325
110,-29.560039044856808,153.3408552700962,0.1646,0.05649307505633005,1.7675925227611469,0.0,5.190886394974395,1.5885657607544814,117.75991591334113,8.89716783575594
111,-37.26541962589605,149.95198924041404,0.2973,0.07190249218248762,1.5300696858835292,0.0,5.53157660211484,1.781957135789637,141.07442880478658,8.642758482345796
112,-34.681170970130694,150.85582051245203,0.3373,0.08003547684412007,1.591285200395684,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
113,-31.221988073711223,152.96517278922093,0.2388,0.055000674566800474,1.7240717604337568,0.0,5.365983629621923,1.4752543809074745,116.50928660577054,9.15530055458056
114,-30.08047953979673,153.2031396579838,0.1721,0.053711129710694284,1.7468496668481546,0.0,5.332248103953695,1.6351264182080314,117.6059020626407,8.9323807098709
115,-37.647750381354264,149.699574410565,0.31644,0.08339409594070464,1.476878548677212,0.0,5.53157660211484,1.781957135789637,141.07442880478658,8.642758482345796
116,-29.389818915712933,153.36926962328238,0.2217,0.05481096628363494,1.7789234454330156,0.0,5.190886394974395,1.5885657607544814,117.75991591334113,8.89716783575594
117,-28.164664562700494,153.54352006532554,0.2469,0.04776140729707805,1.7612950724835046,0.0,3.8907865455706583,1.040591027365662,99.50049476659058,8.295622109919831
118,-37.73667757101629,149.52854282604133,0.22531,0.08367353522965625,1.4357435794806088,0.0,5.672305043143324,1.8676284982662483,157.68964414629266,8.776856373018948
119,-32.20047748788949,152.54322673348344,0.2971,0.08398117846545418,1.6912260740227496,0.0,6.14187314734869,1.8495890317044716,127.30615811068559,9.316288346659853
120,-35.70344792965694,150.2810279753944,0.2274,0.0884208042551309,1.555329039337784,0.0,5.00685599406982,1.4944167689137557,125.2582968720027,8.861750193388744
121,-35.3318103399123,150.4767332591416,0.2717,0.06804597267043586,1.5622621731338957,0.0,5.839160140391689,1.7771442865702658,132.2892833446387,8.96398193267294
122,-32.35240319053649,152.5373088662442,0.3345,0.06263507338919469,1.6769882341145002,0.0,6.695319810680947,1.968312508947377,130.7428891695479,9.313291776417422
123,-30.25334392603417,153.14157197465002,0.6475,0.11547749651457892,1.7445551736612126,0.0,5.332248103953695,1.6351264182080314,117.6059020626407,8.9323807098709
124,-32.77048040410974,152.12235707545443,0.2661,0.050203156626223065,1.6455953851913665,0.0,5.719462648028411,1.6310581313075816,136.746304641811,9.197172409008422
125,-36.68844255167745,149.9930936719652,0.2143,0.07144230630310229,1.544157603826668,0.0,4.177950986411505,1.1670105699781936,124.57166059711771,8.516110103165266
126,-29.409822259855808,153.36539010640695,0.2583,0.053595864994648704,1.776007162467618,0.0,5.190886394974395,1.5885657607544814,117.75991591334113,8.89716783575594
127,-30.746175141414028,152.99878382332253,0.2241,0.06250398244925087,1.7310288959962206,0.0,5.365983629621923,1.4752543809074745,116.50928660577054,9.15530055458056
128,-28.863656906872507,153.59522044058295,0.2624,0.05268312235660521,1.7569918831023603,0.0,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
129,-27.42455261453857,153.52456835332762,0.18175,0.05164619180891467,1.7724614127767186,0.0,4.1635596692119154,1.1393276672280073,105.53384222767657,8.728909793526125
130,-33.10105816060676,151.6548913333111,0.5716,0.05068679882652054,1.6471450345214738,0.0,4.247263607829948,1.0837601818365374,135.5693746786204,8.297102824854582
131,-33.59124669234836,151.32642564569713,0.4738,0.0766251668662674,1.570995048526008,0.0,5.5133183808455275,1.4340967057712257,131.46454218568243,8.956954446706074
132,-28.34799288164805,153.5747221383849,0.2118,0.04936954794680521,1.7475858833719853,0.0,3.8907865455706583,1.040591027365662,99.50049476659058,8.295622109919831
133,-34.27429367093503,150.95903489060325,0.2932,0.06640325771971053,1.6004439903661476,0.0,6.129103376738351,1.6666094201586537,130.91704183084408,9.10431936624431
134,-28.7170803377312,153.6161454558259,0.2488,0.04248636088676258,1.7073916228726296,0.0,5.178257450734477,1.5856934194020575,117.72073247800145,9.064267031329418
135,-30.241804771745006,153.14878252423478,0.3226,0.10092785861581993,1.7445551736612126,0.0,5.332248103953695,1.6351264182080314,117.6059020626407,8.9323807098709
136,-31.68037081575871,152.80974695565703,0.2852,0.05576751902779158,1.6987272684115364,0.0,5.418742059871383,1.5580883714344307,121.78934084378714,9.152285121221574
