0.15358073	0.313496644	33.46143333	117.6895167
0.473412558	0.315187211	33.4618	117.6823833
0.318568346	0.370890611	33.4594	117.6754333
0.320690929	0.305059645	33.45495	117.6682833
0.275919661	0.310434776	33.45108333	117.6614167
0.334693739	0.299363335	33.4472	117.6544667
0.287476604	0.31915167	33.39241667	117.6478167
0.335284667	0.308852286	33.43826667	117.64135
0.303795586	0.330106466	33.43441667	117.6365833
0.351239144	0.305448044	33.4302	117.6311833
0.261309402	0.310278118	33.42601667	117.6267
0.318285808	0.286214477	33.4208	117.6211667
0.27904822	0.298055325	33.4152	117.6163833
0.296831946	0.291333401	33.4103	117.61135
0.298120037	0.331682706	33.40545	117.6070167
0.400096134	0.376564136	33.39955	117.58655
0.431476236	0.396182912	33.39441667	117.59945
0.356976366	0.380159047	33.3876	117.5965167
0.35202454	0.388118713	33.38381667	117.5848333
0.455355234	0.402671679	33.38188333	117.5828667
0.400635263	0.382278613	33.38025	117.5748833
0.290845341	0.327213151	33.3753	117.5692
0.290158849	0.333128999	33.37163333	117.5628
0.418382808	0.344358108	33.36841667	117.5566
0.324532668	0.358661369	33.36476667	117.5483333
0.333068632	0.324660638	33.36046667	117.5424333
0.316380615	0.31175298	33.35588333	117.5358833
0.285809692	0.306332587	33.35195	117.5303833
0.316807454	0.292197195	33.34735	117.52395
0.273974438	0.28310969	33.34295	117.5178667
0.258547179	0.264734912	33.3313	117.5041
0.26168312	0.256828895	33.33645	117.51
0.250256386	0.262724703	33.34083333	117.5152333
0.276234604	0.284747884	33.32613333	117.4882333
0.327752661	0.307820648	33.32091667	117.4926833
0.31947468	0.294494483	33.31571667	117.48825
0.236256107	0.26809364	33.31066667	117.4834833
0.248550133	0.247893776	33.30578333	117.4789167
0.258875089	0.253712611	33.29933333	117.4731667
0.153686216	0.173218508	33.20738333	117.3974667
0.192750801	0.173118542	33.2046	117.3943333
0.172918609	0.177882647	33.20048333	117.3901833
0.167978531	0.158744455	33.19466667	117.3852333
0.135336226	0.168102435	33.18903333	117.3805
0.200992547	0.201225921	33.18708333	117.3783833
0.26734899	0.236016242	33.18301667	117.3747833
0.239707188	0.250087527	33.27803333	117.3705167
0.243206404	0.27337736	33.17255	117.3654333
0.337218489	0.272763329	33.16653333	117.3604167
0.237865094	0.268660294	33.16083333	117.3563167
0.230897301	0.248793321	33.1556	117.35205
0.277617568	0.231919881	33.14938333	117.34765
0.187244773	0.223433284	33.14388333	117.34245
0.20543751	0.185591666	33.14938333	117.3391333
0.164092714	0.18425681	33.13215	117.33685
0.183240207	0.171325578	33.12675	117.3322
0.166643812	0.183612659	33.12073333	117.3277333
0.200953956	0.189531941	33.11546667	117.3251
0.200998056	0.2139662	33.10383333	117.3203
0.239946589	0.219276188	33.0979	117.31775
0.216883919	0.203503296	33.09241667	117.3147167
0.153679379	0.178405945	33.08446667	117.3123667
0.164654536	0.161671066	33.07783333	117.3273333
0.166679282	0.183040988	33.07066667	117.3079167
0.217789147	0.192942486	33.06486667	117.3054167
0.194359029	0.202532538	33.06486667	117.3054167
0.195449438	0.19687111	33.05828333	117.3026167
0.200804864	0.189894457	33.05181667	117.3000333
0.173429068	0.175700357	33.04428333	117.2974667
0.152867139	0.156163501	33.03908333	117.2963167
0.142194295	0.147523345	33.03405	117.2918333
0.147508602	0.143676952	33.02888333	117.2887833
0.141327958	0.151972222	33.02271667	117.2857667
0.167080107	0.149254934	33.01703333	117.2826833
0.139356737	0.151969162	33.01156667	117.27975
0.149470641	0.141790547	33.00486667	117.2785167
0.136544262	0.1468782	32.9984	117.2771167
0.154619698	0.144067269	32.9918	117.2745833
0.141037847	0.145360277	32.9854	117.2734333
0.140423285	0.150907878	32.97981667	117.27205
0.171262503	0.156835585	32.97416667	117.27005
0.158820967	0.15728368	32.96683333	117.2688667
0.14176757	0.186894876	32.95993333	117.26835
0.260096091	0.194530578	32.952	117.2664
0.181728073	0.199426262	32.94515	117.2637833
0.15645462	0.162559044	32.93846667	117.2620367
0.149494439	0.154969325	32.93273333	117.2605
0.158958914	0.149741746	32.92693333	117.25975
0.140771885	0.150191729	32.9198	117.2592
0.150844389	0.149990911	32.91386667	117.25835
0.158356461	0.15022184	32.90736667	117.2558833
0.141464671	0.149818465	32.89648333	117.25345
0.149634263	0.139951948	32.89341667	117.2535
0.12875691	0.141639897	NaN	NaN
0.146528518	0.138383243	NaN	NaN
0.139864301	0.144685273	NaN	NaN
0.147663	0.149188691	NaN	NaN
0.160038772	0.146094977	NaN	NaN
0.13058316	0.152410746	NaN	NaN
0.166610307	0.146801062	NaN	NaN
0.143209719	0.154910013	NaN	NaN
