/* DATA DESCRIPTION:
Citation:	MOSES Project Members (2015): Sediment characterization and variability along the rocky beaches of the Rocky Coast of Algarve within the frame of the MOSES project. PANGAEA, https://doi.org/10.1594/PANGAEA.883084, 
	In supplement to: Costas, Susana; Ramires, Margarida; de Sousa, Luisa B; Mendes, Isabel Maria de Paiva Pinto; Ferreira, Óscar (2018): Surficial sediment texture database for the south-western Iberian Atlantic margin. Earth System Science Data, 10(2), 1185-1195, https://doi.org/10.5194/essd-10-1185-2018
Related to:	Oliveira, Sonia; Moura, Antonio D; Horta, Paulo Antunes; Nascimento, Herique E M; Gomes, Ana; Veiga-Pires, Cristina (2017): The morphosedimentary behaviour of a headland-beach system: Quantifying sediment transport using fluorescent tracers. Marine Geology, 388, 62-73, https://doi.org/10.1016/j.margeo.2017.02.010
Original version:	Original data of surficial sediment texture from the Iberian Atlantic Margin Sediments Database (IBAM-Sed) (URI: https://store.pangaea.de/Publications/Coasta-etal_2017/PLOSscripts.zip)
Further details:	Costas, Susana; Ramires, Margarida; de Sousa, Luisa B; Mendes, Isabel Maria de Paiva Pinto; Ferreira, Óscar (2018): Shape files of surficial sediment texture from the Iberian Atlantic Margin Sediments Database (IBAM-Sed). PANGAEA, https://doi.org/10.1594/PANGAEA.890946
Coverage:	MEDIAN LATITUDE: 37.080850 * MEDIAN LONGITUDE: -8.316861 * SOUTH-BOUND LATITUDE: 37.078672 * WEST-BOUND LONGITUDE: -8.319432 * NORTH-BOUND LATITUDE: 37.082691 * EAST-BOUND LONGITUDE: -8.313000
	DATE/TIME START: 2011-03-29T09:00:00 * DATE/TIME END: 2011-06-11T15:00:01
Event(s):	IBAM-Sed_MOSES * LATITUDE: 37.076600 * LONGITUDE: -8.308300 * DATE/TIME START: 2011-03-29T09:00:00 * DATE/TIME END: 2011-06-11T15:00:01 * METHOD/DEVICE: Sampling by hand (HAND)
Comment:	MOSES (2015). Moving Sands Equilibrium State of Crenulated Coasts
Parameter(s):	Sample ID (Sample ID) * PI: MOSES Project Members * COMMENT: Sample number
	Sample ID (Sample ID) * PI: MOSES Project Members * COMMENT: Acess number from laboratory
	Sample ID (Sample ID) * PI: MOSES Project Members * COMMENT: Reference sample in the collect
	DATE/TIME (Date/Time) * GEOCODE * PI: MOSES Project Members * COMMENT: of collecting
	Project (Project) * PI: MOSES Project Members
	Sample method (Sample method) * PI: MOSES Project Members
	LATITUDE (Latitude) * GEOCODE * PI: MOSES Project Members
	LONGITUDE (Longitude) * GEOCODE * PI: MOSES Project Members
	Gravel [%] (Gravel) * PI: MOSES Project Members * METHOD/DEVICE: Grain size, sieving
	Sandstone [%] (Sdst) * PI: MOSES Project Members * METHOD/DEVICE: Grain size, sieving
	Mudstone [%] (Mudstone) * PI: MOSES Project Members * METHOD/DEVICE: Grain size, settling tube
	Grain size, mean [phi] (Grain size mean) * PI: MOSES Project Members * METHOD/DEVICE: Grain size, sieving/settling tube, Folk and Ward method
	Standard deviation [±] (Std dev) * PI: MOSES Project Members * METHOD/DEVICE: Grain size, sieving/settling tube, Folk and Ward method * COMMENT: Of sample value
	Skewness (Skew) * PI: MOSES Project Members * METHOD/DEVICE: Grain size, sieving/settling tube, Folk and Ward method
	Kurtosis (Kurt) * PI: MOSES Project Members * METHOD/DEVICE: Grain size, sieving/settling tube, Folk and Ward method
	Mode, grain size [phi] (Mode) * PI: MOSES Project Members * METHOD/DEVICE: Grain size, sieving/settling tube, Folk and Ward method * COMMENT: 1st Mode sample value
	Mode, grain size [phi] (Mode) * PI: MOSES Project Members * METHOD/DEVICE: Grain size, sieving/settling tube, Folk and Ward method * COMMENT: 2nd Mode sample value
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	15214 data points
*/
Sample ID (Sample number)	Sample ID (Acess number from laboratory)	Sample ID (Reference sample in the collect)	Date/Time (of collecting)	Project	Sample method	Latitude	Longitude	Gravel [%] (Grain size, sieving)	Sdst [%] (Grain size, sieving)	Mudstone [%] (Grain size, settling tube)	Grain size mean [phi] (Grain size, sieving/settling ...)	Std dev [±] (Of sample value, Grain size, ...)	Skew (Grain size, sieving/settling ...)	Kurt (Grain size, sieving/settling ...)	Mode [phi] (1st Mode sample value, Grain ...)	Mode [phi] (2nd Mode sample value, Grain ...)
244	1621A	BG-P6-A3	2011-04-08	MOSES	Hand-Collecting	37.0810	-8.3168	0.10	99.90	0.00	1.118	0.482	-0.093	1.093	1.247	
245	1622A	BG-P6-A4	2011-04-08	MOSES	Hand-Collecting	37.0810	-8.3169	0.10	99.90	0.00	1.227	0.701	-0.066	0.883	1.747	
246	1623A	BG-P6-A5	2011-04-08	MOSES	Hand-Collecting	37.0809	-8.3170	0.10	99.90	0.00	1.407	0.557	-0.104	1.121	1.247	
247	1624A	BG-P6-A6	2011-04-08	MOSES	Hand-Collecting	37.0809	-8.3170	0.00	100.00	0.00	1.622	0.530	-0.183	1.200	1.747	
248	1625A	BG-P9-A3	2011-04-08	MOSES	Hand-Collecting	37.0806	-8.3164	0.20	99.80	0.00	0.959	0.658	-0.140	0.941	1.247	
249	1626A	BG-P9-A4	2011-04-08	MOSES	Hand-Collecting	37.0805	-8.3164	0.00	100.00	0.00	1.153	0.526	-0.064	1.004	1.247	
250	1627A	CH-P1-A2	2011-04-08	MOSES	Hand-Collecting	37.0792	-8.3137	0.00	100.00	0.00	1.142	0.390	-0.070	1.081	1.247	
251	1628A	CH-P1-A3	2011-04-08	MOSES	Hand-Collecting	37.0791	-8.3138	0.00	100.00	0.00	1.030	0.501	-0.098	1.056	1.247	
252	1629A	CH-P2-A2	2011-04-08	MOSES	Hand-Collecting	37.0791	-8.3134	1.10	98.90	0.00	0.786	0.484	-0.069	1.085	0.747	
253	1630A	CH-P2-A3	2011-04-08	MOSES	Hand-Collecting	37.0790	-8.3134	0.40	99.60	0.00	0.725	0.445	-0.032	1.115	0.747	
254	1631A	CH-P2-A4	2011-04-08	MOSES	Hand-Collecting	37.0789	-8.3135	0.10	99.90	0.00	0.698	0.428	-0.020	1.080	0.747	
255	1632A	CH-P3-A2	2011-04-08	MOSES	Hand-Collecting	37.0789	-8.3131	0.60	99.40	0.00	0.464	0.530	-0.176	1.081	0.747	
256	1633A	CH-P3-A3	2011-04-08	MOSES	Hand-Collecting	37.0788	-8.3132	0.50	99.50	0.00	0.450	0.457	-0.042	0.997	0.247	
257	1634A	CH-P3-A4	2011-04-08	MOSES	Hand-Collecting	37.0788	-8.3133	0.10	99.90	0.00	0.542	0.376	-0.085	0.889	0.747	
258	1635A	BG-PA-A1	2011-04-11	MOSES	Hand-Collecting	37.0827	-8.3189	1.50	98.50	0.00	1.093	0.704	-0.076	1.102	1.247	
259	1636A	BG-PA-A2	2011-04-11	MOSES	Hand-Collecting	37.0826	-8.3189	0.10	99.90	0.00	1.101	0.588	-0.020	0.930	1.247	
260	1637A	BG-PA-A3	2011-04-11	MOSES	Hand-Collecting	37.0825	-8.3190	0.30	99.70	0.00	1.074	0.749	-0.090	0.876	1.247	
261	1638A	BG-PA-A4	2011-04-11	MOSES	Hand-Collecting	37.0825	-8.3191	0.20	99.80	0.00	1.215	0.669	-0.083	0.920	1.747	
262	1639A	BG-PA-A5	2011-04-11	MOSES	Hand-Collecting	37.0824	-8.3191	0.10	99.90	0.00	1.409	0.523	-0.114	1.004	1.747	
263	1640A	BG-PA-A6	2011-04-11	MOSES	Hand-Collecting	37.0823	-8.3192	0.00	100.00	0.00	1.528	0.406	0.002	0.939	1.747	
264	1641A	BG-PA-A7	2011-04-11	MOSES	Hand-Collecting	37.0822	-8.3192	0.00	100.00	0.00	1.559	0.650	0.017	0.906	1.747	
265	1642A	BG-PA-A8	2011-04-11	MOSES	Hand-Collecting	37.0822	-8.3193	0.00	100.00	0.00	2.152	0.436	-0.001	0.989	2.237	
266	1643A	BG-PB-A1	2011-04-11	MOSES	Hand-Collecting	37.0826	-8.3186	0.20	99.80	0.00	1.330	0.595	-0.082	1.066	1.247	
267	1644A	BG-PB-A2	2011-04-11	MOSES	Hand-Collecting	37.0826	-8.3187	0.40	99.60	0.00	1.003	0.614	-0.055	0.930	1.247	
268	1645A	BG-PB-A3	2011-04-11	MOSES	Hand-Collecting	37.0825	-8.3188	0.30	99.70	0.00	1.131	0.710	-0.044	0.977	1.247	
269	1646A	BG-PB-A4	2011-04-11	MOSES	Hand-Collecting	37.0824	-8.3188	0.20	99.80	0.00	1.012	0.857	-0.043	0.794	1.747	0.247
270	1647A	BG-PB-A5	2011-04-11	MOSES	Hand-Collecting	37.0823	-8.3189	0.70	99.30	0.00	0.487	0.695	0.239	1.053	0.247	
271	1648A	BG-PB-A6	2011-04-11	MOSES	Hand-Collecting	37.0823	-8.3190	0.00	100.00	0.00	1.474	0.433	-0.065	0.985	1.747	
272	1649A	BG-PB-A7	2011-04-11	MOSES	Hand-Collecting	37.0822	-8.3190	0.00	100.00	0.00	1.912	0.555	-0.055	1.027	1.747	
273	1650A	BG-PC-A1	2011-04-11	MOSES	Hand-Collecting	37.0825	-8.3184	0.30	99.70	0.00	1.166	0.638	-0.055	0.973	1.247	
274	1651A	BG-PC-A2	2011-04-11	MOSES	Hand-Collecting	37.0824	-8.3185	0.20	99.80	0.00	1.243	0.615	-0.092	0.957	1.247	
275	1652A	BG-PC-A3	2011-04-11	MOSES	Hand-Collecting	37.0823	-8.3186	0.60	99.40	0.00	0.876	0.786	0.043	0.898	0.247	1.247
276	1653A	BG-PC-A4	2011-04-11	MOSES	Hand-Collecting	37.0823	-8.3187	0.10	99.90	0.00	1.118	0.725	-0.038	0.846	1.747	0.747
277	1654A	BG-PC-A5	2011-04-11	MOSES	Hand-Collecting	37.0822	-8.3187	0.10	99.90	0.00	1.218	0.623	-0.079	0.934	1.247	
278	1655A	BG-PC-A6	2011-04-11	MOSES	Hand-Collecting	37.0821	-8.3188	0.00	100.00	0.00	1.652	0.413	-0.055	1.033	1.747	
279	1656A	BG-PC-A7	2011-04-11	MOSES	Hand-Collecting	37.0820	-8.3189	0.00	100.00	0.00	1.623	0.524	0.002	1.016	1.747	
280	1657A	BG-PC-A8	2011-04-11	MOSES	Hand-Collecting	37.0820	-8.3189	0.20	99.80	0.00	2.084	0.637	-0.258	1.442	2.237	
281	1658A	BG-PD-A2	2011-04-11	MOSES	Hand-Collecting	37.0823	-8.3183	0.70	99.30	0.00	0.766	0.654	0.021	0.968	0.747	
282	1659A	BG-PD-A3	2011-04-11	MOSES	Hand-Collecting	37.0822	-8.3184	0.30	99.70	0.00	0.998	0.796	-0.012	0.874	1.247	0.247
283	1660A	BG-PD-A4	2011-04-11	MOSES	Hand-Collecting	37.0822	-8.3185	0.10	99.90	0.00	0.913	0.794	-0.021	0.868	1.247	0.247
284	1661A	BG-PD-A5	2011-04-11	MOSES	Hand-Collecting	37.0821	-8.3185	0.30	99.70	0.00	1.190	0.701	-0.076	0.920	1.247	
285	1662A	BG-PD-A6	2011-04-11	MOSES	Hand-Collecting	37.0820	-8.3186	0.00	100.00	0.00	1.544	0.463	-0.130	1.043	1.747	
286	1663A	BG-PD-A7	2011-04-11	MOSES	Hand-Collecting	37.0820	-8.3187	0.00	100.00	0.00	1.752	0.465	-0.017	1.040	1.747	
287	1664A	BG-PD-A8	2011-04-11	MOSES	Hand-Collecting	37.0819	-8.3187	0.00	100.00	0.00	2.081	0.480	-0.142	1.145	2.237	
288	1665A	BG-PE-A2	2011-04-11	MOSES	Hand-Collecting	37.0822	-8.3181	0.40	99.60	0.00	1.044	0.648	-0.084	0.934	1.247	
289	1666A	BG-PE-A3	2011-04-11	MOSES	Hand-Collecting	37.0821	-8.3182	0.40	99.60	0.00	1.046	0.753	-0.034	0.997	1.247	
290	1667A	BG-PE-A4	2011-04-11	MOSES	Hand-Collecting	37.0821	-8.3183	0.90	99.10	0.00	1.102	0.934	-0.294	0.852	1.747	0.247
291	1668A	BG-PE-A5	2011-04-11	MOSES	Hand-Collecting	37.0820	-8.3183	0.50	99.50	0.00	0.950	0.749	-0.046	0.887	1.247	
292	1669A	BG-PE-A6	2011-04-11	MOSES	Hand-Collecting	37.0819	-8.3184	0.00	100.00	0.00	1.598	0.498	-0.164	1.119	1.747	
293	1670A	BG-PE-A7	2011-04-11	MOSES	Hand-Collecting	37.0819	-8.3185	0.00	100.00	0.00	1.818	0.424	0.094	1.268	1.747	
294	1671A	BG-PE-A8	2011-04-11	MOSES	Hand-Collecting	37.0818	-8.3186	0.00	100.00	0.00	2.017	0.578	-0.262	1.361	2.237	
295	1672A	BG-PF-A2	2011-04-11	MOSES	Hand-Collecting	37.0821	-8.3180	0.00	100.00	0.00	1.128	0.558	-0.035	0.959	1.247	
296	1673A	BG-PF-A3	2011-04-11	MOSES	Hand-Collecting	37.0820	-8.3181	0.40	99.60	0.00	1.128	0.782	-0.145	0.892	1.747	
297	1674A	BG-PF-A4	2011-04-11	MOSES	Hand-Collecting	37.0820	-8.3181	0.30	99.70	0.00	1.117	0.793	-0.138	0.933	1.247	
298	1675A	BG-PF-A5	2011-04-11	MOSES	Hand-Collecting	37.0819	-8.3182	0.20	99.80	0.00	1.420	0.560	-0.088	1.075	1.247	
299	1676A	BG-PF-A6	2011-04-11	MOSES	Hand-Collecting	37.0818	-8.3183	0.10	99.90	0.00	1.585	0.386	-0.061	0.949	1.747	
300	1677A	BG-PF-A7	2011-04-11	MOSES	Hand-Collecting	37.0817	-8.3183	0.00	100.00	0.00	1.878	0.471	0.044	1.016	1.747	
301	1678A	BG-PF-A8	2011-04-11	MOSES	Hand-Collecting	37.0817	-8.3184	0.10	99.90	0.00	1.569	0.748	-0.106	1.067	1.747	
302	1679A	BG-PG-A2	2011-04-11	MOSES	Hand-Collecting	37.0820	-8.3178	0.80	99.20	0.00	0.959	0.667	-0.136	1.038	1.247	
303	1680A	BG-PG-A3	2011-04-11	MOSES	Hand-Collecting	37.0819	-8.3179	0.80	99.20	0.00	0.905	0.746	-0.047	0.889	1.247	
304	1681A	BG-PG-A4	2011-04-11	MOSES	Hand-Collecting	37.0818	-8.3179	1.70	98.30	0.00	1.124	0.855	-0.205	0.976	1.747	
305	1682A	BG-PG-A5	2011-04-11	MOSES	Hand-Collecting	37.0818	-8.3180	0.70	99.30	0.00	1.148	0.806	-0.200	0.977	1.247	
306	1683A	BG-PG-A6	2011-04-11	MOSES	Hand-Collecting	37.0817	-8.3181	0.00	100.00	0.00	1.539	0.445	-0.034	1.005	1.747	
307	1684A	BG-PG-A7	2011-04-11	MOSES	Hand-Collecting	37.0816	-8.3181	0.00	100.00	0.00	1.934	0.432	0.031	1.017	1.747	
308	1685A	BG-PG-A8	2011-04-11	MOSES	Hand-Collecting	37.0816	-8.3182	0.00	100.00	0.00	2.125	0.572	-0.159	1.208	2.237	
309	1686A	BG-PH-A1	2011-04-11	MOSES	Hand-Collecting	37.0820	-8.3175	0.00	100.00	0.00	1.382	0.483	-0.031	1.004	1.247	
310	1687A	BG-PH-A2	2011-04-11	MOSES	Hand-Collecting	37.0819	-8.3176	0.20	99.80	0.00	1.248	0.608	-0.098	0.987	1.247	
311	1688A	BG-PH-A3	2011-04-11	MOSES	Hand-Collecting	37.0818	-8.3177	0.90	99.10	0.00	1.091	0.749	-0.132	1.005	1.247	
312	1689A	BG-PH-A4	2011-04-11	MOSES	Hand-Collecting	37.0817	-8.3178	0.30	99.70	0.00	1.144	0.811	-0.184	0.928	1.747	
313	1690A	BG-PH-A5	2011-04-11	MOSES	Hand-Collecting	37.0817	-8.3178	0.70	99.30	0.00	1.057	0.856	-0.141	0.833	1.747	
314	1691A	BG-PH-A6	2011-04-11	MOSES	Hand-Collecting	37.0816	-8.3179	0.00	100.00	0.00	1.576	0.411	-0.017	0.940	1.747	
315	1692A	BG-PH-A7	2011-04-11	MOSES	Hand-Collecting	37.0815	-8.3180	0.00	100.00	0.00	1.878	0.471	0.048	1.047	1.747	
316	1693A	BG-PH-A8	2011-04-11	MOSES	Hand-Collecting	37.0815	-8.3180	0.00	100.00	0.00	1.985	0.547	-0.131	1.178	2.237	
317	1694A	BG-P1-A1	2011-04-11	MOSES	Hand-Collecting	37.0818	-8.3174	0.60	99.40	0.00	1.182	0.611	-0.124	1.008	1.247	
318	1695A	BG-P1-A2	2011-04-11	MOSES	Hand-Collecting	37.0817	-8.3175	0.30	99.70	0.00	1.057	0.682	-0.116	0.942	1.247	
319	1696A	BG-P1-A3	2011-04-11	MOSES	Hand-Collecting	37.0817	-8.3175	1.10	98.90	0.00	1.044	0.833	-0.146	0.889	1.747	
320	1697A	BG-P1-A4	2011-04-11	MOSES	Hand-Collecting	37.0816	-8.3176	0.50	99.50	0.00	0.962	0.733	-0.049	0.874	1.247	
321	1698A	BG-P1-A5	2011-04-11	MOSES	Hand-Collecting	37.0815	-8.3177	0.20	99.80	0.00	1.505	0.425	-0.029	0.987	1.747	
322	1699A	BG-P1-A6	2011-04-11	MOSES	Hand-Collecting	37.0815	-8.3177	0.00	100.00	0.00	1.875	0.370	0.081	1.090	1.747	
323	1700A	BG-P1-A7	2011-04-11	MOSES	Hand-Collecting	37.0814	-8.3178	0.00	100.00	0.00	1.736	0.591	-0.067	1.132	1.747	
324	1701A	BG-P1-A8	2011-04-11	MOSES	Hand-Collecting	37.0813	-8.3179	0.00	100.00	0.00	2.175	0.430	-0.015	1.043	2.237	
325	1702A	BG-P2-A1	2011-04-11	MOSES	Hand-Collecting	37.0817	-8.3172	0.50	99.50	0.00	0.847	0.685	-0.043	0.924	1.247	
326	1703A	BG-P2-A2	2011-04-11	MOSES	Hand-Collecting	37.0816	-8.3173	0.90	99.10	0.00	0.871	0.746	-0.102	0.921	1.247	
327	1704A	BG-P2-A3	2011-04-11	MOSES	Hand-Collecting	37.0816	-8.3174	1.00	99.00	0.00	0.904	0.792	0.007	0.945	0.747	
328	1705A	BG-P2-A4	2011-04-11	MOSES	Hand-Collecting	37.0815	-8.3174	0.30	99.70	0.00	0.919	187347382.000	0.010	0.821	0.247	1.247
329	1706A	BG-P2-A5	2011-04-11	MOSES	Hand-Collecting	37.0814	-8.3175	0.00	100.00	0.00	1.518	0.451	-0.044	1.015	1.747	
330	1707A	BG-P2-A6	2011-04-11	MOSES	Hand-Collecting	37.0814	-8.3176	0.00	100.00	0.00	1.791	0.439	-0.020	1.100	1.747	
331	1708A	BG-P2-A7	2011-04-11	MOSES	Hand-Collecting	37.0813	-8.3176	0.20	99.80	0.00	1.989	0.503	-0.145	1.133	2.237	
332	1709A	BG-P2-A8	2011-04-11	MOSES	Hand-Collecting	37.0812	-8.3177	0.00	100.00	0.00	2.163	0.475	-0.085	1.131	2.237	
333	1710A	BG-P3-A1	2011-04-11	MOSES	Hand-Collecting	37.0816	-8.3170	0.30	99.70	0.00	0.874	0.687	-0.051	0.916	1.247	
334	1711A	BG-P3-A2	2011-04-11	MOSES	Hand-Collecting	37.0816	-8.3171	0.70	99.30	0.00	0.892	0.771	-0.058	0.943	0.747	
335	1712A	BG-P3-A3	2011-04-11	MOSES	Hand-Collecting	37.0815	-8.3171	0.80	99.20	0.00	1.046	0.740	-0.095	0.967	1.247	
336	1713A	BG-P3-A4	2011-04-11	MOSES	Hand-Collecting	37.0814	-8.3172	2.40	97.60	0.00	0.636	0.832	-0.014	0.957	0.247	
337	1714A	BG-P3-A5	2011-04-11	MOSES	Hand-Collecting	37.0814	-8.3173	0.60	99.40	0.00	1.036	0.722	-0.141	0.919	1.247	
338	1715A	BG-P3-A6	2011-04-11	MOSES	Hand-Collecting	37.0813	-8.3173	0.00	100.00	0.00	1.564	0.437	-0.053	0.997	1.747	
339	1716A	BG-P3-A7	2011-04-11	MOSES	Hand-Collecting	37.0812	-8.3174	0.00	100.00	0.00	1.780	0.509	-0.054	1.123	1.747	
340	1717A	BG-P3-A8	2011-04-11	MOSES	Hand-Collecting	37.0811	-8.3175	0.00	100.00	0.00	1.886	0.517	-0.038	1.034	1.747	
341	1718A	BG-P3-A9	2011-04-11	MOSES	Hand-Collecting	37.0811	-8.3176	0.10	99.90	0.00	1.900	0.849	-0.394	1.111	2.237	0.747
342	1719A	BG-P4-A1	2011-04-11	MOSES	Hand-Collecting	37.0815	-8.3168	0.70	99.30	0.00	0.921	0.834	-0.020	0.855	0.747	
343	1720A	BG-P4-A2	2011-04-11	MOSES	Hand-Collecting	37.0815	-8.3169	0.40	99.60	0.00	0.911	0.768	-0.018	0.912	0.747	
344	1721A	BG-P4-A3	2011-04-11	MOSES	Hand-Collecting	37.0814	-8.3170	0.50	99.50	0.00	1.103	0.770	-0.112	0.924	1.247	
345	1722A	BG-P4-A4	2011-04-11	MOSES	Hand-Collecting	37.0813	-8.3170	0.40	99.60	0.00	1.001	0.843	-0.088	0.843	1.747	
346	1723A	BG-P4-A5	2011-04-11	MOSES	Hand-Collecting	37.0813	-8.3171	0.30	99.70	0.00	0.974	0.786	-0.077	0.864	1.247	
347	1724A	BG-P4-A6	2011-04-11	MOSES	Hand-Collecting	37.0812	-8.3172	0.00	100.00	0.00	1.590	0.401	0.010	0.923	1.747	
348	1725A	BG-P4-A7	2011-04-11	MOSES	Hand-Collecting	37.0811	-8.3173	0.00	100.00	0.00	1.803	0.488	0.026	1.027	1.747	
349	1726A	BG-P4-A8	2011-04-11	MOSES	Hand-Collecting	37.0811	-8.3173	0.00	100.00	0.00	2.109	0.489	-0.142	1.152	2.237	
350	1727A	BG-P4-A9	2011-04-11	MOSES	Hand-Collecting	37.0810	-8.3174	0.00	100.00	0.00	2.223	0.414	-0.031	1.372	2.237	
351	1728A	BG-P4-A10	2011-04-11	MOSES	Hand-Collecting	37.0809	-8.3175	0.00	100.00	0.00	2.057	0.525	-0.169	1.144	2.237	
352	1729A	BG-P5-A1	2011-04-11	MOSES	Hand-Collecting	37.0813	-8.3167	0.50	99.50	0.00	1.087	0.808	-0.103	0.921	1.247	
353	1730A	BG-P5-A2	2011-04-11	MOSES	Hand-Collecting	37.0813	-8.3168	0.00	100.00	0.00	1.461	0.541	-0.184	1.019	1.747	
354	1731A	BG-P5-A3	2011-04-11	MOSES	Hand-Collecting	37.0812	-8.3169	1.10	98.90	0.00	1.007	0.800	-0.120	0.907	1.247	
355	1732A	BG-P5-A4	2011-04-11	MOSES	Hand-Collecting	37.0811	-8.3170	0.30	99.70	0.00	1.218	0.692	-0.069	0.955	1.247	
356	1733A	BG-P5-A5	2011-04-11	MOSES	Hand-Collecting	37.0811	-8.3171	0.00	100.00	0.00	1.579	0.453	-0.112	1.043	1.747	
357	1734A	BG-P5-A6	2011-04-11	MOSES	Hand-Collecting	37.0810	-8.3172	0.00	100.00	0.00	1.884	0.404	0.132	1.115	1.747	
358	1735A	BG-P5-A7	2011-04-11	MOSES	Hand-Collecting	37.0810	-8.3172	0.00	100.00	0.00	2.052	0.459	-0.116	1.093	2.237	
359	1736A	BG-P5-A8	2011-04-11	MOSES	Hand-Collecting	37.0809	-8.3173	0.00	100.00	0.00	2.199	0.584	-0.200	1.176	2.237	
360	1737A	BG-P6-A1	2011-04-11	MOSES	Hand-Collecting	37.0812	-8.3166	0.20	99.80	0.00	1.123	0.565	-0.087	1.046	1.247	
361	1738A	BG-P6-A2	2011-04-11	MOSES	Hand-Collecting	37.0811	-8.3167	0.00	100.00	0.00	1.376	0.635	-0.198	1.104	1.747	
362	1739A	BG-P6-A3	2011-04-11	MOSES	Hand-Collecting	37.0810	-8.3168	0.40	99.60	0.00	0.761	0.634	0.116	0.922	0.247	
363	1740A	BG-P6-A4	2011-04-11	MOSES	Hand-Collecting	37.0810	-8.3169	0.00	100.00	0.00	1.604	0.393	-0.059	0.977	1.747	
364	1741A	BG-P6-A5	2011-04-11	MOSES	Hand-Collecting	37.0809	-8.3170	0.00	100.00	0.00	1.662	0.462	0.065	0.892	1.747	
365	1742A	BG-P6-A6	2011-04-11	MOSES	Hand-Collecting	37.0809	-8.3170	0.00	100.00	0.00	1.760	0.470	0.015	1.144	1.747	
366	1743A	BG-P6-A7	2011-04-11	MOSES	Hand-Collecting	37.0808	-8.3171	0.00	100.00	0.00	1.476	0.537	-0.021	1.069	1.747	
367	1744A	BG-P7-A1	2011-04-11	MOSES	Hand-Collecting	37.0810	-8.3165	0.50	99.50	0.00	0.873	0.686	-0.076	0.977	1.247	
368	1745A	BG-P7-A2	2011-04-11	MOSES	Hand-Collecting	37.0809	-8.3166	0.40	99.60	0.00	1.150	0.673	-0.136	0.930	1.247	
369	1746A	BG-P7-A3	2011-04-11	MOSES	Hand-Collecting	37.0809	-8.3167	0.20	99.80	0.00	1.250	0.660	-0.127	1.000	1.247	
370	1747A	BG-P7-A4	2011-04-11	MOSES	Hand-Collecting	37.0808	-8.3167	0.00	100.00	0.00	1.604	0.418	0.029	0.916	1.747	
371	1748A	BG-P7-A5	2011-04-11	MOSES	Hand-Collecting	37.0808	-8.3168	0.00	100.00	0.00	1.711	0.476	-0.038	1.068	1.747	
372	1749A	BG-P7-A6	2011-04-11	MOSES	Hand-Collecting	37.0807	-8.3169	0.00	100.00	0.00	1.771	0.663	-0.174	1.025	2.237	
373	1750A	BG-P8-A1	2011-04-11	MOSES	Hand-Collecting	37.0809	-8.3164	0.20	99.80	0.00	1.068	0.654	-0.102	0.975	1.247	
374	1751A	BG-P8-A2	2011-04-11	MOSES	Hand-Collecting	37.0808	-8.3164	0.20	99.80	0.00	1.306	0.645	-0.173	0.996	1.747	
375	1752A	BG-P8-A3	2011-04-11	MOSES	Hand-Collecting	37.0807	-8.3165	0.00	100.00	0.00	1.549	0.473	-0.159	1.103	1.747	
376	1753A	BG-P8-A4	2011-04-11	MOSES	Hand-Collecting	37.0807	-8.3166	0.00	100.00	0.00	1.780	0.532	0.001	1.039	1.747	
377	1754A	BG-P8-A5	2011-04-11	MOSES	Hand-Collecting	37.0806	-8.3167	0.00	100.00	0.00	2.002	0.490	-0.070	1.036	2.237	
378	1755A	BG-P8-A6	2011-04-11	MOSES	Hand-Collecting	37.0805	-8.3167	0.00	100.00	0.00	2.160	0.487	-0.072	1.070	2.237	
379	1756A	BG-P9-A1	2011-04-11	MOSES	Hand-Collecting	37.0807	-8.3162	0.50	99.50	0.00	0.935	0.741	-0.096	0.998	1.247	
380	1757A	BG-P9-A2	2011-04-11	MOSES	Hand-Collecting	37.0807	-8.3163	0.20	99.80	0.00	0.780	0.681	0.037	0.901	0.247	1.247
381	1758A	BG-P9-A3	2011-04-11	MOSES	Hand-Collecting	37.0806	-8.3164	0.00	100.00	0.00	1.662	0.481	-0.055	1.016	1.747	
382	1759A	BG-P9-A4	2011-04-11	MOSES	Hand-Collecting	37.0805	-8.3164	0.00	100.00	0.00	1.776	0.452	0.001	1.115	1.747	
383	1760A	BG-P9-A5	2011-04-11	MOSES	Hand-Collecting	37.0805	-8.3165	0.10	99.90	0.00	1.752	0.672	-0.104	0.986	1.747	
384	1761A	BG-P9-A6	2011-04-11	MOSES	Hand-Collecting	37.0804	-8.3166	0.00	100.00	0.00	2.322	0.442	-0.007	1.060	2.237	
385	1762A	BG-P10-A1	2011-04-11	MOSES	Hand-Collecting	37.0804	-8.3163	0.00	100.00	0.00	1.670	0.525	-0.040		1.747	
386	1763A	BG-P10-A2	2011-04-11	MOSES	Hand-Collecting	37.0804	-8.3163	0.00	100.00	0.00	2.036	0.501	-0.155	1.220	2.237	
387	1764A	BG-P10-A3	2011-04-11	MOSES	Hand-Collecting	37.0803	-8.3164	0.00	100.00	0.00	2.419	0.452	-0.044	1.041	2.237	
388	1765A	PA-P1-A1	2011-04-11	MOSES	Hand-Collecting	37.0804	-8.3162	0.00	100.00	0.00	1.872	0.551	-0.058	0.978	2.237	
389	1766A	PA-P1-A2	2011-04-11	MOSES	Hand-Collecting	37.0803	-8.3163	0.00	100.00	0.00	2.232	0.461	-0.057	1.205	2.237	
